,Genes,S001,S002,S003,S004,S005,S060,S006,S007,S008,S009,S062,S010,S011,S021,S012,S013,S063,S014,S015,S023,S016,S017,S064,S018,S019,S026,S020,S022,S024,S025,S030,S053,S032,S033,S067,S034,S036,S068,S038,S039,S041,S069,S043,S091,S045,S070,S046,S047,S092,S048,S049,S071,S050,S093,S054,S055,S057,S094,S073,S074,S080,S081,S096,S075,S085,S086,S088,S089,S072,S082,S035,S078,S077,S095,S029,S037,S079,S061,S066,S031,S052,S076,S083,S087,S090,missing,mean_intensity
524,DNM1L,8.94581796857225,9.22422655573606,8.12418257032772,9.3559612891085,7.06076228706015,9.05060148661834,5.84017847306458,7.99913831118476,4.83718580071531,6.84693119448379,9.1550449200379,9.69840655098197,9.0224687089541,8.98697653200866,9.16415640294092,9.03484942243186,8.58029376358237,8.90268958750943,9.09323439059964,8.70099373923271,8.3519296024122,8.87108160355715,9.25591622850912,8.82068559374098,9.17333128346591,9.86103502617193,9.091481243696,8.81551991205511,8.60047366643242,8.91302074273524,8.44210887401407,7.6712073543448,7.50207332836255,7.98822551941905,9.71807562668244,9.08520305256781,8.90838758356333,9.6450878321658,8.92240137520039,8.56262330791137,8.81529076211197,9.67454202370158,9.28957813968904,,8.34748360357073,8.69772695293127,9.01427133249299,8.91395726246749,8.93411448931935,8.44915533098163,8.72814746833776,9.5815836108433,9.34806446408716,8.67388852570873,9.35898361903642,8.54739486634321,7.5461441858698,7.82385676651031,8.48265250316693,8.23406634219361,5.31463008200338,,8.49314082546609,8.3567605509726,9.13106738539823,8.92784390841306,8.79799710196748,9.03046586290439,9.59670957936973,8.38017182099656,9.63842992116454,8.18028533274643,9.53301423602983,4.86772650732547,9.56997205642966,7.78774067012141,8.63371985050029,9.54612875145017,9.73038897259547,9.44950973877192,9.49473577442756,9.64453670765874,9.17722993745218,7.62252398455603,8.33964248777225,0.023529411764705882,8.542294909759287
9271,DNM1L,,7.21668716927199,,7.18008065617943,,,,6.61370551266477,,,7.38937183012925,8.26538428116394,7.49371837970962,6.83729902617512,7.20117137514687,7.32226074431179,6.48997771891458,6.39938027994216,7.04877504259105,7.17709089736302,6.44445777376238,7.15248008149701,6.89819233371346,7.66041782834629,,7.61235602003338,,7.3721972563095,6.94511909052715,7.53525082808423,6.03549463250631,7.04731941112905,,,7.34137651473665,,6.79590245663674,7.62669307791421,7.36832589555124,,6.83979829404322,7.13470909097994,6.79809064143784,,6.96092821735978,7.24373838358186,,6.99828375351946,6.23411563487794,7.19667909771992,7.22535371100209,7.39605353667162,6.83824605398752,,7.18946812548587,,,7.99257701396918,6.85000056309795,,,,,,6.75817158154024,6.58744430126256,7.07161952874804,7.52216690435265,7.86150463785676,,6.9072787352188,,,,6.81612537973895,7.1693502170499,6.48493035338619,7.44705738314841,7.1233405112124,7.32750802479783,7.40418649685843,7.27912960793268,6.71858378739369,,,0.3411764705882353,6.985756178125108
3117,DNM2,9.13598022001595,9.65717317412836,8.85916993429245,9.68832722970227,7.75297547077619,9.27309377090801,6.09557435197077,8.864488527187,,7.70658884199662,9.45930315271738,9.29579936707551,9.74842393507999,9.8938601034997,9.8084240509957,9.56862762229459,8.99610566872027,9.18173699332441,9.96206382741743,9.26227835439244,7.97327966175407,9.65596882691093,9.73183363429913,9.03015516861837,9.76699097412142,10.1392400363415,9.56772482141571,9.31522526767854,9.11767445695743,9.89060595707183,9.21591915141035,8.20491653234665,8.23980418367965,8.30502040742915,8.65353972685483,9.40284463944964,9.56513774346243,10.4865454191973,9.52762731778798,8.90436548623327,9.740741194657,9.83804151617896,9.66975388720206,,9.28403256139616,9.62540564490597,9.30210556576796,9.48593684620953,9.63273566598762,9.10606943450871,9.11181550772466,9.71105038182437,10.0068615584752,8.22934966823232,9.71238737746189,9.15536076040258,9.06161791232702,8.66744287983349,9.47877164982475,8.70405020371478,6.02192790296102,9.01442251688341,8.91544967812827,8.96724898739969,9.16159366149761,9.60725769349953,9.56217635346563,9.36179832064045,9.85081758642642,8.72084542783197,9.78583021621946,8.83657138760603,9.71234118747321,6.44636401845805,10.2448977205985,8.16768554726526,8.83662618812289,9.88203712927322,9.96473431924937,10.31510290397,10.2511874869418,9.87236598249904,9.89742662652906,7.88744872816671,8.26026484150852,0.023529411764705882,9.071379714887263
3397,DNM2,9.29247750587534,10.4314138994637,9.20104504976472,10.5537697242678,7.89128825087886,10.4289473978104,,10.2647822827256,,7.56818688558619,10.3655660075073,10.3942910598316,10.5100742453303,10.8511114793875,10.6443938200554,10.2937393371867,9.65333021025434,10.2702846054419,11.0021285951219,10.1263611681407,8.58464411907373,10.7981334762052,10.1797027845442,10.4444980816406,10.161091167972,10.7408613672227,10.5119914831735,10.7645942330092,10.3376928001862,11.0541254115555,9.96987541080019,8.53070605728293,8.39687350330182,8.76938148101264,9.5268380031764,10.0913718120239,10.2526926846145,11.7307460501365,10.2289429563666,9.97917031343922,10.3315140918294,9.8155455285985,10.0812620414674,,10.1362074798319,10.3395086081306,9.8914249021085,10.4537362020993,10.1473260063283,9.88524648784931,10.2748408309311,10.2944413963462,10.779449468424,8.32025111019373,10.673209452288,9.93390159324452,10.3566315550508,9.10090899187128,10.6955969354267,8.4302231849045,7.31366711253146,,9.23919639858172,9.21391265857646,10.2607963294371,10.2249746389984,9.8498349643788,9.95936093907248,10.6445586683415,9.01892733230016,10.2835295702865,9.56028412135053,10.6566466746208,,10.8759400772946,8.44445584167896,8.90977577964327,10.845019901238,10.6058220201231,11.0838632762278,11.2774570114146,10.4181195792776,10.5848594902208,,8.09043025206948,0.07058823529411765,9.852129643265627
1480,DST,8.23030332199115,7.94554526944203,8.67579312614621,8.08890074117797,,7.63047995682151,,7.58948881283121,,,7.87629524510714,7.16105434952228,8.19094010938706,7.9188078227885,8.43244965940543,8.08994064196978,8.42512861556947,7.71592704090094,8.37564567542763,8.14164794043949,,8.16599798381342,8.33324235806048,7.79074857621168,9.02055992544879,8.59421919594377,8.2808630296559,8.20375856066296,7.47032093974191,8.27662495616455,8.75337751349445,,,7.08329574186175,,7.65885240995057,7.98229748966186,8.28986971859764,8.20376831232642,7.28425658635247,8.25238806624551,9.01889239174734,8.26101359047907,,8.06284255467369,8.00413268816631,8.0070697234741,8.53613166643766,8.1148881430185,7.7268442765273,7.57182183923341,8.47984656964346,8.3809733524894,8.44853108023053,8.54379331355076,7.89860482133355,7.80757195419381,8.10429523439264,7.98981696352876,8.21686788543725,,,8.11989915560283,7.72827855957021,7.52327379420284,8.34336765954336,7.78722276993073,8.02597100599984,9.43348888030534,8.07716168199447,8.80313198053745,7.43115807752435,8.82520312161119,,8.59562377290434,,,8.34477302905202,8.78794211306562,8.65334953420718,8.42255975293129,9.71678147791084,8.22565619907301,,8.49774017631196,0.17647058823529413,8.067968747495684
9277,DST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
2686,DTNA,10.0726668311136,9.16098199016769,11.062102225868,8.92855117362843,,9.55975287446356,,7.53698319822052,,,8.14009746554911,,8.67853760187628,7.94568052103026,8.71624467771394,9.09094192817274,9.79074475177575,7.99526533224336,9.01176651261881,8.20615891448494,,8.35207808609917,10.1129517276038,8.43619358727431,9.65054772298169,10.316642133267,9.69486297298011,10.060156659881,7.68784697283133,8.98045920789082,8.73617787472643,9.19944116634333,,8.60537794678451,7.84988237870047,8.12977900851599,8.0249787970532,9.04040498359851,9.75287617018618,7.87074519703564,9.74473259965934,9.35014412178869,10.0587744922256,,8.08213753063074,8.39879420452657,9.4782329463341,8.58253676718094,8.69658587538059,8.01489939895236,6.65512037603692,10.3695264304216,8.75350180935516,,9.35236623109174,9.26471175227898,7.52043184765216,8.588846611013,8.41869387220324,9.58929899837798,,,8.83846221499033,9.18707666425783,7.63336657600734,8.47218782106505,8.23217881823372,9.30073619054948,9.96816959267459,9.06495765804766,11.078793316574,,10.9567495414118,,8.54601881091197,,,8.78799112775908,10.4000228096319,8.53719695246598,9.27407818282209,8.81410873742398,8.28121147575244,,7.55325270432125,0.18823529411764706,8.80617155638298
8942,DTNA,8.48939509940758,,9.11509365053965,,,7.21578446942612,,,,,,,,,,,7.64658528480736,,,,,,8.01086734487067,,,8.05762008392247,,,,,,7.20693165406382,,,,,,,,,,8.26807855210222,8.29764629653392,,,,,,,,,8.28334424005885,,,,,,,,,,,,,,,,7.85250702960498,8.04949549934318,,8.7613515351817,,9.02900914927412,,,,,,8.54636755973367,,8.00588535970317,,,,,0.8117647058823529,7.743983971438578
1351,DUT,9.88381264463315,9.35840615618361,9.78278878149774,9.71403110210622,,9.49263133385579,6.18528191611578,8.97514683615959,,,9.76704036308595,8.64336735676138,9.6257175164356,10.4061670742601,10.0899072209331,9.66934881409972,9.17474994869218,9.11908667099675,9.77557748203638,9.5781213323716,8.96784791119851,9.71648270567962,10.0704819485384,9.08326386941657,9.8687649408056,10.1269586329148,9.49768314819943,9.08029605615541,9.21245388555489,9.85303688243418,8.97614340110552,9.13499870413938,8.94854389789014,8.56876488032637,8.91133493542553,9.29964139895046,9.92526386241698,10.5507296485103,9.39708141947172,8.60336465808578,10.1824023130852,10.221258948064,10.7806624875663,,9.46915716735246,9.79822539191107,9.96272984818389,9.51734530863209,10.0781922206097,9.09440673589133,9.05056201779632,10.6261507874256,9.67523190607099,7.26245806910086,9.98359593576991,8.97264019152223,8.88661809708891,9.68635980906964,9.39787984585076,9.24365383000154,,,9.81043358683833,8.76467017106624,9.34106065658029,9.95128866923734,9.63455509635777,9.61884049413693,10.2325741478876,9.64820564530884,10.1520709809037,8.1378664589602,10.238141139287,,10.1483295224876,8.27959270083053,8.36070537039693,9.82444587736701,10.2839043750448,10.0759217198885,10.191297272997,9.76796667425102,9.66566998373184,,9.59255536270938,0.09411764705882353,9.36843671540724
9283,DUT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.63077283240646,,,,,5.57209310940688,,,,,,,,,,,,,,,,,,,,,,,0.9764705882352941,4.393112176682878
4803,EEF1D,9.93065087604668,10.4528863397669,9.75701647333893,10.7253686863903,8.17492487480386,9.53255058369857,6.81936615866885,9.04874493955344,5.38050160367416,7.19093266076595,10.1937399912238,9.64487042075411,10.3569394024595,11.4070749049551,10.5602495083615,9.6472559450472,9.21305511284103,9.72525518731481,11.0318898879503,10.1625056288575,8.02306377927869,10.5742632076912,10.3255804459875,9.21589685817457,10.2134121039569,10.6377849782722,9.91766618470743,9.90733645484177,9.42541491581726,11.0501491703866,9.3058916379416,8.81418345358986,8.60733097618651,8.70624961524308,8.80482458161789,9.77197323605235,10.9674938777288,11.2995553656715,10.2674921953227,8.74491698962546,10.216090705578,10.6018384802526,9.99036220353328,,10.1796961945733,10.0779716115881,9.86741306257654,9.8188364641086,11.5576579297231,9.59671697131241,9.49163782006599,10.1696733163252,11.0116544287647,8.70253863576204,10.5171507342804,9.37324017887882,9.61249681485399,9.90341684397372,10.8737184163108,9.36141704530261,5.97854116579525,6.94693936024911,9.77988758251071,8.9941829029965,10.2149738153527,10.9544905274801,10.27697724883,9.89862163310989,10.2749840948539,9.63471509630945,10.3479051855381,9.06886383102381,10.2877306524184,6.46575536004364,11.612941013,8.34845643835943,9.27778866121894,10.9428116051502,10.5510707820839,11.4504678737733,11.1575639250549,10.6904049641311,10.8490275819909,7.72173079614736,8.70963063548168,0.011764705882352941,9.587153111895482
435,EEF1D,12.7480173218722,13.0395056162056,12.6055286110807,13.2778299781435,10.2650487059328,11.9620644494924,,11.494057994087,,9.61188820223513,12.684640404168,12.1743353040896,12.940777133233,14.0188629703815,13.2423958834978,12.1089277611828,11.8102977187987,11.9673377208651,13.6350725189646,12.7446464184528,10.0244239138726,13.1204545565672,12.9541305974529,11.4598800624209,12.3672372687453,13.0717223369104,12.6312055531797,11.6088342961584,11.9757755520976,13.3175319065336,10.5466459091189,10.9839139497514,10.9394511345757,10.8143267802834,10.8583012336469,12.1474256300778,13.8010265066137,13.7507661177253,12.7035479684453,11.087182164465,12.8278416972461,13.5304570299763,12.5207899042064,,12.8989759584993,12.4478177280772,12.5517896847277,12.086785388613,14.4036583413931,11.855321532337,11.6981359382682,12.584547274334,13.7283638601842,10.9608978733067,12.897171046528,11.8671677839796,11.6686173179143,11.7937890892293,12.8205370753365,11.3651266488129,7.70925509458044,,10.9669797716951,11.1361441752004,12.5001898278846,13.2798484986642,12.7717710426715,12.3369596462305,12.8116042676739,11.6517826339965,12.9082087368751,11.5151699856069,12.7060280109411,7.42264768600713,14.2348647613227,10.6713440345936,11.7704049602214,13.3785327658749,13.0511048285644,14.1561294476086,13.7632515020482,12.6760060562928,13.3858292262303,9.84637765829415,10.5742730106032,0.047058823529411764,12.027738728993976
9351,EEF1D,8.38743022473268,9.24912042536901,,,,,,,,,8.35302137658733,,8.48388217262357,8.47259943998692,8.7397815810385,,,,8.65218597488987,8.43960154514145,,,8.92779898227561,,7.90501906785002,9.06008118312261,8.44656421475872,,6.0009843483504,8.24086542612734,,,,,,7.70297374865894,9.3453094738522,8.11937636321738,,,8.49699813125864,9.16790769873861,8.58944224615875,,,6.66687626358006,,,8.57208430445255,,7.06468446326444,8.1890400194903,9.42217916183812,,,,,,8.58662736241937,,,,8.3017992618792,,8.23840852405062,9.23028873446651,8.23393806077278,,8.73029142343587,,9.0836163669195,7.45231642751105,8.52382522100527,,,,,,8.85845420253173,9.80882540485591,10.0105485341568,8.60156262977056,,,,0.5529411764705883,8.279724388913072
2096,EFEMP1,12.9063267846257,13.450042623713,11.0658342808031,11.885396196192,10.3782058347143,9.24513897798747,10.4712524497928,10.3092817292564,10.2085097744507,6.27837392791006,10.5443898950968,8.8686852459783,11.1709425708402,11.3255843979324,12.4811554684567,12.1575395695255,9.42759744144544,11.0349399227139,11.054900088179,11.7405921386026,10.1342467393221,10.7553971934848,12.7074514918723,9.80496595977053,11.3686053235247,12.5226121863057,11.2278880648243,8.51075557543107,11.2866837174596,11.4897678900433,10.4064696816083,11.5124654750714,10.717467521526,7.99636087321658,9.64258639070212,10.7484064741324,10.6240186760962,8.40285871264114,11.2137085322227,9.08986527705166,12.7539200088393,12.302640962692,12.8303987816406,9.21319893896431,10.9524889190547,11.2092294964264,12.5343577302768,8.93725681532372,11.7025966745276,8.37899168827429,10.5922106902188,12.0551398849763,12.4808328376977,9.59603352431544,12.0302131924234,8.63535514569228,8.1899893458586,9.45204924807992,11.5432102832688,11.9208713091807,9.40636963586129,6.3859628800273,10.6104585967885,11.1708965070578,11.3948241403216,11.4677382044039,12.251368077213,12.1428094799499,10.5906373363183,10.1094518192484,11.6517499449891,9.5999373260439,11.6825526535853,10.7983448745567,10.7781111869298,10.1488330259167,10.1471618090951,9.56638178365649,13.2604022284254,11.8502794442715,12.9375278370605,10.2197219392639,11.7733602441344,9.35304078829943,9.74767549825041,0.0,10.610742486208414
8043,EFEMP1,10.2164166436237,11.1763466764717,9.06148546952828,9.4064613099885,8.88826338838193,,8.80480060441926,8.37522838894602,8.29062128779839,,8.3763765354461,,8.4148665256138,8.85449939983162,9.95611269868549,9.59823567178441,7.35583204723455,8.46256707393687,8.24414828305185,9.08765748627425,8.28457048454412,8.19418558029265,10.5314742270619,8.06797804577765,9.19362239028633,9.79159464827232,8.76216126871714,,8.79340338397031,8.62044382718387,8.51437026426339,8.92675793969742,8.64357556664012,,7.78627164453995,8.46276686273029,8.31908532265092,,8.05401294406053,7.37634391198466,10.0557099300862,9.52456138232688,9.71035744567527,,8.53703285420852,8.48269594320775,9.93139379161493,7.69056719530816,9.28632922854803,,7.89155197940364,9.45866477015475,9.58855380184998,7.67730102061917,9.5486794146131,,,,8.86359373161223,9.80194530340047,7.46212573616216,,7.83740370747489,8.66422283971472,9.16687534371546,9.19441522446065,9.85580985487135,9.45607014790513,8.63579464970186,8.04095384658395,9.22940261659398,7.16664994930879,8.55569413094849,8.99756182001998,8.02137775281557,7.71961985119487,8.02552823236718,7.95181021702646,10.3138019024478,9.41620724873689,10.6080102021126,7.23673654407714,9.62203908164263,,,0.16470588235294117,8.69839294970215
1486,EIF4G1,8.78524469512416,9.3585881967292,8.6950328425461,9.51520418821461,7.36233253772484,8.51502916394002,7.06065367136941,8.19354119337083,,7.25860637851434,9.04296199157861,8.79769300060452,9.38583337399137,9.63306532363227,9.53006089139593,8.97082789686162,8.39639794026854,8.6844454345844,9.59546930822038,8.81014288690098,7.75192903523991,9.2971104084727,9.11976177314954,8.42847979254041,8.96130231421773,9.69224822397977,9.01988514555525,8.82874705192525,8.45030695488812,9.58877590798638,8.65258477930462,7.8478616128503,7.84386955053138,7.36218978768964,8.17836116242503,8.80220090009034,9.52862449892769,9.74781997104231,9.02282473536558,8.08099194092642,9.18925447047335,9.57991894573002,9.09514754193583,,9.05226296584552,9.07534924914683,8.80262535068569,9.08046505046573,9.5010596991992,8.55530774544098,8.71507577109003,9.05980527609008,9.57033416235226,7.62422237166316,9.36091543360876,8.61485150841638,8.44736658514873,8.99925626974773,9.12345762052627,8.49724534075236,,,8.86122053115768,8.12458154494257,8.89753118423847,9.15778558491685,9.11649897227587,8.91084527024439,9.38005784055029,8.46230647488393,9.17208725965348,8.16087564582248,9.35954751506528,,10.0332904281949,7.76869166585701,8.16559056995862,9.76274982860626,9.4483162608858,9.99127423404732,9.62067518301911,9.51300099168123,9.36359436003311,7.34846153374692,8.00181039903638,0.058823529411764705,8.721241291718876
8230,EIF4G1,,8.39318940732981,,8.67188215196343,,,,,,,8.29870838647098,,8.34985088109696,8.98717446845394,,,,,,8.2375231553967,,,8.16461548697529,,,8.25907483264899,,,,8.59781620871397,,,,,,,,9.16440553104025,,,,,8.0760330064966,,,,8.39886796824273,,9.00766950722033,,,,8.16930403731571,,,,,,,,,,,,,8.83548580971916,8.8612655810148,,,8.4590423125455,,,8.3192342299153,,8.65253081352687,,,8.70934370774058,,8.69161097789182,8.67610768634972,,8.54752529025681,7.72007880648083,,0.7176470588235294,8.198639492145226
