Pathway,Embedding,N,Pearson_r,Pearson_p,Spearman_rho,Spearman_p,Model,Fold
REACTOME_ECM_PROTEOGLYCANS,embedding_8,10,0.2913864519401851,0.4140106062627451,-0.22424242424242422,0.5334005612725947,Baseline,2
REACTOME_ECM_PROTEOGLYCANS,embedding_9,10,0.14097927082074516,0.6976644398167116,-0.0303030303030303,0.9337729580941466,Baseline,2
REACTOME_ECM_PROTEOGLYCANS,embedding_10,10,0.1983028745625473,0.5828720243963943,0.2727272727272727,0.44583834154275137,Baseline,2
REACTOME_ECM_PROTEOGLYCANS,embedding_11,10,0.4974813765341827,0.14344931147833642,0.29696969696969694,0.4047016712701569,Baseline,2
REACTOME_ECM_PROTEOGLYCANS,embedding_12,10,0.01579319397114125,0.9654610039358629,-0.22424242424242422,0.5334005612725947,Baseline,2
REACTOME_ECM_PROTEOGLYCANS,embedding_13,10,-0.40740944432804305,0.2425671882644074,0.12727272727272726,0.7260570147627894,Baseline,2
REACTOME_ECM_PROTEOGLYCANS,embedding_14,10,-0.16101396260320228,0.6567722190443178,0.1515151515151515,0.6760651759978538,Baseline,2
REACTOME_ECM_PROTEOGLYCANS,embedding_15,10,-0.33911452123274743,0.33776950395303007,0.17575757575757575,0.6271883447764844,Baseline,2
REACTOME_ECM_PROTEOGLYCANS,embedding_16,10,-0.32356145339626474,0.36177076744633163,-0.23636363636363633,0.5108853175152002,Baseline,2
REACTOME_ECM_PROTEOGLYCANS,embedding_17,10,0.22663011374752084,0.5289340435528913,-0.35757575757575755,0.3103760917056799,Baseline,2
REACTOME_ECM_PROTEOGLYCANS,embedding_18,10,0.1680549258318,0.6425875931607191,-0.38181818181818183,0.27625533338543595,Baseline,2
REACTOME_ECM_PROTEOGLYCANS,embedding_19,10,-0.26461857120518695,0.4600053466264812,-0.07878787878787878,0.8287173946974606,Baseline,2
REACTOME_ECM_PROTEOGLYCANS,embedding_20,10,-0.29341341708372726,0.4106194452384851,0.0303030303030303,0.9337729580941466,Baseline,2
REACTOME_ECM_PROTEOGLYCANS,embedding_21,10,0.06960918546284187,0.8484655796536777,-0.12727272727272726,0.7260570147627894,Baseline,2
REACTOME_ECM_PROTEOGLYCANS,embedding_22,10,0.471725061859659,0.16869048312807255,0.24848484848484845,0.48877630451924314,Baseline,2
REACTOME_ECM_PROTEOGLYCANS,embedding_23,10,0.3540030867075952,0.3155832488239683,0.16363636363636364,0.6514773427962428,Baseline,2
REACTOME_ECM_PROTEOGLYCANS,embedding_24,10,0.02408056072518433,0.9473543083304624,-0.13939393939393938,0.7009318849100584,Baseline,2
REACTOME_ECM_PROTEOGLYCANS,embedding_25,10,-0.5942541977595234,0.07003632894183978,-0.32121212121212117,0.3654683104386702,Baseline,2
REACTOME_ECM_PROTEOGLYCANS,embedding_26,10,0.19020621935752047,0.5986529245160913,-0.2121212121212121,0.5563057751029299,Baseline,2
REACTOME_ECM_PROTEOGLYCANS,embedding_27,10,0.3845066117229254,0.27260293168569827,-0.12727272727272726,0.7260570147627894,Baseline,2
REACTOME_ECM_PROTEOGLYCANS,embedding_28,10,-0.13167353371627674,0.716906351170689,0.09090909090909088,0.8027717312071619,Baseline,2
REACTOME_ECM_PROTEOGLYCANS,embedding_29,10,0.19412884771375244,0.5909881472713057,0.2121212121212121,0.5563057751029299,Baseline,2
REACTOME_ECM_PROTEOGLYCANS,embedding_30,10,-0.167070028841986,0.6445656287819688,0.01818181818181818,0.9602404181286243,Baseline,2
REACTOME_ECM_PROTEOGLYCANS,embedding_31,10,0.14942839234658487,0.680326860520796,0.0303030303030303,0.9337729580941466,Baseline,2
REACTOME_ELASTIC_FIBRE_FORMATION,embedding_0,10,-0.3800978702115538,0.27860635589735416,-0.28484848484848485,0.42503815489214547,Baseline,3
REACTOME_ELASTIC_FIBRE_FORMATION,embedding_1,10,0.5065412869131042,0.13515550084914968,0.4666666666666666,0.17393859716506632,Baseline,3
REACTOME_ELASTIC_FIBRE_FORMATION,embedding_2,10,-0.5771358599956241,0.08065528430171627,-0.6727272727272726,0.0330412225454377,Baseline,3
REACTOME_ELASTIC_FIBRE_FORMATION,embedding_3,10,-0.8528480902299789,0.0017108681709678514,-0.7939393939393938,0.0060999233136969115,Baseline,3
REACTOME_ELASTIC_FIBRE_FORMATION,embedding_4,10,0.7374076729211992,0.014937396643826923,0.5878787878787878,0.07387770688865801,Baseline,3
REACTOME_ELASTIC_FIBRE_FORMATION,embedding_5,10,0.8468612121140774,0.0019915592764054983,0.8545454545454544,0.0016368033159867143,Baseline,3
REACTOME_ELASTIC_FIBRE_FORMATION,embedding_6,10,0.2561858886432524,0.47494781031894673,0.09090909090909088,0.8027717312071619,Baseline,3
REACTOME_ELASTIC_FIBRE_FORMATION,embedding_7,10,-0.7700966086749998,0.00916290162559357,-0.6,0.06668799999999996,Baseline,3
REACTOME_ELASTIC_FIBRE_FORMATION,embedding_8,10,0.7630767605944786,0.01023966060452613,0.5878787878787878,0.07387770688865801,Baseline,3
REACTOME_ELASTIC_FIBRE_FORMATION,embedding_9,10,0.20780943047481548,0.564544506314478,0.01818181818181818,0.9602404181286243,Baseline,3
REACTOME_ELASTIC_FIBRE_FORMATION,embedding_10,10,-0.8077554179462167,0.004704598931471072,-0.6727272727272726,0.0330412225454377,Baseline,3
REACTOME_ELASTIC_FIBRE_FORMATION,embedding_11,10,-0.37858519672479435,0.2806825437902931,-0.4424242424242424,0.20042268671194224,Baseline,3
REACTOME_ELASTIC_FIBRE_FORMATION,embedding_12,10,0.33236468081624654,0.3480833184561999,0.4424242424242424,0.20042268671194224,Baseline,3
REACTOME_ELASTIC_FIBRE_FORMATION,embedding_13,10,0.8228867450799244,0.0034559193739343128,0.7939393939393938,0.0060999233136969115,Baseline,3
REACTOME_ELASTIC_FIBRE_FORMATION,embedding_14,10,0.8498236719117799,0.0018488107875295641,0.8545454545454544,0.0016368033159867143,Baseline,3
REACTOME_ELASTIC_FIBRE_FORMATION,embedding_15,10,-0.8459490848228608,0.002037070382910493,-0.8545454545454544,0.0016368033159867143,Baseline,3
REACTOME_ELASTIC_FIBRE_FORMATION,embedding_16,10,-0.5891501733856265,0.07310098986731006,-0.5878787878787878,0.07387770688865801,Baseline,3
REACTOME_ELASTIC_FIBRE_FORMATION,embedding_17,10,0.8790294025766441,0.0008076396135425722,0.8666666666666665,0.0011735381801554687,Baseline,3
REACTOME_ELASTIC_FIBRE_FORMATION,embedding_18,10,0.872663044482602,0.0009836509389000065,0.8787878787878788,0.0008138621117322101,Baseline,3
REACTOME_ELASTIC_FIBRE_FORMATION,embedding_19,10,0.7643031693863188,0.01004543863960907,0.6242424242424242,0.053717767217167395,Baseline,3
REACTOME_ELASTIC_FIBRE_FORMATION,embedding_20,10,-0.22984695492255192,0.5229406308653545,-0.32121212121212117,0.3654683104386702,Baseline,3
REACTOME_ELASTIC_FIBRE_FORMATION,embedding_21,10,0.6597503310008082,0.03792450407242907,0.6,0.06668799999999996,Baseline,3
REACTOME_ELASTIC_FIBRE_FORMATION,embedding_22,10,0.43535287607399875,0.20856372771232742,0.33333333333333326,0.34659350708733405,Baseline,3
REACTOME_ELASTIC_FIBRE_FORMATION,embedding_23,10,-0.6052415099790635,0.0637264551933251,-0.3939393939393939,0.25999776683488757,Baseline,3
REACTOME_ELASTIC_FIBRE_FORMATION,embedding_24,10,0.8962352891643217,0.0004467321729913109,0.8909090909090909,0.0005421442248338665,Baseline,3
REACTOME_ELASTIC_FIBRE_FORMATION,embedding_25,10,-0.5177155599914297,0.12534123813036277,-0.406060606060606,0.24428229408662638,Baseline,3
REACTOME_ELASTIC_FIBRE_FORMATION,embedding_26,10,0.02598885640988828,0.9431877591303894,0.18787878787878787,0.603217610029209,Baseline,3
REACTOME_ELASTIC_FIBRE_FORMATION,embedding_27,10,0.8727174761067354,0.0009820373900562595,0.8909090909090909,0.0005421442248338665,Baseline,3
REACTOME_ELASTIC_FIBRE_FORMATION,embedding_28,10,0.24881356393554935,0.4881825351973603,0.22424242424242422,0.5334005612725947,Baseline,3
REACTOME_ELASTIC_FIBRE_FORMATION,embedding_29,10,0.7534505052646046,0.011856950179511546,0.5757575757575757,0.08155281477260236,Baseline,3
REACTOME_ELASTIC_FIBRE_FORMATION,embedding_30,10,-0.7788199404900606,0.007939380086323762,-0.6727272727272726,0.0330412225454377,Baseline,3
REACTOME_ELASTIC_FIBRE_FORMATION,embedding_31,10,-0.8691856083697852,0.0010907959495038038,-0.8787878787878788,0.0008138621117322101,Baseline,3
REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS,embedding_0,10,0.008164291951021342,0.9821418017389238,0.07878787878787878,0.8287173946974606,Baseline,3
REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS,embedding_1,10,0.08936424217444953,0.8060693853401978,0.18787878787878787,0.603217610029209,Baseline,3
REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS,embedding_2,10,-0.09377574600054168,0.7966599872651613,-0.22424242424242422,0.5334005612725947,Baseline,3
REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS,embedding_3,10,-0.16659262183102042,0.6455251616827089,-0.12727272727272726,0.7260570147627894,Baseline,3
REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS,embedding_4,10,0.1515573832645034,0.675979013189798,0.2121212121212121,0.5563057751029299,Baseline,3
REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS,embedding_5,10,0.17589360647714053,0.6269175307493224,0.3696969696969697,0.2930500752928223,Baseline,3
REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS,embedding_6,10,0.0008729879946687592,0.9980903402170298,0.06666666666666665,0.8548130882487426,Baseline,3
REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS,embedding_7,10,-0.14299125581530972,0.6935240795946578,-0.22424242424242422,0.5334005612725947,Baseline,3
REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS,embedding_8,10,0.15705682470883622,0.6647880939647807,0.2121212121212121,0.5563057751029299,Baseline,3
REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS,embedding_9,10,0.024202738082190096,0.9470875123887063,0.0303030303030303,0.9337729580941466,Baseline,3
REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS,embedding_10,10,-0.1607850504642407,0.6572350716246276,-0.18787878787878787,0.603217610029209,Baseline,3
REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS,embedding_11,10,-0.110825860306101,0.7605241858568285,-0.06666666666666665,0.8548130882487426,Baseline,3
REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS,embedding_12,10,0.08977909332963545,0.8051835662296434,0.06666666666666665,0.8548130882487426,Baseline,3
REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS,embedding_13,10,0.1730875650395443,0.6325119638130308,0.23636363636363633,0.5108853175152002,Baseline,3
REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS,embedding_14,10,0.17130260433625424,0.6360794319132017,0.18787878787878787,0.603217610029209,Baseline,3
REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS,embedding_15,10,-0.17457385426917826,0.6295466222763537,-0.18787878787878787,0.603217610029209,Baseline,3
REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS,embedding_16,10,-0.2460799023307111,0.49312985451365304,-0.05454545454545454,0.8810361811618526,Baseline,3
REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS,embedding_17,10,0.22966754141874693,0.5232741680203601,0.309090909090909,0.3848412302612835,Baseline,3
REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS,embedding_18,10,0.18525258481188578,0.6083831832612852,0.32121212121212117,0.3654683104386702,Baseline,3
REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS,embedding_19,10,0.15170221251254012,0.6756835528219336,0.18787878787878787,0.603217610029209,Baseline,3
REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS,embedding_20,10,-0.08834270883480821,0.8082514795161462,-0.10303030303030303,0.7769984634438898,Baseline,3
REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS,embedding_21,10,0.12046079784920238,0.7402825414603578,0.24848484848484845,0.48877630451924314,Baseline,3
REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS,embedding_22,10,0.03008072350594408,0.9342579255698011,0.09090909090909088,0.8027717312071619,Baseline,3
REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS,embedding_23,10,-0.10492430608280086,0.7729882653524685,0.11515151515151514,0.7514196523258483,Baseline,3
REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS,embedding_24,10,0.20542677755687958,0.5691171218313783,0.2606060606060606,0.4670890543863402,Baseline,3
REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS,embedding_25,10,-0.0981972108311097,0.7872529569943569,-0.16363636363636364,0.6514773427962428,Baseline,3
REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS,embedding_26,10,-0.003033876323656308,0.9933634566276631,0.0303030303030303,0.9337729580941466,Baseline,3
REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS,embedding_27,10,0.19476952635527123,0.5897397002223665,0.2606060606060606,0.4670890543863402,Baseline,3
REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS,embedding_28,10,-0.07624487308556405,0.8341805348230779,0.16363636363636364,0.6514773427962428,Baseline,3
REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS,embedding_29,10,0.15057903917444912,0.6779759354625512,0.19999999999999998,0.5795840000000001,Baseline,3
REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS,embedding_30,10,-0.15632615627703997,0.6662715696151087,-0.24848484848484845,0.48877630451924314,Baseline,3
REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS,embedding_31,10,-0.22579806001815103,0.5304887941468082,-0.32121212121212117,0.3654683104386702,Baseline,3
REACTOME_COLLAGEN_FORMATION,embedding_0,10,0.12204443334557258,0.7369688995610668,0.11515151515151514,0.7514196523258483,Baseline,3
REACTOME_COLLAGEN_FORMATION,embedding_1,10,0.037187426762214405,0.9187649064811364,0.0303030303030303,0.9337729580941466,Baseline,3
REACTOME_COLLAGEN_FORMATION,embedding_2,10,-0.5268312915145393,0.11767182746542518,-0.5757575757575757,0.08155281477260236,Baseline,3
REACTOME_COLLAGEN_FORMATION,embedding_3,10,-0.3815117224155939,0.2766733570062129,-0.2727272727272727,0.44583834154275137,Baseline,3
REACTOME_COLLAGEN_FORMATION,embedding_4,10,0.2502301789054283,0.48562721442799217,0.22424242424242422,0.5334005612725947,Baseline,3
REACTOME_COLLAGEN_FORMATION,embedding_5,10,0.3096261938327611,0.3839753325551063,0.23636363636363633,0.5108853175152002,Baseline,3
REACTOME_COLLAGEN_FORMATION,embedding_6,10,-0.006576351350637388,0.9856148535657683,-0.18787878787878787,0.603217610029209,Baseline,3
REACTOME_COLLAGEN_FORMATION,embedding_7,10,-0.24575272820989075,0.49372339759781847,-0.18787878787878787,0.603217610029209,Baseline,3
REACTOME_COLLAGEN_FORMATION,embedding_8,10,0.2702975326809854,0.45006245612760765,0.22424242424242422,0.5334005612725947,Baseline,3
REACTOME_COLLAGEN_FORMATION,embedding_9,10,-0.15342835379081665,0.6721651994431841,-0.2727272727272727,0.44583834154275137,Baseline,3
REACTOME_COLLAGEN_FORMATION,embedding_10,10,-0.3006832043260796,0.39856601109033835,-0.23636363636363633,0.5108853175152002,Baseline,3
REACTOME_COLLAGEN_FORMATION,embedding_11,10,-0.2991676852105778,0.40106461565039,-0.35757575757575755,0.3103760917056799,Baseline,3
REACTOME_COLLAGEN_FORMATION,embedding_12,10,0.3126565257095707,0.37909132296944636,0.35757575757575755,0.3103760917056799,Baseline,3
REACTOME_COLLAGEN_FORMATION,embedding_13,10,0.3112654199966009,0.3813295803817447,0.18787878787878787,0.603217610029209,Baseline,3
REACTOME_COLLAGEN_FORMATION,embedding_14,10,0.34684874066532245,0.3261468884994264,0.2727272727272727,0.44583834154275137,Baseline,3
REACTOME_COLLAGEN_FORMATION,embedding_15,10,-0.32272107171026104,0.36309126424841315,-0.2727272727272727,0.44583834154275137,Baseline,3
REACTOME_COLLAGEN_FORMATION,embedding_16,10,-0.2686551889003621,0.4529278781306256,-0.11515151515151514,0.7514196523258483,Baseline,3
REACTOME_COLLAGEN_FORMATION,embedding_17,10,0.5177509425987739,0.12531088620822903,0.5515151515151515,0.09840117666963498,Baseline,3
REACTOME_COLLAGEN_FORMATION,embedding_18,10,0.3828512485391683,0.2748487171890849,0.2606060606060606,0.4670890543863402,Baseline,3
REACTOME_COLLAGEN_FORMATION,embedding_19,10,0.24461375904965615,0.4957920347308661,0.1515151515151515,0.6760651759978538,Baseline,3
REACTOME_COLLAGEN_FORMATION,embedding_20,10,-0.28321323883544125,0.42781748575203005,-0.38181818181818183,0.27625533338543595,Baseline,3
REACTOME_COLLAGEN_FORMATION,embedding_21,10,0.15584356994813436,0.6672519362623359,0.2121212121212121,0.5563057751029299,Baseline,3
REACTOME_COLLAGEN_FORMATION,embedding_22,10,0.03530737952241853,0.9228613171710531,-0.04242424242424241,0.907363817812816,Baseline,3
REACTOME_COLLAGEN_FORMATION,embedding_23,10,-0.27729039256445676,0.4379543523996228,-0.17575757575757575,0.6271883447764844,Baseline,3
REACTOME_COLLAGEN_FORMATION,embedding_24,10,0.4471909813627801,0.1950408568942745,0.22424242424242422,0.5334005612725947,Baseline,3
REACTOME_COLLAGEN_FORMATION,embedding_25,10,-0.028409168513754884,0.9379050756778893,0.04242424242424241,0.907363817812816,Baseline,3
REACTOME_COLLAGEN_FORMATION,embedding_26,10,0.140121611355271,0.6994315659166035,0.28484848484848485,0.42503815489214547,Baseline,3
REACTOME_COLLAGEN_FORMATION,embedding_27,10,0.33182943754478916,0.34890792530251946,0.22424242424242422,0.5334005612725947,Baseline,3
REACTOME_COLLAGEN_FORMATION,embedding_28,10,-0.10110238581937754,0.7810853447058073,-0.13939393939393938,0.7009318849100584,Baseline,3
REACTOME_COLLAGEN_FORMATION,embedding_29,10,0.2738301505845541,0.4439269508632585,0.16363636363636364,0.6514773427962428,Baseline,3
REACTOME_COLLAGEN_FORMATION,embedding_30,10,-0.24402790163446397,0.4968575248598176,-0.23636363636363633,0.5108853175152002,Baseline,3
REACTOME_COLLAGEN_FORMATION,embedding_31,10,-0.4396876777799353,0.2035509353613028,-0.2606060606060606,0.4670890543863402,Baseline,3
REACTOME_COLLAGEN_DEGRADATION,embedding_0,10,0.22535296745610406,0.5313212396967335,0.01818181818181818,0.9602404181286243,Baseline,3
REACTOME_COLLAGEN_DEGRADATION,embedding_1,10,-0.14187316688077928,0.6958240433025313,-0.06666666666666665,0.8548130882487426,Baseline,3
REACTOME_COLLAGEN_DEGRADATION,embedding_2,10,-0.4701135240010018,0.17035206189446767,-0.43030303030303024,0.21449233253280775,Baseline,3
REACTOME_COLLAGEN_DEGRADATION,embedding_3,10,-0.18127928920279876,0.6162280668963492,-0.2121212121212121,0.5563057751029299,Baseline,3
REACTOME_COLLAGEN_DEGRADATION,embedding_4,10,0.047536346972269425,0.8962488996473963,0.13939393939393938,0.7009318849100584,Baseline,3
REACTOME_COLLAGEN_DEGRADATION,embedding_5,10,0.126307519287021,0.7280682083920196,0.1515151515151515,0.6760651759978538,Baseline,3
REACTOME_COLLAGEN_DEGRADATION,embedding_6,10,-0.145567322074792,0.6882335803069777,-0.16363636363636364,0.6514773427962428,Baseline,3
REACTOME_COLLAGEN_DEGRADATION,embedding_7,10,-0.0492512492563002,0.892523848465454,-0.09090909090909088,0.8027717312071619,Baseline,3
REACTOME_COLLAGEN_DEGRADATION,embedding_8,10,0.06639058410353015,0.8554090351893441,0.13939393939393938,0.7009318849100584,Baseline,3
REACTOME_COLLAGEN_DEGRADATION,embedding_9,10,-0.28579129014216337,0.42343955868009336,-0.2606060606060606,0.4670890543863402,Baseline,3
REACTOME_COLLAGEN_DEGRADATION,embedding_10,10,-0.09838456893854235,0.7868548754304925,-0.1515151515151515,0.6760651759978538,Baseline,3
REACTOME_COLLAGEN_DEGRADATION,embedding_11,10,-0.31044260421922454,0.38265650821858654,-0.309090909090909,0.3848412302612835,Baseline,3
REACTOME_COLLAGEN_DEGRADATION,embedding_12,10,0.32926151061289466,0.3528778541816725,0.309090909090909,0.3848412302612835,Baseline,3
REACTOME_COLLAGEN_DEGRADATION,embedding_13,10,0.10912849811501572,0.7641040608488076,0.10303030303030303,0.7769984634438898,Baseline,3
REACTOME_COLLAGEN_DEGRADATION,embedding_14,10,0.14814724136045576,0.6829473424389862,0.2121212121212121,0.5563057751029299,Baseline,3
REACTOME_COLLAGEN_DEGRADATION,embedding_15,10,-0.1250511132956625,0.7306884070141064,-0.2121212121212121,0.5563057751029299,Baseline,3
REACTOME_COLLAGEN_DEGRADATION,embedding_16,10,-0.18393464870416215,0.6109813842016444,-0.12727272727272726,0.7260570147627894,Baseline,3
REACTOME_COLLAGEN_DEGRADATION,embedding_17,10,0.34852349970668095,0.32365782278866895,0.3939393939393939,0.25999776683488757,Baseline,3
REACTOME_COLLAGEN_DEGRADATION,embedding_18,10,0.2196645385203666,0.5420063726333795,0.18787878787878787,0.603217610029209,Baseline,3
REACTOME_COLLAGEN_DEGRADATION,embedding_19,10,0.04221173085799415,0.9078261938494213,0.05454545454545454,0.8810361811618526,Baseline,3
REACTOME_COLLAGEN_DEGRADATION,embedding_20,10,-0.3228327233937639,0.36291568692036563,-0.32121212121212117,0.3654683104386702,Baseline,3
REACTOME_COLLAGEN_DEGRADATION,embedding_21,10,-0.03716565243062904,0.9188123406111351,0.12727272727272726,0.7260570147627894,Baseline,3
REACTOME_COLLAGEN_DEGRADATION,embedding_22,10,-0.13524930660792783,0.7094949449922521,-0.0303030303030303,0.9337729580941466,Baseline,3
REACTOME_COLLAGEN_DEGRADATION,embedding_23,10,-0.2116545476176636,0.557195189499888,-0.13939393939393938,0.7009318849100584,Baseline,3
REACTOME_COLLAGEN_DEGRADATION,embedding_24,10,0.26655022237994336,0.45661241207936853,0.1515151515151515,0.6760651759978538,Baseline,3
REACTOME_COLLAGEN_DEGRADATION,embedding_25,10,0.15431762972591379,0.6703548382972074,0.11515151515151514,0.7514196523258483,Baseline,3
REACTOME_COLLAGEN_DEGRADATION,embedding_26,10,0.23507174795484703,0.5132659487618944,0.2606060606060606,0.4670890543863402,Baseline,3
REACTOME_COLLAGEN_DEGRADATION,embedding_27,10,0.13180553190988575,0.7166323795428755,0.1515151515151515,0.6760651759978538,Baseline,3
REACTOME_COLLAGEN_DEGRADATION,embedding_28,10,-0.23333458132032742,0.5164743593710779,-0.17575757575757575,0.6271883447764844,Baseline,3
REACTOME_COLLAGEN_DEGRADATION,embedding_29,10,0.06886074636976058,0.8500793588134775,0.06666666666666665,0.8548130882487426,Baseline,3
REACTOME_COLLAGEN_DEGRADATION,embedding_30,10,-0.04650951452037139,0.8984802279044508,-0.1515151515151515,0.6760651759978538,Baseline,3
REACTOME_COLLAGEN_DEGRADATION,embedding_31,10,-0.2758088549445044,0.4405070532277907,-0.18787878787878787,0.603217610029209,Baseline,3
REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,embedding_0,10,-0.10334965576988395,0.7763219584935018,-0.24848484848484845,0.48877630451924314,Baseline,3
REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,embedding_1,10,0.07857301964463594,0.8291787241477571,0.01818181818181818,0.9602404181286243,Baseline,3
REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,embedding_2,10,-0.27973999117121207,0.43374861869906556,-0.34545454545454546,0.32822651147136733,Baseline,3
REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,embedding_3,10,-0.26622835349827756,0.45717699238150816,-0.17575757575757575,0.6271883447764844,Baseline,3
REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,embedding_4,10,0.20652370389593544,0.5670102276514186,0.17575757575757575,0.6271883447764844,Baseline,3
REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,embedding_5,10,0.21523773726817386,0.5503802251668268,0.16363636363636364,0.6514773427962428,Baseline,3
REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,embedding_6,10,0.017459719488077424,0.9618185043550633,-0.09090909090909088,0.8027717312071619,Baseline,3
REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,embedding_7,10,-0.19425735096865931,0.5907376639536821,-0.10303030303030303,0.7769984634438898,Baseline,3
REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,embedding_8,10,0.2231230718924376,0.5354996895943864,0.17575757575757575,0.6271883447764844,Baseline,3
REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,embedding_9,10,-0.08713768360422772,0.8108270604345118,-0.17575757575757575,0.6271883447764844,Baseline,3
REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,embedding_10,10,-0.23757193340276844,0.508662901105549,-0.05454545454545454,0.8810361811618526,Baseline,3
REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,embedding_11,10,-0.19136582916163256,0.5963833151108744,-0.22424242424242422,0.5334005612725947,Baseline,3
REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,embedding_12,10,0.16207066529223638,0.6546369661464981,0.22424242424242422,0.5334005612725947,Baseline,3
REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,embedding_13,10,0.24387965773219658,0.4971272880383434,0.10303030303030303,0.7769984634438898,Baseline,3
REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,embedding_14,10,0.2543921580090498,0.4781533375952636,0.2121212121212121,0.5563057751029299,Baseline,3
REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,embedding_15,10,-0.24378214620460364,0.49730476616001734,-0.2121212121212121,0.5563057751029299,Baseline,3
REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,embedding_16,10,-0.26486704369617037,0.45956827675508566,-0.2606060606060606,0.4670890543863402,Baseline,3
REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,embedding_17,10,0.35051841230115055,0.32070586227722636,0.35757575757575755,0.3103760917056799,Baseline,3
REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,embedding_18,10,0.27205215603164223,0.44701022334933505,0.2121212121212121,0.5563057751029299,Baseline,3
REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,embedding_19,10,0.19484868371867006,0.5895855189882727,0.06666666666666665,0.8548130882487426,Baseline,3
REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,embedding_20,10,-0.1678168617461581,0.6430655286923557,-0.18787878787878787,0.603217610029209,Baseline,3
REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,embedding_21,10,0.15525804343224203,0.6684420331109158,0.23636363636363633,0.5108853175152002,Baseline,3
REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,embedding_22,10,0.07754219392787527,0.8313926876350237,0.10303030303030303,0.7769984634438898,Baseline,3
REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,embedding_23,10,-0.14488767966282423,0.6896281987865283,0.05454545454545454,0.8810361811618526,Baseline,3
