Genes,S001,S002,S003,S004,S060,S007,S062,S010,S011,S021,S012,S013,S063,S014,S015,S023,S017,S064,S018,S019,S026,S020,S022,S024,S025,S030,S053,S032,S033,S067,S034,S036,S068,S038,S039,S041,S069,S043,S045,S070,S047,S092,S048,S049,S071,S050,S054,S055,S057,S094,S073,S074,S096,S075,S085,S086,S088,S089,S072,S082,S035,S078,S077,S029,S079,S061,S066,S031,S052,S076,S083,S090
GLRX3,7.04431201444068,9.11832323082584,10.2408380136175,8.04381282939192,9.26104444375629,9.25375664934273,8.18783121786195,9.22101841660512,9.10178855665337,8.58179678389314,9.33549463009357,9.38409644871158,10.0241284648292,9.05163785286713,9.54008197385986,8.80005418769425,9.25961301637919,7.76696607392741,8.99511970025522,7.97297570278561,7.8872584017713,8.8521975935928,8.52429941950008,9.15005407823011,9.77406827901322,8.88616858320878,8.36443055294461,7.63304753786123,7.49525317899307,6.38315304126043,7.60038094039699,7.0947470392131,7.78391940466963,7.43155584371262,7.44503671723192,7.26496292266742,7.26249296345398,9.51389590422429,8.99608891832908,8.40185648161771,9.07572551794257,9.44768445263807,8.56765410540178,9.37587677687849,7.53520562239912,6.85884514200369,7.8818832447521,8.14335912698133,,9.57610192763521,7.92117796100842,8.8652358312835,8.19106636746912,9.53178139832164,8.21242486248224,9.505188430171,8.04380171781445,8.53815247644258,7.99175102221936,8.0072079267952,7.02171299354402,7.32492337970127,7.89730484061329,7.13619096943635,6.8563009981183,6.7638888634048,7.1752999828665,7.35894085892238,,6.86800689224373,7.35174286220035,3.83964790264177
ANXA2,8.74480063588918,8.05648049085205,8.46834656791353,8.82501179621292,9.02300982691707,8.53064455225742,8.35712524726928,7.99000413576369,8.16466963392945,8.07264822723754,9.86878115867542,8.03822968872658,8.16027581113674,7.93491936897362,8.96064761639925,7.67718776167928,8.18463352306176,8.65106940724444,8.03827653728773,8.05968599391567,8.30192236184092,8.17206455737115,8.49954780226568,8.62522441116635,9.06298761784886,8.98681429247151,8.61575810792669,8.77072222064515,8.52387907906278,8.39114572106241,7.38495742241124,8.42129174576242,7.03459461956174,9.33098336311812,7.66038940156277,8.44900181593819,8.11200711355137,8.37865046988796,7.86776201673828,8.37283700037782,8.32784523479729,8.32534959054858,7.89478283555174,8.98960557196357,8.30022850436569,7.74682549418789,8.60772888662403,8.5776236960037,8.59032739187271,8.94556212700898,8.86404384385193,8.3374384218964,8.73297208601916,9.08156864157591,8.1864341842332,8.42041431888552,8.37690119656737,8.05250932147581,7.9505361436555,8.50861448874279,8.53513991524577,8.92022194067697,8.49024175758184,8.21976474320466,9.16088814169889,8.86056957943613,8.82002208760639,8.55866695366332,,8.6149272502618,9.17277613085743,7.87505678283308
GPNMB,8.19552241143537,7.74343608855765,7.53140222893209,8.4141005428849,7.93250940757833,7.4834193268989,7.46014645929728,8.33303080901124,7.94021507395394,7.89360716692181,7.71990631184692,7.20814847583394,8.20499339261067,7.74237813400879,7.85267859038896,7.55336518844031,7.31435802580232,8.8131186803791,7.57335077079023,7.97675072117056,7.83135111072136,7.78297307370923,7.92267883964444,8.34201671718081,7.93838714949151,8.10577608865073,7.73064364169035,8.18512395032153,8.51890541952196,7.86823305425381,8.56742346296636,7.8024529314164,7.16323097220565,8.37676879381798,7.96081887469444,8.33699359538695,7.85006948750815,6.97932985187312,6.97201763362228,7.84517197960504,7.26859138861068,8.29891488912992,8.97771802251508,7.5139344437571,8.26585571469064,8.58444227629089,7.38729994579064,8.02027203759118,7.56440434113328,7.73309200416854,8.28830361664018,7.99247427206252,8.15454010229242,7.76158466208016,8.49867647956577,7.62944072713928,8.72933066756062,7.69929974885243,8.22667468279101,8.43412931260156,8.2760792546984,8.35108414926991,7.63636478857388,8.14797451788678,8.17750595947257,8.65067861980768,8.072186261816,7.94094778393827,7.73103185350767,8.44816076349131,8.48326857683609,8.33769609010023
SAA4,11.4848470841346,10.5143316614874,10.5428339363213,10.0978396629687,10.3461664038557,9.99569073218292,10.7624243851771,10.9096691894803,10.9924615474633,11.4056769257494,10.7132757002391,10.3415048541629,10.7932839268421,9.96504510351701,11.4099882041184,10.4991772114461,11.4489471718478,10.9959665019852,10.6982468271504,11.2809631885993,10.8531901987415,10.1616297710872,10.4604622874864,10.7921292285277,10.9165881886204,11.2581168748554,10.5825621050438,11.3273901049552,10.5150184762329,9.05961908340948,10.3243297799821,10.2257313681585,9.01059406000904,10.6999555446197,10.5158363236319,10.3781825072519,9.74851064203209,10.0271699459925,11.5846224810753,11.0340884533329,10.4064360170929,10.071380245856,9.84274837317234,11.191533378922,10.7011325153889,10.5218422629891,10.2065751602907,10.5921918976036,9.94339536232406,10.8584821809081,9.55581813920511,10.7444381976453,10.9318832777766,10.5758357688211,10.8106196237145,11.2982123106958,11.2793747575864,9.54256095665261,10.7973775828638,11.112051088113,10.0465535553842,10.8424460642032,11.1760742820226,10.9178014784393,10.7690082084892,10.7390713078113,10.414600146197,10.7364052415189,9.78158476560473,11.4412597189813,11.4227569575436,10.5642322967017
IGHG2,10.2924566711007,10.9788249094366,11.0830363065395,10.5822280101543,11.062128660418,11.0108393391228,11.2854523240348,10.9206142218923,9.93528488119397,10.838006273448,10.9421217427639,10.7021998629093,11.285316543735,11.4034313341614,11.8487790249178,10.6639173868983,11.4812483692521,10.4134373996716,10.6701201415622,12.0934174011735,9.92991657702465,10.7331337418034,10.6084592713613,11.0504474576331,12.4001015010753,10.2981945096685,12.3557631462756,11.5638918146802,9.59984796807483,10.3440755084094,10.2746110973362,11.6247062840387,7.93131659627089,11.1623270424309,10.1056359623893,10.2377120791507,10.1847387069565,11.1302463530988,10.4077188232985,9.60276515999186,10.4929827547665,10.476765140178,11.105198401059,9.43694916537325,10.2455581785615,9.63520787252651,10.9592041207385,12.0099239627807,9.03367249667531,10.9845890404928,9.83807175617042,10.5786215005238,10.8332398433267,10.9841153210207,11.2734627838282,10.8320966702172,10.5511316256896,11.7860854812459,10.7163842677222,10.4365935119103,9.60599712412239,10.4492002852307,10.4024373913114,10.7299990769,10.7068951609426,10.7313046092263,10.9258690316431,10.2710940503074,9.53208521047313,8.99037362989604,10.0044727302264,10.0875154131897
C8B,9.6157922346646,8.9651742032592,9.28562330526293,8.92156954356116,9.75784084477411,8.82004366341045,9.44522857997281,9.13267379291974,9.66451236785421,9.88767850905322,9.23491362767499,9.1018786689898,9.40392630604674,9.3085474413043,9.14439152385292,9.62736354402681,9.40777414809624,9.37347604850954,9.0817863526622,9.80584685076355,9.22724651515003,8.99487336614837,9.32233065271992,9.36305903285001,9.45500849558121,10.0859069121511,9.84675230325171,9.4204296361758,8.62493177651161,8.43656080029468,9.12044167063591,8.97244553867178,8.11815195106129,9.22402599204945,8.77282725919325,9.03162852476532,8.57104220514786,8.89891719278372,9.30840938997552,10.0055060023444,8.88474925860731,9.00588465774454,9.04251741695869,9.61765943909712,8.68978279086672,8.64901083367993,9.22441649787828,9.60069017508284,7.96887447200423,9.79433437040798,7.7543745165601,10.027245361518,9.23887258561399,9.22232869786329,9.90817909752871,9.28449017989013,9.74608573378387,8.86678853250096,9.45537929507885,9.82378370302947,8.09220300400987,9.22648821437103,9.79671381126694,9.53633454332667,9.92951020401836,9.21208216254028,9.59032086919639,9.28763490209966,8.279095224659,9.15310844919351,9.5672899672864,8.95451368773525
ITGB1,8.27881993106915,10.7407464930638,10.9866742261444,10.176701272541,9.60658498623834,11.1501409081255,10.09307362508,10.9110764617751,11.0036903459622,10.7235593003612,10.605387848425,11.3192473853146,10.7617408922739,11.1526017998875,10.939826828564,10.9503027323452,10.5969336096274,8.75818364027646,10.7356879668337,10.1350967767625,10.715594300773,10.9944367608719,10.8758191448763,10.3864056524491,11.0024782142841,9.09003640479832,8.95382398094572,9.19358822314156,8.85120338890717,8.20938281735328,9.07319763744475,8.50345500764491,9.3320795198545,9.01908923889592,8.74485501879066,9.54781502955326,9.73591855793539,11.1928910395787,11.2341196047532,8.4068442338666,10.4303608923147,11.009924154061,9.78166037927403,9.53929737786797,8.52602926898678,8.46242838923511,9.33070401464427,9.60992015313915,8.27294681313508,10.7940484848416,9.65784314494092,10.1023989728079,9.84587189342014,10.6470733192294,9.81085621801303,10.6418120935692,9.26230988171092,9.47828121499922,9.81766456095702,8.8755831440519,8.91134746177669,8.77239760890054,9.08662683512532,7.92914580285729,8.19221064829869,7.88889938434437,9.04712145202845,7.40735813984232,7.7959651779541,8.3970500957524,7.61621058667628,6.96518606291319
RAP1A,8.90447277973425,12.4025400048878,11.6356735109861,11.478594643144,10.1041672808345,12.9755743527285,10.2496666828589,12.2418988843494,11.8512504582983,11.1715904668895,10.5645424922593,11.1089185458109,11.4340417251568,11.5506816215796,11.3053819559235,11.9155014839916,11.1307554986855,9.23672981559142,10.5646306342181,8.99444867863623,10.1054005906149,10.5642190484655,10.6928129436972,11.3254301262552,11.2276113161547,9.32847726179219,9.56853556053871,9.29893047782856,9.64179279116239,8.67260796003663,10.0308446084752,9.45193407233959,9.55315435309526,9.06971093585565,9.22291559330451,9.68529334245186,9.71873044762437,13.0704376442896,11.9537415786863,10.3563430300548,11.4431494109016,10.5953199035374,10.4543266086646,10.7292102523016,8.08135913326692,9.21346882781328,9.5458325796248,10.5210751899982,8.92032312662213,10.6886371405717,9.89077152778856,9.19267268407597,10.6668219224747,12.118033088105,9.76396124241885,10.8087888499113,9.48655760864188,9.74667302642069,9.12280147584796,9.04392971156765,9.07907664176857,8.97973968673308,9.51801167026589,8.34001649402953,8.75428991879414,8.40555253553332,8.90070293569364,7.45011452719812,8.42793265142447,8.05825973432399,8.32212647842476,6.67327018532349
GRN,7.08831070222581,7.57019958240406,7.15152411967767,7.34177471846831,7.43810004738013,7.15858339047646,7.07996475301288,7.70439945439076,7.47272874977371,6.84231804900257,7.23593033415488,6.74136225849633,6.92995241191739,6.93298799458987,,8.0220489082267,7.05647708099701,7.10485474484738,7.33427791797301,6.88427222150301,7.31783672756272,7.06357623426411,7.6594749231281,8.05602013858098,7.12060794256623,7.48881738544714,7.86148783628608,7.20083625906404,7.46297121727084,7.13144368713265,7.6350398868208,7.17322572549225,7.31292544893416,6.43454892745237,7.30639435507863,7.57370592983491,7.19073612907745,7.76642697070244,7.33660959249296,7.3992023532183,7.52623885837614,6.53607275472699,6.30219432499042,6.84900369911063,6.9154511537567,7.01773668448259,7.27274910032656,6.58279201503489,6.58612294286985,6.82113726125448,6.08300703956859,,6.20828005376705,6.3135740406057,5.8543558629495,,,,6.24564021974171,,7.32246857740804,,6.47794548340086,7.83799816814606,,,7.20095012439059,,,6.13842510143567,6.63482797963441,7.2721017790712
ACTBL2,9.30073243313378,12.7901745702559,12.2864622558642,11.9151780906747,11.399432455203,12.8309515932588,11.4672239049276,12.8201892897932,12.7595410875452,12.1588481901444,12.021232956932,12.8051695952776,12.2488040597863,12.6533431349607,12.2083640285645,12.6835911970846,12.2943637270865,10.274243796238,12.1962963425978,11.0261646202226,11.934904622804,12.1507520920764,12.1829661952217,12.1251641567021,12.6041898912086,10.4869317052576,9.85833220526495,10.3827622915732,10.4617280931264,9.0306216682694,10.8376422062433,9.90144128462197,10.2027989458698,10.2647794512279,10.0759920495131,11.288690977348,11.0406958337382,12.9982061046333,12.1147561299049,9.8841117243851,12.5470888083792,11.7981053093415,11.7966377718453,11.6549283055052,9.058201469495,10.0377965031116,11.0545648437772,11.3265522648001,9.58229451243557,12.2071904270554,11.6744891978276,10.8268146574939,11.2727949670874,12.5131257509967,10.3477291226158,11.7236452306788,10.0457711745698,9.8911066380387,11.0365316874213,9.53462749582262,9.90763182304233,9.53801905469076,10.052356360407,8.3309995721305,8.54660207981147,8.39573844817873,10.129262237364,7.69996679997562,8.43971424388087,8.59614736855323,7.85977054614487,5.98828031457091
CADM1,8.99338953695708,8.35728350739983,9.09537415831965,8.88224010485903,9.10040505271661,8.06568573594144,8.22562732095004,8.45275618800051,8.2589280128429,8.59154864946082,8.47209163418673,8.33459624393144,9.03334881891595,8.72402240069521,8.77273454970185,8.33927694113822,8.53530816114795,8.95938314991693,8.4238021438843,8.55590505018553,8.83431574842106,8.57221698802953,8.53091908675559,8.39623009100847,8.33473249640172,8.40611802711853,8.77204290953067,8.6236782698027,8.9002514116946,8.24650732600354,8.99120603439294,8.76415362703368,7.71974712904753,8.67544332473925,8.37598558877547,8.44558295335785,7.81483739113652,8.21825340430675,8.29887115675797,8.46279947473052,8.78078030559753,8.65236953358453,8.45246640902521,8.050191542799,8.66881121903858,8.44318905273019,8.66475654683175,8.98947569782314,7.28696706920459,8.47595107759452,7.98930996894204,8.66686899037502,8.82751568063994,8.51902398106978,8.93566321495731,7.87238535421764,9.03806813999533,9.46257744321923,8.7985994953941,9.27904834178222,8.25332401989915,9.23581459657267,9.0183340529416,8.99473528564547,9.07098915229269,9.08659594910475,9.28658599373475,9.64794697618539,7.66552753844536,9.18040708471749,9.03491876749286,9.06088172614152
CD5L,11.7139381517808,11.0350045143954,10.6722638649027,10.6946184782964,10.3448729080812,10.2459734264897,10.4565807047637,11.0338844406288,10.5472296974161,10.3464155187713,10.819674542257,9.9556195267083,11.0808446331399,10.7136784143167,10.2068993454064,9.25639693952707,11.22709356304,10.6705322706223,9.67636004879142,10.7288337727802,10.4294417550833,10.754697247642,10.6091539988131,11.3861140781492,12.3945691179087,11.7258674252581,11.6072992712021,9.62751879519847,11.4753309757028,10.7164202002344,10.7677888265315,10.7648737030818,9.76116188554457,11.3341923304727,10.6765714121289,10.6427324989351,9.63634671736292,10.677485987958,11.1426655479808,10.6462834452726,11.530984816035,10.686319646429,10.2733599266375,8.94125239744804,10.7391625846275,10.5040215072486,10.9677142338352,11.6021536445488,10.9111438189913,10.4706216780062,10.881793324831,10.583191141534,10.880305905533,11.0504865188943,10.4635433359116,11.1974697891079,11.11788748066,10.7510400428577,10.7210728617367,9.85050030241695,11.3882693238568,10.399467963919,10.7369647575796,11.4004695428355,10.2640761568953,10.1698492091623,10.452732746233,11.30984452304,10.2514941619262,10.0705752234546,10.7210144582045,10.4837679438257
F13B,7.38825242097153,8.05947789919133,8.45813197512842,8.77325572548206,9.39517700318232,8.4939585242057,10.1778913915714,8.30362393430679,8.83776370467274,9.49349542721011,8.58353855048778,10.120852725108,9.73309820637474,9.03082990745238,10.3190772086619,9.28554316385188,9.92057346236182,7.69646144999934,9.89145477166407,11.3065964988308,9.54737350987568,9.99632992278548,8.17771695671551,8.70773139279408,8.9841550839289,9.40952976778305,9.36933265079577,9.29622385339314,8.29253676538195,7.28671327679981,8.63545779695302,8.3344397367221,9.8092481193802,7.46608134156999,8.72251970143739,8.14452111106417,8.55850919338211,8.55859383605674,9.74147351780126,8.10419056624943,8.37905105744873,8.43002092114653,9.23738056204497,7.22098456041306,7.95987895699355,8.02761931219597,8.3244665418968,9.04971862925388,7.26216355132196,9.14316993508904,8.59003910833342,8.63516135847757,8.3851307473481,8.90442986591911,8.65059237158694,9.27623806681186,8.90477574549075,9.10131049206943,8.97940239323174,8.04741371295178,7.99833572858527,8.60583392928658,7.83321748392335,8.50541939005313,9.06105387840826,8.37017242551715,8.22596057188057,8.03998753090813,7.70904273558878,8.59127348820416,8.45405811567058,8.11441195536531
F12,7.45326528863134,8.01875623664052,7.9350582556719,8.10231868773297,8.8135664988273,8.18798037148811,8.59437961201702,8.25818192859538,8.61254474510684,8.60350003587954,7.84776183412029,8.51148798266425,8.63918570600822,8.64438550370635,7.76808423364641,8.92357518695981,8.50943786968739,6.59921448667337,8.55515197271004,7.76732581352828,8.08213633807046,8.13302785592289,7.97503754111051,8.62850549698769,8.61174035887957,8.33931405051386,8.20159117691461,7.66883198082989,7.77956517759812,7.10297827894156,6.80909676019518,7.83196241050454,7.70407459528784,7.18805065758783,8.01901810395337,7.89125920727449,7.95523089683245,8.01915345731253,8.49916375572163,9.00479790199294,7.27747405633534,7.77502486306751,8.5070598359656,8.18433932715075,8.11911567088416,7.73645828152817,7.62470906088205,8.83864453584169,7.59902369140646,8.16065970452518,7.78883909492727,8.64201395396315,8.27063580104241,8.56756766258839,8.0864438537241,7.69300262719843,8.2175228468308,8.37324758842525,8.53231870074975,7.8639302741294,7.48774102460725,7.94580692682735,8.69331874128145,7.7609210728798,7.96219901646518,7.8091039238652,7.44515020825297,7.35934876582499,7.99756563433374,7.28590320181341,8.4497120269911,7.39978331189658
CLEC3B,7.67104840007133,7.87597854069249,8.17995891962844,8.15480225675254,8.76376927471229,8.53797638228555,8.85030449405729,8.46926136456149,8.87834279785347,8.49487632742523,7.97882889862396,8.26210266802825,8.73938136135194,8.65092838145769,8.25306214059743,8.83401970962784,8.16712149090115,8.21260326468445,8.48259574097031,8.39197922798906,8.40434313898693,8.5538976837458,8.31647096048346,8.82976632443169,8.30134531369998,8.14310482922508,7.99505991751378,7.97579187439533,8.32704759051163,7.71584354593553,8.44052701237684,8.12926442815315,7.52727640955815,7.91446268120239,8.14135714955303,7.65227763708994,7.8763464078935,8.37208870059073,7.8478109402861,10.1520144353264,8.62524606505931,8.33641822376603,8.6445224054068,7.27587529768444,8.30679854021982,7.79075282351268,7.99084647517631,9.26370816786907,7.68829051345209,8.517687785152,8.27939834664463,9.21162951185032,8.44627268738594,8.85095367003161,7.98407997161729,7.63919873527346,8.79369797958026,9.06159049360929,8.79148061279239,8.17197695490076,7.44132515526415,8.42586080177688,8.59407204625223,8.33079050264402,8.73550653769548,8.52155333539045,8.61911954110032,8.52849582732235,7.9807326975936,7.86852452464493,8.29433924296001,7.91728845211378
CFHR4,11.3800915476331,11.093284364852,9.41313482418167,11.1146340926348,9.54701621635393,10.1525275452935,11.0823443679026,9.29677411522362,10.5661068229769,11.0321474736933,11.1135826681324,9.21207470812172,10.3915665237028,9.36810189463296,11.2314123978113,10.9592726020574,10.8042071097395,9.61201008658829,11.1228387267552,10.6775575824086,10.4646644638768,10.1726052688996,10.2920484192123,10.7489758661879,10.2258224360533,12.5875571148094,10.8376008582835,11.6192231782941,10.8602176999678,8.06981238629792,10.2489596383581,10.991491677167,10.0481107024966,10.8865220874703,11.0928287478299,10.2494140565147,10.2014509922175,10.6701134651774,11.0240695886562,8.23619678728683,10.0547913691449,10.1090156354609,11.2022331328733,9.5973118071179,9.85495571063633,9.92945898950463,9.11729392187532,9.92560706409011,9.13967286440387,10.5675193403514,10.266175925359,10.2561401668035,10.3916867717381,9.42207505322092,10.0687627146866,10.0946450695241,9.21738374877266,9.07620619450928,10.0747781279323,10.2221216915076,10.4227589932145,10.9137587015562,11.3620292744393,11.5361968507484,10.791285394654,10.2025301213029,11.4600377123588,10.3233056213362,8.98553669711103,10.2552379711548,9.89688724790671,10.7141761245306
FBLN5,10.5165621986413,9.415702561028,10.3361623940535,9.97915534632156,10.3864639868783,9.10134197884621,10.0256976678905,9.71391703759685,9.07892361880237,9.76368225574004,10.0188550334411,10.2723430485004,9.66708850088899,10.1737007870949,10.6555710619244,10.0203280964843,10.5648622908778,10.2650584443353,10.038435183312,11.1354143575986,10.680395478841,10.3349288901592,9.25151415770759,9.89325055047369,9.96603904049065,10.3251545128014,10.9115813290444,10.7941371200824,10.22447822837,9.32613477587059,10.4564424824491,10.8233126772044,9.79020500436812,9.96168217702526,10.3925862565483,10.160170184221,9.32227297711937,9.88916568172649,9.39247564708691,8.30145137748638,10.1719535412023,9.9947602988576,9.54732052238058,9.59375808021661,9.11259886593597,10.1288105620361,10.2722945234048,10.1230515125801,9.09502254835475,9.70315796206037,9.30127416046183,9.04106834232847,9.96886256296985,9.21443734373409,10.2402023856536,10.4924522814774,10.0365337382938,10.0509328657578,9.93083155142068,10.1208895259812,9.3625582674601,10.3235408083184,10.2298327748459,10.3196921616592,9.37931966305183,10.3208508570356,10.4333324335542,10.7281751186025,9.07293509877149,10.6663832987199,10.4077570048551,10.1011008092691
SELENOP,10.2926418373097,9.88226751226603,10.5034918099008,10.1066706102515,10.1531312982958,10.3790345640148,10.2987123536496,10.2880900963537,9.88246876722646,10.5044251139378,9.8612402846336,10.0457905476685,10.7845711555004,10.2477318842891,10.0132505341623,9.77672667981529,10.3300642040026,10.4556498940877,10.2770693314538,10.199464188657,10.2870256257192,10.6091660530688,10.8696926999555,9.85965665404885,10.4769327681974,10.5758469376704,10.347991643791,9.82413353165289,10.2994673550772,9.48982052669683,10.83613283011,9.84284125216073,9.65220608428898,9.73726035395658,9.92073520267867,10.0278413931818,9.92442794811131,9.62692192921689,9.80837743403286,10.2050856877017,10.2429703908213,10.5657866448076,9.36579677113214,8.43101962898127,10.0704912109195,9.15636017730041,10.2000940377422,9.72700268068576,8.42246953320684,10.5534657977633,10.1779985042813,10.4662632266134,9.93267059119241,9.8006973321175,9.99059884654913,10.0509271131864,10.3104537552828,9.7362967393892,10.3537454093319,10.1882417932233,9.395861846014,10.0796813194759,10.1125715581771,10.1290487035896,9.78324981519406,10.160957434595,10.549102911845,10.1099507521064,8.82332985177655,10.212414744334,10.1073379930468,10.0947291324905
CALR,10.0966882173315,10.9799219052138,12.2417928935968,10.7764293198493,10.4351323759723,11.0510102635588,10.5992462163892,11.3598344502035,11.5483015525124,11.7696227208445,11.8947994846336,11.8760322856947,11.4711833596682,11.3564951975229,11.8375759974686,11.4274051391392,11.4613964700334,9.78458857504522,11.5123851026428,10.8294105562163,11.0482346223004,11.4944654775968,11.1584630986025,11.8154960909514,11.9014826879639,10.2705729534406,10.5959160010797,10.3791056866076,9.8044542903607,8.94589007310416,10.3273630136033,9.47466772713973,8.99249038227322,9.76725360922637,9.92538419902165,10.1783051264645,9.6288321101442,11.1064461866595,11.3704232218743,9.03784717984646,10.9704011642545,11.717920239659,10.1201923785089,12.0522744226104,9.21287577583422,9.63908801700341,9.90823774613723,10.0717694754143,8.67337834780809,11.5903536080215,9.60292661513283,10.2788155365912,10.0827881141416,11.1532401760483,10.7033967299528,11.9126612982775,10.1199409914397,9.68862373235786,10.135683643855,10.4128231076397,9.14919268955507,9.84067951365085,10.0721059437396,9.64436312068175,9.20187426545527,9.5120099240322,9.7736559614235,9.778218171538,8.6393452606309,10.5096686287831,9.30570884507949,9.25391158538829
CFHR2,8.33215928907633,8.50232204020448,8.49490945684192,8.99205953068465,8.83218248621219,8.57091068125457,9.67175621229944,9.26394305366705,9.28668752936551,9.10183049486253,8.44160001942369,9.00010979624012,8.72076260600059,9.09116811472812,9.54586056943723,9.49600706763834,9.44012682801368,8.27806403098427,9.72894357435204,9.03210689251013,9.35002234809721,9.64144532011799,8.46794837615953,9.22967761639645,8.82779568244199,9.58263178303199,8.48877830592095,8.40387487896659,8.06049433871125,7.64130220349423,8.06393099692275,8.34770434358841,8.15154290502067,7.84452324725743,8.74104888718308,8.45560943253009,8.39099676649775,9.24584369584904,8.53636290486015,9.28485953190168,8.47231045015075,8.23743149966695,9.2816920075449,7.91128512663222,8.17656292788552,8.25396679073077,7.82894427748114,8.84281857295341,,9.22174324384866,8.69283485398502,8.80832930092941,8.11440105474992,9.4321836882675,8.19643739429664,8.482463485813,8.58914385120254,7.84636012236663,8.72015534066865,8.9175787903926,8.6860251420237,8.14804005859096,7.85144125554688,9.29144828174472,8.58825267956871,7.88530561119177,8.42978635630286,8.14271758383727,8.11222105673797,8.02111305845931,7.93125177842208,8.02096439573154
KLKB1,8.66923078124662,8.60869768262593,9.25801648988579,8.60882772847447,9.23517121984258,8.62517044774705,10.1388184023155,9.04815270472679,9.73741873155441,9.09548446905267,8.79165165238764,8.87418791268858,9.71888803351039,9.02123229022815,8.6737811178387,9.37376331726081,9.44814792235772,9.07846021342261,9.43752922825458,8.52817455068227,9.49067707246199,9.18595898734961,8.97687818806945,9.40388210857795,9.22998258971687,9.18691970331395,8.56334476982223,8.59362379550834,8.523245702128,8.36869905465224,8.68723820750629,8.43618321441211,8.5612508202723,7.83014840084218,8.63920135773246,8.61212580694059,8.3787004481634,8.25032736663056,9.35912487146157,11.1071077872976,8.80932082395637,8.64168367429019,9.01989902640184,8.69794806870494,8.44661024551522,8.07826600883261,8.44735186858804,9.29585245020476,8.13034322511976,9.50601582471564,8.68689723490264,10.2241092673885,8.8901336650483,9.02133736378388,8.60474352555649,8.32858506707861,9.10171632224515,8.74825095572954,9.62776583773503,9.19140177591693,8.55460048523846,8.58114759891885,8.62699376600952,8.96161716223335,9.40751275145778,8.52588324521577,8.60233954134,8.77038752468641,7.82012165258372,8.49552196234585,9.61723135772229,8.59797786181525
ADGRG6,8.06102704080234,7.86887761796819,8.19083629294509,7.83949552001044,8.44124320397254,7.60853990865799,8.0075716938847,7.80786352332735,7.62936589218937,8.13844484111371,7.35034053289081,7.22174430432058,8.42988430113787,7.59715803252725,7.74182108325934,6.98678578925762,8.08037165655419,8.18737199748784,7.75857281797282,,7.67430788827996,7.75855549745117,7.70723035066847,7.91814636014346,8.31277261765189,8.29335177128241,7.41415849367744,7.9785581859217,7.89539079960322,7.71035130865054,8.08467446843835,7.86131466618881,7.67646091847278,8.27011069124348,8.25051253349634,7.93030775664927,7.12716040668863,7.01296458196486,7.04823713923197,8.43896062881483,7.94149714469041,8.24108621849379,8.42447979612059,8.19909302734617,8.03661867651036,8.76866092849366,,8.27682785584102,,8.22764367743611,8.09459324824026,7.82389588414691,8.51082022363405,7.74913639627113,8.3462393330741,8.31929690798694,8.11480051646095,9.17117023756571,7.32240727365206,8.16862715615361,,8.15742519024518,8.59536017220721,8.20926646617375,8.1858495952,8.13419042105192,7.65530977849854,7.73612377397443,,7.66566390041671,8.66037607030965,8.26168833553328
C1R,11.437198500431,11.4861306925129,11.7580130428915,10.9611268098677,12.145764701077,10.8769353609424,11.0141074579393,11.7914313510393,11.1635299724982,12.1228792850554,11.5892650037204,11.4301270742709,11.9629256992655,11.3973807549078,11.471065110425,10.7087936218,11.5804464922275,12.0916989721258,11.380532104437,11.8543074998706,11.176730755506,11.2000541100324,11.153400985145,11.8667790660171,11.6559796070893,11.8573502341808,11.8337586623653,11.5201609410378,11.7404664909734,10.6440497869786,11.8204774240911,11.875298243811,9.34461434120457,11.5846363168619,10.9774267190137,11.2499868489848,10.4730216317084,10.7700849525026,11.313850379705,12.0672616015689,11.8064377049895,12.1675084806969,11.1399046877979,11.6338985030515,11.2732009536157,11.2045867049591,11.3893021857482,11.7744796713025,10.5277688473849,11.7999990125841,11.0964424120314,11.482642179543,12.2334402588118,11.1513649951912,12.324601620183,11.5362957007887,12.3060899271695,11.5650087579445,11.9824640746639,12.4189275173835,11.0179751955438,12.2350850154859,12.6281230588703,12.1416084245954,12.0254932302357,11.5094035271661,12.4770820042263,11.7300846350153,11.5142421489996,11.7005587739199,12.547108686408,11.8649335298064
TXN,8.80287125305114,10.7425619317806,10.2567126525512,10.1285754539524,9.88149696898474,11.4863100792831,9.17079775321073,10.2420995236636,10.0703403058271,10.5757513194891,10.6573663383682,9.6380045112157,10.272982220869,9.76261170220075,10.2341057594097,9.89085412780551,9.91032525449693,9.12139996028602,9.38006593145317,8.58340764170713,8.4396479987657,9.52090790341684,9.48695712112194,9.97319149029248,10.2105318121619,10.5811955014198,10.075605731858,8.93609594435681,8.88023147848567,8.21347510885449,8.82079557676908,8.57163661149288,8.29566048401316,9.60688320241457,8.18459073973065,9.27067309069313,8.77796495066475,11.3665713354421,11.0438227481079,10.9018027286093,10.4616069459692,9.85733949754347,9.26775176721763,10.7991750027226,8.50359389409751,7.73181633854221,9.12792096796832,8.90967018577665,8.37922496111172,10.06538299461,9.55940179709735,9.14372545657479,9.32659742234106,10.7221140827884,8.50575933944144,10.0609199005984,8.74419577223563,9.37220234762061,8.65746237908823,8.60600860406359,8.97990158444555,9.26995828192182,8.67841269941115,8.84161086709155,8.64651837155045,8.71005390731124,9.06184958894969,8.12198250031951,7.69988852643592,8.76301457456282,9.32278858187871,7.84879093682337
