Genes,S001,S002,S003,S004,S060,S007,S062,S010,S011,S021,S012,S013,S063,S014,S015,S023,S017,S064,S018,S019,S026,S020,S022,S024,S025,S030,S053,S032,S033,S067,S034,S036,S068,S038,S039,S041,S069,S043,S045,S070,S047,S092,S048,S049,S071,S050,S054,S055,S057,S094,S073,S074,S096,S075,S085,S086,S088,S089,S072,S082,S035,S078,S077,S029,S079,S061,S066,S031,S052,S076,S083,S090
S100A12,9.61500528308982,13.4031761108227,9.3886808041939,9.72679744313152,11.9578258779431,11.2553198669089,10.1413157037588,12.4156936674165,10.1417749151744,10.5231803865449,9.89916219901061,9.03752555686157,9.61999958164434,11.4636708791816,10.1480202540715,12.1308168962821,11.8500141632196,8.28510361146547,12.1784520722181,7.13146856128324,7.94794605085502,10.1232159519251,12.3367762789255,9.77052165554938,12.7860768673701,11.4486605029254,8.01301053194065,9.96998668965132,9.0466234989119,12.4096935727929,9.89467490875996,10.1313599501564,9.65395141420602,10.2995604484157,10.7747038266457,10.2256023389117,9.37967750400086,8.33108507848709,9.92518213637766,8.65080704870779,10.7546001482214,8.89143778790648,10.2583366672984,9.49406220527316,,8.98515543411102,10.4210203031123,11.4058814341566,11.7602931425912,8.8905019837802,11.3476524278221,,8.41370844758555,9.30281894734764,11.1870633346179,10.589363722355,11.3845482877057,11.1287154430729,11.6434158337538,10.360181270824,9.19847366708835,10.2771284119926,8.12143128622084,9.23609903749083,8.80027131356777,10.2180204811824,8.98667750535034,10.4461038275383,8.36433894218866,11.5101508906576,9.62029835289093,9.32475392784689
S100A13,10.9239177266552,10.247829164971,11.5127242222688,10.3700425965288,10.2751619909379,9.20179811419728,10.3909181110302,5.02517532221641,11.296891468398,10.7933065301765,11.1349749204995,10.805985391875,9.88251067529577,9.65160026179504,10.9877350820084,11.8573963434363,10.6250620073362,11.3253970415238,9.97824503840518,10.9790634162441,11.5018430469881,10.6277981378586,10.0151910664803,9.87621684453639,10.1054259014907,10.7753654665314,9.65772787397735,8.8918357462364,10.4853108704796,5.54350324014987,9.88534783263753,10.0861087490135,11.1719040208483,10.9753521995383,9.85176853839817,11.4828073446208,11.7063944490108,11.0641096513588,10.2680886379815,11.0588699216476,11.0357701299872,10.5735014717025,10.2467280735121,9.55997184649812,11.5397066053686,10.7152361334516,11.050060752777,10.5042007075152,10.1283991556277,8.947514759115,9.72198506454306,10.0703207909147,9.38651350333576,10.0942087121328,9.88447799356115,12.6594194986941,10.9736062891938,10.7659630616931,11.5593026382808,9.6000612782047,11.6439539355539,7.7051523953067,11.2519067865489,11.1480960933137,8.03716263113575,10.6786615542159,11.6869262514973,11.1165866478116,11.4355410578766,10.2620172333807,10.4275003433148,9.3889677679484
S100A16,10.0247253360359,9.68966652360023,9.22409135996475,9.33476233226271,9.05126256860675,8.51879944908071,9.4704122128914,,9.5521405081565,9.70513240186006,10.0123654881928,9.48020522156676,8.48556305055365,8.66389233255533,10.049011704334,9.70151802549561,9.57064196940672,10.289639686092,8.97246781101434,9.38513395436237,10.5163812820727,9.28815279599323,9.23735346924243,9.00999576580286,9.64518201572095,8.66558702381221,8.93913641755962,8.24298437182809,8.29524584818962,6.30172623107579,8.87571589938327,9.28809108658985,10.5319397959935,9.90421771823051,8.28674885359346,10.2878169009481,10.9723285834198,10.338808979802,9.34581330786134,9.84168174944253,9.73701581874114,9.25815050135327,9.02908932173968,9.66476125902983,10.0922581354491,9.82928854997783,10.0706353974242,9.32292758589983,9.12338575741176,7.96772980078783,9.43408154480383,8.66046284142133,8.78180751594118,8.77505023282559,9.03532407734137,10.433127747523,10.1316374970351,9.64405474941778,10.2509607344183,8.7462970026454,10.1465329749378,7.0096372892485,9.87556823725077,10.573419320788,7.95028758554083,9.70849551712919,10.4504681413502,10.0888439736073,10.8191136660237,9.26555378978896,9.68641659859677,8.72145743938513
S100A4,13.7876244117199,12.5573816593531,12.5008066992641,12.5134054822772,11.6719988039956,12.4541963021178,13.0450584550036,12.3082296854215,13.0722426595696,12.7248212642004,13.161075991093,14.0491251670766,11.7110596809004,12.6852406658974,13.1508700639445,13.1239501671238,12.8627614371989,13.9765084752808,13.3709829333278,13.2902684259678,14.1604531216964,13.4187280049408,12.5215728486685,12.6576092824915,12.7210419341427,12.8513254324712,12.3539483694659,11.3666237772816,11.7778898645257,11.7367894915635,12.3921182452396,12.5970047119619,12.3242611001739,12.3143838959811,12.15449648793,13.3557934514748,13.6911278543387,14.0399602007342,12.2533854940176,12.6778315449355,12.7956323225862,13.0734397664504,12.1247966758936,12.1013454779915,14.245251756377,13.3259128421463,13.1703029570881,12.3634657051325,12.4617992358345,11.5202986953474,12.5680269762292,12.780700612005,11.9949486115876,12.3729350956634,12.7238189463719,13.4628971342022,13.4336388163285,13.0622659246514,12.2315295128245,10.9767229204752,13.9321649221053,11.6578816823267,13.6034809881798,11.8154815113776,12.3849126533831,12.7769567637013,14.2418958422829,12.5956089161599,13.892695370493,12.109188012849,13.4865850277932,11.8824372622832
S100A6,11.8092429743714,11.8529282319402,10.4485643935483,11.4498088334826,11.0804320016866,11.013767796901,11.1629233961368,11.1144581718134,11.4946865927617,11.0092966787892,11.5966225886253,12.3945003724577,11.6132482317465,11.3003281447897,11.3215051486789,11.8373803475427,11.2469464423379,12.6966777066893,11.4679460840876,12.2948824233542,13.1712805137462,11.4776231697759,10.9109245840352,10.9202729340308,10.2713022862263,11.9386688772941,11.959759533113,10.0959564146761,11.2456742284055,11.4655007271516,11.7251052400673,11.1253734675772,11.2597190926256,11.6683980334047,11.5322806976276,11.6773952084537,11.1355565195347,13.0198380362362,11.492529458792,11.6533614253859,12.1390386925459,11.3119821332476,11.5973982938788,11.2851324918372,13.0365085000781,11.5828450018674,11.6078168702281,11.717978508009,11.1106272997536,11.0935834419686,10.9188290428455,12.5091036225133,11.1664217591714,11.7477527583841,11.2156573394189,12.1370202841664,11.9903898179827,11.8669632929953,12.0612366842902,11.4424375646297,12.6704552292787,10.5628479733546,12.5743780503672,11.3827590166458,11.402859069519,11.4743020663,12.7401389858068,11.1487330287837,11.9150832485745,12.0508422161454,11.3202716594182,11.6493455765253
S100A7,8.61198109771891,10.0856939050991,8.45001086389168,8.96870060402376,8.26806686249819,7.955679893883,9.01451078453023,9.20720914470949,10.0318532418763,7.60688166713412,8.88485400953254,8.84105242660194,8.77010385810523,9.58442359767847,8.42228626816572,9.51289696613796,9.19663457012391,9.24225828134638,9.38146395617247,8.63581844163842,10.1672852652339,7.82385018374936,9.36815744725567,8.9277192329622,10.0322747531168,9.74828832067762,14.7272883306,9.11610296617546,8.38921988422495,8.83108352171001,8.58624135656241,10.1172207421873,8.01771526252285,9.92404551670797,9.765358362886,11.2756145223598,9.48747915839086,9.60917736530016,8.35464083829306,10.319571361504,8.52606051112476,8.54410952934619,8.55418717743032,9.04412152922465,9.98185274980247,7.55182229065074,7.70434105709849,9.76039608227365,8.76571825327238,,8.25519517835896,,8.64790044677112,8.11806632564408,8.57566661000701,9.64826221670064,9.05133424432598,8.33312328514663,9.63562634319029,,8.88397257136161,9.21101318138953,8.77412230281648,8.1785586194935,9.02523783849999,7.97511254771964,9.62336100134502,8.55059077601668,8.30797679555662,8.38158192388294,7.96157223086908,
S100A8,10.2272666058986,13.9011841075911,9.00542114302416,11.8302386605576,13.0339081840661,12.7177763396849,11.5906208110784,13.3983584743586,11.5451663326702,12.1735487236235,11.8021911833247,10.870729203673,10.8746643934053,12.44439346,11.7200876608227,12.36287549518,13.0523260304649,9.43147492626198,13.0204004505146,8.18789067566535,8.79217044989743,11.5211591189065,13.5014927439337,11.6729883822342,13.3988502857106,12.5883838038674,10.2286359845046,11.7861779450232,8.9246270925457,13.2583628126001,11.6687419766409,11.7430123094808,11.0285642206158,11.2533784588245,11.9469003111097,11.4291897083192,10.4231762772875,9.35639910256969,11.5488017464847,9.75518600441042,11.6995675954328,10.9297163342644,11.8102322401697,11.2552016841597,6.24041564680863,10.9662677546483,11.9874523764558,12.3252313849984,12.5806998679906,9.90912093516494,13.0046991826462,6.19004304686745,10.0032792803535,10.3258459236155,12.4665394693539,11.5358645201306,12.5821071445365,12.0751150457866,12.3593812064304,11.5117071749637,9.79122680814999,11.5789971788713,9.06366389359484,11.4470233858638,10.5943258824371,12.3392525669346,10.2747547092984,11.8394178244858,10.5251483202996,12.646596536709,11.2813411205551,9.97635631011373
S100A9,10.7001751727736,14.0313690732279,9.87207943779034,12.0553392628955,13.4909600278181,13.5074502315501,11.7550066013062,14.2538149079959,11.8833658152347,12.7717407682547,12.0902270276492,11.7834567401216,11.567753645345,12.8347219546889,12.5056766008918,12.8458070272105,13.4592002756513,10.048407562728,13.60593886325,8.95302884834176,9.20396896096182,12.0572591869185,13.4900388651753,11.9864443212954,13.5923276986082,12.9562805160569,11.3350395648821,12.1111443794957,9.73492927760859,13.7795152199385,12.1705594675586,12.2684789819425,11.6497936769875,12.0950973781299,12.6388551390161,12.4082905233748,11.0982548728267,9.77918542516068,12.2880664487231,10.3220474953221,12.2679300692966,11.6500734039877,12.473173325695,11.710833763993,7.24170181407834,11.6275188658718,12.6715162195582,13.3288642192784,13.9658923032514,10.7752277642507,13.5295692353324,5.98198733917242,10.4705404769897,10.9171974356667,13.3536708171053,12.4545779328565,13.0730758886259,12.5685041663413,13.1566385162361,11.6590254715202,10.3728716492152,12.2166471204653,9.60426478118703,12.1404426406927,11.2580681242973,12.8662386311221,10.5552190347887,12.2352971722248,11.0496627459003,13.2795710908162,12.0527763767315,10.8326852178131
S100B,,8.08455468566772,12.0819085302397,,10.4780529472307,8.32235044918047,6.78442509184846,,9.84765103160213,7.51201327045977,8.15330684734027,8.35637700689045,10.0698724054606,7.52228787828456,8.87708071395694,8.11077290822275,11.2273086494009,7.76576192724476,11.3653359799608,13.0305825221175,10.3266958557947,8.45898249701095,10.9044336995737,8.37369062947784,7.1050581944299,7.55427278775053,7.71441761815611,6.42120696485402,9.6993602713788,,9.76793279052955,7.53542655442249,9.98131046362913,10.6923553282117,8.12128060898072,9.3070857452358,10.8500629214369,7.50516600746637,9.474011385534,6.92663226463188,14.0354097763237,9.17230916347002,10.7682870307446,7.42124961890616,9.3808906447637,8.06782255960895,9.53446392634594,10.4100960355318,7.91122024840523,,7.11262749390994,,,11.0238937885978,8.17478969187252,11.5957743576774,9.11164255616653,6.55533664922703,14.1887477537608,8.89474689180452,9.80867831412974,,6.60513922963328,10.1892745219906,,10.370045521632,9.84097724273022,10.936797585482,9.07116737703454,14.0854900270209,7.11956550879866,7.84548194526616
S100P,9.04125939713084,11.8892336645884,8.50317668561135,10.4064217683413,11.07719993857,11.3252609129277,9.82901338808877,12.1669997415874,10.1588468358676,10.157813231319,10.040934577889,8.50132887617393,9.61539630571681,10.5446337215397,9.906690545336719,10.8180604408707,11.0509065324689,7.7953891414207,11.1671650021545,6.10061807573514,6.33400271999786,9.71828429734862,10.8185732963681,10.3752712828716,10.9321683471206,10.3988625248334,8.35118185415971,9.96289079119853,8.29916944663155,11.6380042881638,10.3818505138905,9.99145072136972,9.42575312650367,9.00160935573447,10.2173710117434,10.0821508362791,8.67043532009981,8.1933316895977,10.1410444074578,7.85089579087375,10.0266296691959,8.65626540437939,9.79417830179347,9.90935969243153,,9.13481519614131,9.8186653017769,11.0000331071269,10.7501970394705,10.1247630695277,10.4152019558935,4.99446363482522,8.68314600019264,8.951735126091,10.4760468642725,9.46016832330565,10.8362735795085,10.4730091840037,11.3118632535952,10.773806164089,7.97987504338876,9.88016804412901,7.37171570246806,9.23180732534843,9.6737788157387,10.5335432523407,8.8020185110111,9.45589285085248,8.57705022555458,10.9315081659353,9.42276996227204,9.74092578135356
SAA1,8.60255899805223,10.3092053616288,9.7226965578731,10.0773523900329,11.5953245489823,13.0980036632074,9.83323532581139,10.5530100671482,9.69660488686178,8.78410451713461,9.34206328109756,13.3823403126743,8.46279690284537,8.89266708299817,9.31056570438523,9.6588784183329,10.4188549374012,10.0596049754002,9.50138338526608,8.70364025006585,14.0724348679054,9.39042695660886,9.39050802247717,9.74852959002117,13.4387980011528,11.1621540800071,,9.922839582207,10.1001523255856,10.9924241192026,11.8583502969446,8.83889771931469,7.96425808147577,8.419906491989,9.10822330033713,14.8120536562596,,12.9893163523066,8.63448231400193,8.85896688859635,10.2748222214771,10.3670674241433,11.3846349290564,9.25612612472045,8.62487239253349,10.7778537180172,9.06030738571059,11.9596198322182,10.1611788866134,,10.1503924147245,8.78459108114066,8.92976441196897,7.71948574955048,10.1219520433473,9.97908247492721,10.9836200378265,9.9242048370512,10.560828415168,9.90138478074692,8.44811446874924,9.18684370733107,,13.2965367962293,10.1392049713881,15.7007567297027,14.2834184598095,10.4709077397667,8.8895444420692,9.49026092606551,11.0197407288928,
SAA2,9.14466004188198,9.01601865271224,9.02666683584467,8.83422416601329,10.5996222791496,10.9682978771623,9.48413730484415,9.13907109242564,8.49084985816945,8.03685292477947,8.36491122037913,11.7114358091378,8.01237119177776,7.94505725236142,8.31720038501098,8.61577597320299,9.05355308344578,8.61729522556988,8.61134466029143,8.06456144979442,14.0673475504352,7.86245873131555,7.96126351539184,8.23256069942553,11.8883589017364,11.0197224232922,10.8680426802464,9.05985024220771,9.75537399255461,9.49929114333518,11.0213465360102,8.48574957927288,7.83278503534969,7.94475958838841,9.5683215523632,13.245363833626,7.8305807619229,12.1737994143788,8.44476967729334,8.06494875224717,8.95980988497315,9.37912680495705,9.8440152502322,8.9420197153564,7.34262350426439,9.24858571282403,8.11601545452408,10.2159002699757,9.22493097299522,10.1316678242437,9.68972123399396,10.342011540291,7.83208216966877,7.5893819339981,8.82957439625847,9.40054095734719,10.2945769058724,9.00830072375292,9.41372749888996,9.90722800876841,7.68693935452557,9.48346708368662,,11.6706776013204,9.08856374639596,14.0497116996925,12.9063400573417,10.1807821930813,8.02506687670311,9.14435452821319,10.030777148152,8.50952127490381
SAA4,10.4806802832381,10.8944065837441,9.79620223942737,9.20827634669955,10.3097232012724,9.59302769900033,10.2523160857304,10.4990678877324,10.5423556646183,10.4134478203551,9.570105180677,9.57083621500299,9.48978589098877,10.6159439672967,9.78613114508321,10.2733383311007,10.0803103338409,11.3152939726873,9.62460978697273,10.0010363347873,11.2331641688645,11.2932217333353,9.46240384220159,10.0960296052552,9.25737262390236,11.1779994739392,10.0250358683238,12.070198534801,10.714086872628,10.6782778227234,10.5891606364418,9.60329216992094,8.67976199006008,10.3022058584589,9.97103014768923,10.5007584164954,9.57956283770686,11.0639136085712,10.3777631228517,9.25688743238705,9.81549334218897,10.5186489700684,9.78031751434493,9.14069980009157,8.77513760419835,10.9351614918893,10.5685284934095,9.24574328903311,8.65187985972883,9.43125862904581,9.77933488707974,9.62979174892879,10.4873681636427,10.6290628176427,11.8722870532543,9.8814320229573,10.879706412526,10.4053083246908,9.03137706639528,10.2614820897595,9.29702047514932,10.8024831169279,11.3129246885032,10.2852078952653,11.2032223484996,10.485920430173,9.10268090709774,11.4832256608946,10.2852437561068,9.92482006377858,10.3006929541562,10.1445586880711
SACM1L,9.18791802002469,9.27673679578182,9.63325179235831,9.38668054345549,9.43874043119686,8.90273050772747,9.67290613337383,9.55691565951961,9.22907305543137,10.0190391205133,9.67854678339623,9.0085390585733,8.88556543489141,9.38643969248821,9.6216628032517,9.1634856696263,9.58910322483975,9.54451774365896,9.29883027704713,9.62526695111324,10.066234079492,9.0957836577561,9.63617039857284,9.22925180969582,10.2057228925385,8.94084246711304,8.45015820087638,7.55058754331583,8.67196501651126,9.44420401397483,9.30204214959102,9.59257837512789,9.72522730046541,9.08147972159395,8.79651053156431,9.82501889705033,9.86650796753294,9.7262915339272,9.34639897983244,9.25954236240713,9.19586922309347,9.56453411385826,9.16851186297932,8.86298034745616,9.70220820426344,9.52559100566186,9.60947536855635,8.91651453428606,8.96495524630259,8.37318505679126,9.48956146087039,8.82783532460404,9.29964274994574,8.39541287349346,9.37403272198907,9.53215687114284,8.93903434352547,9.52448447407238,9.87598646852376,8.60244407330663,9.86371702080506,8.74487743049026,9.8226042866461,9.80964572046509,8.6024404884525,9.57824508679966,9.65728937646963,10.2089423185471,9.88406588508887,9.54037490935766,9.36612823114036,8.31642959782941
SAE1,8.72177961888302,8.77206663586544,8.01724641226243,8.80449506007582,8.01880449697503,7.55433863210737,8.44810399653447,7.67245006176755,8.63350781592939,9.14900889801619,8.69006872864124,8.70200523133489,8.28705214581082,7.93125810132586,9.03599176301586,8.56224047623988,8.82714417629072,9.02573316869961,8.06617693591862,8.98666172755196,9.57547288531239,8.48994326093154,8.36699480188647,7.70575953088188,8.69808383679025,7.98103453318025,7.83087578703731,7.37626557149772,7.28430496158137,7.11312808420893,8.11974795213153,8.60153464893171,9.97228560181402,8.45254500990661,7.64063032121119,8.39646545825007,9.15117385504626,9.2497740118725,8.31844634847441,8.49969531483796,8.67483545107467,9.22541552173889,8.47104709175187,7.92436557508317,9.79123289067572,9.07919007738244,9.00325928558159,8.08543986034323,8.18064515665717,9.33844262132425,9.09772273143435,9.06574279138789,8.72770583686968,7.72482714557031,8.58654057658201,8.91471452177475,8.51543912199025,8.41722800387275,8.83971841595543,8.50085460846766,9.21423776414939,6.95548402146474,9.37339051370513,9.47965373825496,7.35264960731507,8.94772096415654,9.64984613297928,9.02641578114518,9.19279168071806,8.94677464028774,8.94179858375299,8.18902350168093
SAFB,8.53604734700793,8.60574107701858,8.9763508182854,9.37661594390678,8.36679279075331,8.03136216264374,8.55841075304377,8.31880113744879,8.85942458493813,9.53868091145987,9.25502076325507,8.3337458995319,8.51390432562322,7.77225566429351,9.3637609071454,8.6493869187422,9.29893014520086,8.6470030384493,8.17274897249848,8.64675423325366,8.80675708914982,8.30343293387858,8.53693542777406,8.10773807869444,9.57479752348363,7.94157363263093,7.24831125728573,6.78840181127859,7.72957390750589,7.5983382452577,8.10861254048436,9.15477608490233,10.4836949422648,8.89593081860917,7.59768518274997,9.1255626407697,9.17700872986294,8.22615332728653,8.98114588624146,9.0647038267353,8.44492217147091,9.55383583558496,8.26296880838056,8.78105449378146,8.42557736344389,9.35053754655824,9.17586316446037,8.32346467265249,8.51099233995587,9.39859269688382,9.1808935056119,8.29477014569753,8.74300638609924,7.90551521176931,8.87868205336655,9.50650345527299,9.05658709738876,8.78197966194813,9.14827930599469,8.45408839754957,8.81746223293982,7.97679557356273,8.86036933371125,9.89189042638141,7.42404071279887,9.36885307154898,8.93293410638625,10.0806656866045,9.43219609033341,9.31183849096611,9.2209637398131,8.56596701728716
SAFB2,8.72260951218005,8.1826840245261,9.12589897412659,8.9379200965808,8.35146834111609,7.50077372504145,8.61227302547321,8.07237512546037,8.72896230661712,9.10717415972986,8.92366614798424,8.04813235238591,8.26611593479547,,8.94229987940988,8.41433962733807,9.0926305629471,8.30950051354873,7.97880129036519,8.63540544027951,8.28773145886577,8.28091973908945,8.60848850634919,7.89366345560763,9.2207949313385,8.12236729790191,,7.45262597655022,7.65908724088753,,8.11303317489373,8.83270392690369,9.94443858835607,8.85780866428199,8.05105792098501,8.98129614909348,9.0539679121418,8.07742190887837,8.84483299654382,8.68297810491212,8.57086567797429,9.16895428533006,7.78913776078617,8.5441459353654,8.37630961029319,8.86970023831065,8.95492929560075,8.36936929905487,8.31298111689551,8.99665180138402,8.94390668612312,8.36757725749364,8.76313769942052,7.5375606198938,8.37585235742571,9.10511202798275,8.62378496217335,8.37224061600872,9.12724106007676,8.49790526937061,8.80417840506146,8.26577958228858,8.98507888291546,9.3035861940529,7.73805096327176,9.19009728964208,8.73669706260294,9.59685514252415,8.75987959365362,8.96937463996687,8.87817612481798,7.75182094457971
SAMD9,8.03320111749033,8.1214475882744,7.27428868365548,8.19172975836666,7.79652101628802,7.68999626087105,8.56467721716437,7.95293714399182,8.19855148612226,8.8380250082447,8.53232198186242,7.82342897473781,7.94412082548164,7.80224931648045,8.79926530765846,7.9618319670932,8.05726897475915,8.04185851923125,7.52190419423761,7.96657200436815,8.38210236118331,8.21495561404368,7.01679975167316,7.79227858935627,8.39854285838538,8.07493279775033,,6.73235267787109,,7.59076357004243,7.64865590266696,8.32727644404145,9.13829035895431,7.82596875164852,7.41266640702785,8.22911947347299,8.30428199174657,7.89343799687979,7.98141074300657,8.22602108742639,7.88603208287103,8.08596010301914,7.60969555656895,7.85974904792841,7.98583645077378,8.77249615898693,8.25200498826966,7.77519032395138,7.50529136820074,8.06964083427979,8.16415598576167,8.73955615575539,7.75474068556734,7.87767068342316,8.51550326337338,8.14056968430969,7.6677320912312,8.07655529496975,8.15357199900313,7.5361242576666,7.83608764457825,7.36589788142682,7.85345651608377,8.89733320311507,7.457662995027,8.31430304122511,8.18650240378887,8.86056668706235,9.1831681289601,8.17192818857021,8.26283637579663,8.74903480129152
SAMD9L,7.87524020898677,7.74191144914129,7.3730841225151,8.23068023963118,7.72722727119241,7.93260469002659,8.11978164646641,7.79301596835862,8.22522698199486,8.60200810011016,8.44388574952279,7.9275543736652,7.21836802163751,,8.59151704248843,7.92540226715281,8.3860797054758,8.16835608788952,7.24533720882854,7.95907407702415,8.03910920996746,8.00023953893582,7.64568804540665,8.1817725220401,8.70352591752905,,7.9982835648431,,,,7.88909568484525,8.32569536143977,8.49663327926958,7.79445751900609,7.32864456821223,8.08394408983527,8.60063718224133,8.21276976790108,7.58933841715511,8.06531847069292,7.90785322773112,7.95029321761933,7.85239271320951,7.84163232396547,7.72539766480283,8.7218770917294,8.11717410183827,7.81766881257802,,8.24157342978276,8.502472220699,,8.21870422686648,,7.90443268015484,7.90723240484292,7.69858582598136,8.26002636996316,7.85102229303805,7.69400304440887,7.98586396500361,,,8.5462698942179,,8.15811884433294,7.87109081840063,8.43786084724057,8.69461629427311,7.9618404654749,8.23025459824963,
SAMHD1,9.12363965388459,9.95753346491382,8.88282349033917,10.4243911178729,9.0968416524583,8.97013316424899,10.3845794475953,10.3690667054393,10.7477840890366,10.8028005431439,10.5832739260481,9.11320695874298,9.57589420698814,9.19361402272684,10.9791987981996,9.99664799360677,10.5402158500808,9.74506868763227,9.03795962807734,10.7902297788778,10.7032728052868,10.2857047733468,9.64179629824476,9.40529763647591,10.7431678669215,9.05162652266226,7.55592867244524,8.46985793232502,8.34733243034988,8.51101562224977,10.1247516446316,10.4819114490441,11.612576681479,10.2328640652305,8.85883033376383,10.2170491056094,10.9755049403134,8.84662123345107,10.2248710158994,10.2852387464372,10.0956879103582,10.9899285873283,9.13801818889519,9.88784372332792,9.53915751226009,11.3326141939338,10.5443755257033,9.18382912457055,9.27638111741103,10.0553087670466,10.213216324446,9.23856649365368,9.97565509414688,9.39036530554818,10.1157112644765,10.1931260945687,10.3432482116052,9.9210111094041,11.3840521888509,9.6229859657871,9.49604113261467,9.94864172051736,9.29554264679887,11.331636947809,9.37232989372827,11.4121128207532,10.2231944716982,11.4491736308159,11.3428069017336,11.2195765063285,11.3231956279669,9.4994497088863
SAMM50,8.75036496319375,8.7371375305922,9.94857828960465,8.52570064687226,9.15860883326022,8.8111721850917,8.95891666613413,7.72807285829447,8.75263205205912,9.0247810805708,9.24790475788318,7.60009121193083,8.7839855145172,8.69836908331004,8.93953990336835,8.14232764532289,9.18592166709274,8.74107964409867,8.34537570786264,9.83593309788144,9.03109473565689,8.6784139313392,9.49068159317558,8.5249860341797,9.35014881586596,9.56876478764647,7.5827362687509,,7.96990744054737,7.94491069177282,8.90003628911731,8.87819809047939,9.50654488591219,9.37483059800945,8.20074502574025,9.47869548311308,9.14439098681751,9.37005757325813,8.5145759139499,9.21927098321743,9.35178794644899,9.05852076413655,8.98560037198191,8.33778449912861,9.16952587580161,8.92656840544001,9.26156064101366,8.90214126187827,8.79662146165248,7.91681197505304,8.78776448892505,8.44508683114006,8.70661121265585,8.43072139306942,8.4692897158028,9.24515136191858,8.72840465744349,8.77281146495317,9.4826460572529,,9.74147007345018,8.10616639422757,9.749255087597,8.98020999535001,7.7845400895799,9.24199345354389,9.32207384918496,9.47683104367756,9.20670512707425,9.6655344752026,8.56582672158681,8.30894766119115
SAP18,8.36949237528688,8.40059803066984,8.26816925491773,8.3892355992694,7.76845684508135,6.93001585952809,7.91561376141057,7.37870421514952,8.03884303078102,8.74701499304772,8.39446020708208,,8.10129832095382,7.86120599033548,8.43609144738374,,8.40263723220263,8.17657418556839,8.06822660243396,8.15597493715077,8.37351826446698,7.66498174531079,8.09520734459122,7.55801663973745,8.84043752600154,8.67756947077623,,,7.44684598281128,8.00109359845795,7.71432147169949,8.33402465142994,9.42003788170793,8.41009422087081,7.60024802383118,8.241926263957,8.49630661596812,8.23268542206016,8.34985963445753,8.35720398258414,8.04507580313166,8.44881322093593,8.3063158474342,7.93659966957247,8.07437636956577,8.47088226203592,8.37769799964316,7.61704755827456,7.82907264437878,8.85583107994599,8.6751457766469,7.96985521869461,8.53490603458408,,8.15346190285605,8.41110827247184,8.03509898928792,8.27869620527301,8.2852745405947,8.11715419774233,8.10702194709656,7.81744872209212,8.58248894216266,8.60865785218415,8.00184338472289,8.2263966304502,8.12419556335562,9.10921650941111,8.46673439110301,8.19226231830138,8.43219424604306,7.21637059018909
SAR1A,9.3776846531905,10.1873925173974,9.07218571453362,9.79329284767079,9.70342161635267,8.8077130142808,9.7888058480736,9.97470608470375,9.91901875836775,10.3191592535437,10.0990298584334,9.74953572273625,8.98925282200294,9.53308173193449,10.0804908586105,10.0236320735065,10.0026545400745,9.78060199564785,9.19649919165163,9.62197105063492,10.6152092655436,9.61949110267712,9.47919586021398,9.11254196543178,10.144411348114,9.06788022096843,8.36491471194966,8.56072985743162,9.06460054718119,9.23685709954107,9.73302567252815,9.88799923748165,10.2439553740002,9.68952276365819,8.74343733712887,9.33492298293744,10.4657491977682,9.75101690244558,9.22094205908295,9.49749646968451,9.98313614393451,9.87645674875676,9.77139122558621,9.01753605316925,10.0832771777163,10.0883876979976,9.83138682455461,9.58684426105216,9.06084593183738,8.0973372992765,9.58005619352939,8.23907665637006,8.8224084300939,8.56456336574833,9.67123711429391,9.62878575448783,9.39205700567129,9.41452111712587,9.64870577063253,8.79035822251033,9.89476273293584,8.19420314495209,9.54393571002621,10.9493646004304,8.75813918799791,10.1780831819194,10.3110947523558,10.4289363849776,10.6435525523642,9.58678341333997,9.69167360348335,7.64929060695173
SAR1B,8.42568274440288,9.21681237705902,7.88928352978528,9.628498735006,8.68846624108597,8.21501214431601,8.84816597353778,8.65280280275447,9.00101208442927,10.1249045557974,9.26877276848819,8.8008015549437,7.8124280223491,8.6490912988535,9.38468420755848,9.32784136557479,9.24946146452482,8.85172775751508,8.19739156401259,8.55892060139774,9.39346050274339,8.84328329704549,8.47835248775501,8.13367370868489,9.22034691537926,8.62780039006962,7.11555501587008,7.13445411181539,7.37686399210589,7.39447630179737,8.65737078062639,9.89186495899773,9.358355896897,8.62652484467307,7.54167662843533,8.49242426682465,8.82252361080182,8.50037658774553,8.54208140533017,8.62749506592611,8.85945512061104,9.8745230564085,8.697759876655,8.01501550187414,8.84594972816039,9.37327253935922,8.68087151684547,8.63479556407551,7.90328380973521,7.65110327696825,8.90624938380753,7.64683039292777,8.371152206195,8.42782068979388,8.76074040144942,9.52103240198471,9.20946973328923,8.47480437973732,8.66171984075859,7.72933240852013,8.70883097392642,7.55576249034886,8.63858204830889,9.76626520941411,7.3443351954798,9.51204425350707,8.95723101294988,10.0393106112546,9.70381173910918,8.8009566308694,9.27882744778006,6.88512612519039
