Model,Pathway,Embedding,N,Pearson_r,Pearson_p,Spearman_rho,Spearman_p
Orthogonal,REACTOME_COLLAGEN_FORMATION,embedding_31,52,-0.28590632915313635,0.039909050509227155,-0.30888756082984714,0.02587589839615172
Orthogonal,REACTOME_COLLAGEN_DEGRADATION,embedding_0,52,-0.16205769405608333,0.25104555889709446,-0.06479979509946213,0.6481030140109332
Orthogonal,REACTOME_COLLAGEN_DEGRADATION,embedding_1,52,0.09794460114795418,0.4897018737101419,0.12968496542303423,0.3595010978119453
Orthogonal,REACTOME_COLLAGEN_DEGRADATION,embedding_2,52,-0.37253975092923525,0.006532526563216222,-0.4019465551097071,0.0031399564614088306
Orthogonal,REACTOME_COLLAGEN_DEGRADATION,embedding_3,52,0.2619094917219994,0.060705759659291925,0.3131563220353453,0.023790481780994927
Orthogonal,REACTOME_COLLAGEN_DEGRADATION,embedding_4,52,-0.3545315577873179,0.009915066018216862,-0.3422692734568428,0.013004028649731806
Orthogonal,REACTOME_COLLAGEN_DEGRADATION,embedding_5,52,-0.1689307969874925,0.23123182597675357,-0.16468880730811916,0.24332916173741145
Orthogonal,REACTOME_COLLAGEN_DEGRADATION,embedding_6,52,0.007119006886497114,0.9600518112117806,-0.079057457525826,0.577454836955587
Orthogonal,REACTOME_COLLAGEN_DEGRADATION,embedding_7,52,0.17802964392007095,0.20669782580652757,0.11961068897805856,0.3983364959465898
Orthogonal,REACTOME_COLLAGEN_DEGRADATION,embedding_8,52,-0.28576720050798243,0.04001003861447168,-0.32425510116964057,0.01901945194044595
Orthogonal,REACTOME_COLLAGEN_DEGRADATION,embedding_9,52,0.1137107927534209,0.42217382754862376,0.10817040894732348,0.445278555829407
Orthogonal,REACTOME_COLLAGEN_DEGRADATION,embedding_10,52,0.07387738259819891,0.6027156510050107,0.132587723042773,0.34875474314556
Orthogonal,REACTOME_COLLAGEN_DEGRADATION,embedding_11,52,0.014952854833954126,0.9162081975173475,0.040211730555792705,0.777148873016672
Orthogonal,REACTOME_COLLAGEN_DEGRADATION,embedding_12,52,-0.20487122052558826,0.14513327975685814,-0.21403568684367796,0.1276007679422241
Orthogonal,REACTOME_COLLAGEN_DEGRADATION,embedding_13,52,0.013020590098605178,0.9270045710494637,0.06420216853069238,0.6511385056291743
Orthogonal,REACTOME_COLLAGEN_DEGRADATION,embedding_14,52,0.013017550076489772,0.9270215677122848,0.039272603090583114,0.7822246431250756
Orthogonal,REACTOME_COLLAGEN_DEGRADATION,embedding_15,52,0.014755979129340773,0.9173075720845542,0.045590369674720396,0.7482619176058009
Orthogonal,REACTOME_COLLAGEN_DEGRADATION,embedding_16,52,-0.02322793128424706,0.870164738354368,-0.09604712712370869,0.49819174896587426
Orthogonal,REACTOME_COLLAGEN_DEGRADATION,embedding_17,52,0.07338047888347404,0.6051639607457837,0.11739093315119951,0.40721121744712074
Orthogonal,REACTOME_COLLAGEN_DEGRADATION,embedding_18,52,-0.06066774781733155,0.6692041409922423,-0.10731665670622385,0.44889998139085396
Orthogonal,REACTOME_COLLAGEN_DEGRADATION,embedding_19,52,0.10290918980044636,0.4678509738368603,0.1432596260565184,0.3109716816102432
Orthogonal,REACTOME_COLLAGEN_DEGRADATION,embedding_20,52,0.1818154891495704,0.19705011289937144,0.22470758985742337,0.10925384330574865
Orthogonal,REACTOME_COLLAGEN_DEGRADATION,embedding_21,52,-0.28502713769718113,0.040550760099023836,-0.2915563903355246,0.03598161951031044
Orthogonal,REACTOME_COLLAGEN_DEGRADATION,embedding_22,52,0.1477790327448564,0.29579254654313003,0.09562025100315888,0.50011212714299
Orthogonal,REACTOME_COLLAGEN_DEGRADATION,embedding_23,52,-0.1690385605997493,0.23093000162278263,-0.1127806710492615,0.4260043414074306
Orthogonal,REACTOME_COLLAGEN_DEGRADATION,embedding_24,52,0.009101122784799668,0.9489423295102981,0.010842653461965338,0.9391891608144691
Orthogonal,REACTOME_COLLAGEN_DEGRADATION,embedding_25,52,-0.0265324688162583,0.851887899870299,-0.07692307692307693,0.5878046148022049
Orthogonal,REACTOME_COLLAGEN_DEGRADATION,embedding_26,52,0.05642605686743701,0.6911317168671187,0.10142576624263637,0.4743246073085833
Orthogonal,REACTOME_COLLAGEN_DEGRADATION,embedding_27,52,-0.23757275774578507,0.08990639882444762,-0.1274652095961752,0.3678534402675493
Orthogonal,REACTOME_COLLAGEN_DEGRADATION,embedding_28,52,0.09224247975593933,0.5154408572985872,0.151114146674635,0.28490489571485306
Orthogonal,REACTOME_COLLAGEN_DEGRADATION,embedding_29,52,0.00577879723478154,0.9675678918849158,-0.11576880389311021,0.4137682658624915
Orthogonal,REACTOME_COLLAGEN_DEGRADATION,embedding_30,52,0.18020547730509628,0.20111318375086168,0.17706821480406384,0.20919994613600723
Orthogonal,REACTOME_COLLAGEN_DEGRADATION,embedding_31,52,-0.37995503235293654,0.005464060205582968,-0.3851276359600444,0.004812409758375347
Orthogonal,REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,embedding_0,52,-0.10350151826857926,0.46527938809020425,-0.05446939298215658,0.7013334166431027
Orthogonal,REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,embedding_1,52,-0.038956919287699746,0.7839328749932344,-0.0038418850849483476,0.9784351308725872
Orthogonal,REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,embedding_2,52,-0.25623320289642304,0.0667206682771391,-0.290788013318535,0.036496169685093914
Orthogonal,REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,embedding_3,52,0.25957012445426936,0.06312963922914147,0.2959105267651327,0.03317787365916917
Orthogonal,REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,embedding_4,52,-0.35074898155790235,0.010792050223318153,-0.3700162212925809,0.006935543240341894
Orthogonal,REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,embedding_5,52,-0.04981231274846231,0.7258226663940068,-0.06633654913344146,0.6403235594704599
Orthogonal,REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,embedding_6,52,0.030911018420120458,0.8277907300474917,-0.014684538546913685,0.9177065418085671
Orthogonal,REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,embedding_7,52,0.12673862062578803,0.370612644858607,0.11303679672159139,0.42494758394807775
Orthogonal,REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,embedding_8,52,-0.20216251338512592,0.15064278627026145,-0.2381115000426876,0.08915878031518978
Orthogonal,REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,embedding_9,52,0.030011372784761074,0.8327298394696014,0.04806625117390933,0.7350764040783534
Orthogonal,REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,embedding_10,52,0.11655300689209716,0.41059078910107416,0.17817809271749335,0.20631337314514553
Orthogonal,REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,embedding_11,52,0.007495041572044736,0.9579435472257908,0.002219755826859045,0.9875393177483123
Orthogonal,REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,embedding_12,52,-0.1893626884799525,0.17878009201337622,-0.15956629386152138,0.2585032805754276
Orthogonal,REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,embedding_13,52,-0.06317118813369611,0.6563882908191606,-0.03679672159139418,0.7956488710355163
Orthogonal,REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,embedding_14,52,-0.08739873401239848,0.5378275818662329,-0.07103218645948944,0.6167922756141138
Orthogonal,REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,embedding_15,52,0.05613990319080856,0.6926203328485718,0.09203449159054042,0.5163923992853428
Orthogonal,REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,embedding_16,52,-0.08503533478761134,0.5489198313961177,-0.144284128745838,0.307487823472365
Orthogonal,REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,embedding_17,52,0.12152209914219782,0.3907858828111124,0.13309997438743276,0.3468790860599452
Orthogonal,REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,embedding_18,52,-0.075801563357749,0.5932760408355777,-0.10782890805088363,0.4467251845046918
Orthogonal,REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,embedding_19,52,0.16982691329448119,0.22873023883993976,0.19644839067702552,0.16276969928988202
Orthogonal,REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,embedding_20,52,0.13978709182066082,0.3229671851661105,0.16246905148126015,0.24982835747540677
Orthogonal,REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,embedding_21,52,-0.25960960258566657,0.06308810112848666,-0.26380944249978655,0.05879268545936641
Orthogonal,REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,embedding_22,52,0.13962677741554919,0.3235279451214583,0.07760607871595662,0.5844836442477414
Orthogonal,REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,embedding_23,52,-0.16180583841037643,0.2517927738408231,-0.10390164774182532,0.463546552799629
Orthogonal,REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,embedding_24,52,0.04296689670184972,0.7623116930814893,0.03380858874754546,0.8119286379281327
Orthogonal,REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,embedding_25,52,-0.010281152175137446,0.9423328631794989,-0.056518398360795696,0.690651588714529
Orthogonal,REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,embedding_26,52,0.08844303110266451,0.5329613476999538,0.10432852386237514,0.46170173646909685
Orthogonal,REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,embedding_27,52,-0.19596159411670994,0.16383488021004233,-0.09596175189959874,0.4985755200532227
Orthogonal,REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,embedding_28,52,0.11455769736751786,0.41870311641953145,0.14103987022965936,0.3186063024053392
Orthogonal,REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,embedding_29,52,-0.06468037719259553,0.6487091155576241,-0.13958849141978996,0.3236619557481736
Orthogonal,REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,embedding_30,52,0.06956813037742571,0.6240897121281948,0.07291044138990864,0.6074838661285256
Orthogonal,REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,embedding_31,52,-0.29621544044918147,0.0329885221382925,-0.3142661999487748,0.023272043802748537
Orthogonal,REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,embedding_0,52,-0.0843305695557115,0.5522485929923279,-0.05028600700076837,0.7233188066985506
Orthogonal,REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,embedding_1,52,-0.11492292262551068,0.41721142161322533,-0.10697515580978399,0.4503530763712752
Orthogonal,REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,embedding_2,52,-0.12586920857400805,0.37393054128213665,-0.15162639801929478,0.2832562211517816
Orthogonal,REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,embedding_3,52,0.1447418207600189,0.30593955378922566,0.24314863826517544,0.0824014192778828
Orthogonal,REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,embedding_4,52,-0.21866777667521203,0.11937107058083841,-0.29872790916076153,0.03146216332771384
Orthogonal,REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,embedding_5,52,-0.035537923549087524,0.8024968973135707,0.025868692905318878,0.8555532652010012
Orthogonal,REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,embedding_6,52,0.1299152564116536,0.35864124136960096,0.11406129941091095,0.4207354327571987
Orthogonal,REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,embedding_7,52,0.10718075117297383,0.4494779535864708,0.09297361905575002,0.512102927367877
Orthogonal,REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,embedding_8,52,-0.12589139202200555,0.37384566274978337,-0.14351575172884828,0.31009835919148343
Orthogonal,REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,embedding_9,52,-0.0008222048578775745,0.9953843653431668,-0.002988132843848715,0.9832265416165227
Orthogonal,REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,embedding_10,52,0.15155090749128944,0.2834987919330984,0.22513446597797318,0.10856447245930254
Orthogonal,REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,embedding_11,52,-0.09016263662177024,0.5249956507171304,-0.06462904465124221,0.6489697215155319
Orthogonal,REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,embedding_12,52,-0.1265440831433987,0.3713535054900068,-0.12225732092546743,0.3879041513916217
Orthogonal,REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,embedding_13,52,-0.13319250003800528,0.34654095966505255,-0.15085802100230514,0.2857315882372599
Orthogonal,REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,embedding_14,52,-0.052427719350952376,0.7120342650482722,-0.15691966191411252,0.26658721148323583
Orthogonal,REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,embedding_15,52,0.046168870329695536,0.7451745078127485,0.12831896183727481,0.36462723431379285
Orthogonal,REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,embedding_16,52,-0.05832636538098627,0.6812756071332848,-0.23153760778622043,0.09861971403593774
Orthogonal,REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,embedding_17,52,0.008944915641042824,0.9498175268299406,0.011013403910185264,0.9382333526251974
Orthogonal,REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,embedding_18,52,-0.01635792560222596,0.9083667665584078,-0.04755399982924955,0.7377983797232
Orthogonal,REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,embedding_19,52,0.09999127995703061,0.48062977357557957,0.076752326474857,0.5886361776184683
Orthogonal,REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,embedding_20,52,-0.08637703282715392,0.5426093609833837,-0.0443951165371809,0.7546532471444287
Orthogonal,REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,embedding_21,52,-0.19988510756681205,0.1553933972473119,-0.24212413557585588,0.08374212269487098
Orthogonal,REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,embedding_22,52,0.16649821251329366,0.23811738868977672,0.12106206778792794,0.39259538949619033
Orthogonal,REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,embedding_23,52,-0.09647147994079058,0.49628649930337576,-0.03329633740288568,0.8147275938760019
Orthogonal,REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,embedding_24,52,0.11601947179678632,0.4127510647282137,0.12037906599504825,0.39529100292839736
Orthogonal,REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,embedding_25,52,0.052303873973234494,0.712685162203771,0.039955604883462816,0.7785322692204482
Orthogonal,REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,embedding_26,52,0.10871482997067482,0.442977702797418,0.05353026551694697,0.7062486001907085
Orthogonal,REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,embedding_27,52,-0.18088790739598795,0.19938380831716698,-0.132587723042773,0.34875474314556
Orthogonal,REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,embedding_28,52,0.1036553267894809,0.46461287885107516,0.13147784512934346,0.3528400489423167
Orthogonal,REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,embedding_29,52,-0.05946660671811274,0.6753867473134519,-0.18867924528301888,0.1803823623628984
Orthogonal,REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,embedding_30,52,0.004421938110394277,0.975180189362465,0.0109280286860753,0.9387112460175231
Orthogonal,REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,embedding_31,52,-0.2010572390080018,0.15293477444826764,-0.25014940664219243,0.07368603520678606
Orthogonal,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,embedding_0,52,-0.0325379572540609,0.8188756086859419,-0.07265431571757876,0.6087496110477532
Orthogonal,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,embedding_1,52,-0.24515212136974532,0.07982838756571325,-0.1709211986681465,0.2257008641379123
Orthogonal,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,embedding_2,52,-0.06517828358630463,0.6461835036102179,-0.1258430803380859,0.3740305282278775
Orthogonal,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,embedding_3,52,0.23996775581608876,0.08661996606203014,0.3204132160846922,0.0205697799184594
Orthogonal,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,embedding_4,52,-0.2981064702406706,0.03183411813908749,-0.3467087851105609,0.011801810525291022
Orthogonal,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,embedding_5,52,0.12129355468376596,0.3916842343763074,0.11969606420216851,0.3979974326984469
Orthogonal,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,embedding_6,52,0.09392075367521666,0.507795211036905,0.04319986339964143,0.7610609085733337
Orthogonal,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,embedding_7,52,0.0028961502173656395,0.9837428026071228,0.025356441560659092,0.8583839845161959
Orthogonal,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,embedding_8,52,-0.09380784622897834,0.5083077617814551,-0.1262699564586357,0.3723989780705008
Orthogonal,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,embedding_9,52,-0.09895312904049218,0.4852203451023861,-0.034491590540425165,0.8082003244371538
Orthogonal,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,embedding_10,52,0.17953707907998684,0.20281725935293887,0.2227439597028942,0.11246825146913461
Orthogonal,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,embedding_11,52,-0.02327599098817398,0.8698984218810603,-0.04499274310595065,0.7514555159281097
Orthogonal,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,embedding_12,52,-0.11049914877501193,0.4354831249200838,-0.10373089729360539,0.46428559269189573
Orthogonal,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,embedding_13,52,-0.15877843961478125,0.26089229965881366,-0.14197899769486894,0.3153618679754817
Orthogonal,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,embedding_14,52,-0.21874747056491906,0.11923309776889368,-0.27217621446256296,0.050937607968535026
Orthogonal,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,embedding_15,52,0.17296452386675928,0.22011880322384836,0.2204388286519252,0.11633336513664959
Orthogonal,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,embedding_16,52,-0.2078341100829369,0.13927969470992418,-0.31913258772304276,0.021109736500497394
Orthogonal,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,embedding_17,52,0.1045191504081717,0.4608791979740789,0.0916076154699906,0.5183481115704829
Orthogonal,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,embedding_18,52,-0.13239942630912205,0.34944577686651057,-0.1795440963032528,0.20279931619765343
Orthogonal,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,embedding_19,52,0.19235886504241975,0.1718769150227315,0.12891658840604456,0.36237912439601705
Orthogonal,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,embedding_20,52,0.028984924519117453,0.8383729224649273,0.058140527618885,0.6822371786453975
Orthogonal,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,embedding_21,52,-0.22440327270105645,0.10974733661850632,-0.2620165627934773,0.06059663575124193
Orthogonal,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,embedding_22,52,0.09330296905614575,0.5106028990059349,0.05993340732519423,0.6729814438794512
Orthogonal,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,embedding_23,52,-0.11033713262122882,0.43616069033845517,-0.0658242977887817,0.6429125079010316
Orthogonal,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,embedding_24,52,0.10896906673624066,0.4419054992310352,0.11056091522240245,0.435224967459087
Orthogonal,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,embedding_25,52,0.10749055941266832,0.44816101356056437,0.059762656876974296,0.6738609023574665
Orthogonal,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,embedding_26,52,0.1191321204260978,0.4002402271507697,0.04874925296678903,0.7314521213260967
Orthogonal,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,embedding_27,52,-0.12017571380032971,0.3960956665863436,-0.06975155809784,0.6231734543016259
Orthogonal,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,embedding_28,52,0.168604585329566,0.2321471354512012,0.1802270980961325,0.2010582313517616
Orthogonal,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,embedding_29,52,-0.15890681541808754,0.2605020179998678,-0.21796294715273626,0.12059661639777983
Orthogonal,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,embedding_30,52,-0.12731160883785345,0.3684356991454927,-0.10799965849910356,0.4460015462619181
Orthogonal,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,embedding_31,52,-0.2195926993090802,0.11777721419004465,-0.2838726201656279,0.04140628258721809
Orthogonal,REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES,embedding_0,52,-0.13856636053818008,0.3272526327159834,-0.036967472039614105,0.7947211283743061
Orthogonal,REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES,embedding_1,52,-0.054547026168932575,0.7009276404120464,-0.023563561854349865,0.8683051860051171
Orthogonal,REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES,embedding_2,52,-0.26104981025710544,0.06158765715457022,-0.2481004012635533,0.07615759090134726
Orthogonal,REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES,embedding_3,52,0.20343486369960379,0.14803588446186464,0.21941432596260566,0.11808332589572147
Orthogonal,REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES,embedding_4,52,-0.3735818751558781,0.006372148554358279,-0.38222487834030566,0.0051691608956499135
Orthogonal,REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES,embedding_5,52,-0.034444576026190964,0.8084568290697578,0.051395884914197894,0.7174634742639427
Orthogonal,REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES,embedding_6,52,0.02423349235778667,0.8645955749126709,-0.02808844873217792,0.84330807093916
Orthogonal,REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES,embedding_7,52,0.15512117364507672,0.27217577830667766,0.10441389908648509,0.4613332508753011
Orthogonal,REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES,embedding_8,52,-0.16433685522355582,0.2443518771774443,-0.1589686672927516,0.2603141189287417
Orthogonal,REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES,embedding_9,52,0.07560607309508025,0.5942320712332327,0.051139759241868005,0.7188132911233585
Orthogonal,REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES,embedding_10,52,0.1194570947400012,0.39894691205532684,0.16981132075471697,0.22877360642318958
Orthogonal,REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES,embedding_11,52,0.010705338118609492,0.9399578713220099,0.06608042346111158,0.6416175055677068
Orthogonal,REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES,embedding_12,52,-0.15396252763575202,0.2758170051123222,-0.13822248783403057,0.3284662498145051
Orthogonal,REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES,embedding_13,52,-0.04215981402056786,0.7666495106311616,-0.05950653120464441,0.6751809005452416
Orthogonal,REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES,embedding_14,52,-0.05923169760515908,0.6765983921932185,-0.1234525740630069,0.38324619887639877
Orthogonal,REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES,embedding_15,52,0.09352930950317209,0.5095733216122996,0.13309997438743276,0.3468790860599452
Orthogonal,REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES,embedding_16,52,-0.03456304437428391,0.8078105205687852,-0.099974387432767,0.48070428606976634
Orthogonal,REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES,embedding_17,52,0.12067430264574862,0.3941244596175739,0.17851959361393324,0.20543086635136754
Orthogonal,REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES,embedding_18,52,-0.1000885993401253,0.4802006191136484,-0.07982583454281568,0.5737493987752327
Orthogonal,REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES,embedding_19,52,0.16350638348284555,0.24677667899693637,0.18680099035259964,0.18483897352016115
Orthogonal,REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES,embedding_20,52,0.07924686861390214,0.5765404026698615,0.11209766925638179,0.428829618253049
Orthogonal,REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES,embedding_21,52,-0.23052603791822085,0.10014206452199101,-0.18910612140356867,0.17938038231781095
Orthogonal,REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES,embedding_22,52,0.17368875427419203,0.21816356506423948,0.12251344659779732,0.3869032132671625
Orthogonal,REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES,embedding_23,52,-0.14499300125504494,0.305092000003024,-0.11158541791172202,0.4309554907144171
Orthogonal,REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES,embedding_24,52,-0.07397380584860959,0.6022410624255894,-0.10629215401690428,0.4532670020002889
Orthogonal,REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES,embedding_25,52,0.014080266794102998,0.9210819744349567,-0.05831127806710493,0.6813536540053365
Orthogonal,REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES,embedding_26,52,0.08931022399095745,0.5289368679495543,0.1331853496115427,0.3465670829766698
Orthogonal,REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES,embedding_27,52,-0.21097447527818028,0.1332698006496287,-0.1276359600443951,0.36720682411035543
Orthogonal,REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES,embedding_28,52,0.0033857655001521486,0.9809948726245525,-0.016989669597882694,0.9048438988153493
