Genes,Sample 60,Sample 65,Sample 18,Sample 59,Sample 42,Sample 30,Sample 31,Sample 77,Sample 32,Sample 7,Sample 55,Sample 76,Sample 28,Sample 72,Sample 88,Sample 11,Sample 64,Sample 25,Sample 78,Sample 83,Sample 70,Sample 90,Sample 45,Sample 85,Sample 17,Sample 22,Sample 57,Sample 66,Sample 38,Sample 82,Sample 39,Sample 61,Sample 16,Sample 23,Sample 24,Sample 87,Sample 73,Sample 15,Sample 49,Sample 75,Sample 79,Sample 34,Sample 1,Sample 36,Sample 29,Sample 5,Sample 86,Sample 52,Sample 12,Sample 20,Sample 51,Sample 48
ABCD1,8.4717242804318,8.4537482492234,,7.3973324635827,8.38847877511921,7.61567827773027,8.8590454207492,8.58382591047254,,,7.63755696236461,8.21762104058925,8.11196400687918,8.60989276057044,8.15734981818892,8.23548205727772,8.06722475732809,9.10324748412903,8.42356732076949,9.37168657124411,,8.30598047957595,7.88739313768899,8.23676915082238,8.35086125143435,7.39790772894339,7.87549887754155,8.17263673391634,7.91832067409659,8.22716878102286,,8.60353750880289,,7.43605917459852,7.98271340457796,7.51707923726237,8.1834773840849,8.48017801321962,,6.86190384069112,7.55825878340556,8.22333608989934,8.36013780652168,8.73132064275235,8.55464080946787,,7.96653434826111,9.53207568382205,8.23403418680018,8.47771249701402,9.1806547303948,7.7846782308237
ABCD3,8.12445715547596,8.80433105102653,8.25382662534131,8.30856534623972,8.47430011405592,7.65489579064573,9.3707047863414,8.92784563075596,7.21970100585608,7.52736967242834,7.90147767504762,9.10004328452816,8.54415104908101,9.12454718882959,8.5697855930432,8.65869425411517,8.57427712014605,9.45112847547685,7.89263880596426,8.8810458385268,8.05737359283074,7.73594940288367,8.59313830089703,8.26306644318736,8.70013817073378,8.30298701719795,7.594467391844,8.65746753491332,8.44283900466628,7.13765322954423,7.20814867511894,9.21618199553024,7.5339681890241,8.32139656988899,8.21656759444894,,8.33226452989837,9.14914472957045,8.09988168451717,7.0433458489835,7.99754188881873,8.15357945261433,8.26964437845205,8.65810429725724,9.22012517207462,6.54119551956973,7.98673584882585,9.36565691755773,8.88157870422888,8.61132151348333,9.34267707608044,7.9621535918019
ABCE1,8.46892273653294,9.18411077036484,8.22542211952988,8.56018754955599,9.26252851157735,8.82387911514383,9.84871487793069,9.56656351034497,7.69107760023223,8.31871423114787,8.46868157308458,9.30628109664888,9.05191559978629,9.2337136861441,9.29226346514224,9.18902851551638,9.34011200309533,9.24757962764208,8.1892950723065,9.42042517605513,9.15189022659465,8.0198207726753,8.7042115879916,8.91837124739395,9.23161816162007,8.55322052686584,8.38432526537842,9.82877595919247,9.05439042951756,8.44249097003557,8.09009035433953,9.67374349397297,7.55340571084953,9.17077873285315,8.38965503122082,7.81492490031696,9.23935231364756,9.5871302788271,8.61420490639251,8.39267023239857,7.70427251331277,8.79287607695493,9.25281144602806,9.37779831269531,10.1918559911046,6.91641951859073,9.54642557461417,10.0855482869252,9.49077710255657,8.89951134118227,9.32161397866589,8.52700354538824
ABCF1,8.50352259456737,9.36306852555057,8.22266584657346,8.31247926075993,9.06489158488258,8.11420810596607,9.92244326640395,8.9205075793835,7.19551417736862,7.89641801791564,8.46932308893774,9.23904572615758,9.19452728144197,9.18085126883509,8.48832949661599,8.98136121572329,8.7023982016925,9.53183838393957,7.32434922907412,9.01552392790211,8.68434537061711,8.30796357402377,8.69095817298529,8.56406730699093,9.3388915530175,8.97233786996031,8.44699877310863,9.13906852432749,8.96700056001604,8.24735081263959,7.89388104990363,9.4833318172798,6.44242890744149,8.67524182105922,8.13720527855232,7.35487383230121,9.27042772986375,9.45901872157984,8.25176756481249,8.1018569843763,7.66196874800754,8.64288408905672,8.66425816273242,9.16291823955683,10.0447933681088,7.06627582657058,9.49779716978913,9.5244007450541,9.24186765580317,8.61174570791277,9.16470618336516,8.64606304911418
ABCF2,7.93206219315556,8.60389247342467,8.19130430460189,8.28437035252176,8.43003296256318,,9.20423163438247,8.84650626052749,7.48707394212766,,8.08873727337709,8.61246277010591,8.45247447974345,8.6858093473356,8.5527580673872,8.52850274153217,8.48727032042509,8.89915800930745,,8.50638715209559,8.35227257318867,,8.31075166626959,8.41861653797414,8.65986585765597,8.26918026494011,8.13568745359345,8.98258595572915,8.51167458899611,8.2872651975988,,9.10061471349083,,8.11518662752609,7.95095981017726,,8.56221379694562,8.88794171834916,8.04669219444714,8.36993380342556,,7.86521938107879,8.00280492441865,8.60244413941582,9.09311979806301,,8.54768484355775,9.1961014297769,8.83549181908975,8.36199370354587,8.65647723165953,8.34315493779051
ABCF3,8.15662123960549,8.84508495025724,7.78715181967144,7.36418644968361,8.80292159944232,7.51696204300234,9.13718975160501,8.37742587431466,6.90341551420325,7.41185356023256,8.1161182085768,8.8916752927432,8.28940711049544,8.88367958714221,7.90402394694632,8.62713295965403,8.33647047771375,8.80577243859923,,8.76110321073091,8.61372102220123,,8.41058036310801,8.48510407667509,8.53374286113235,8.05991288612416,8.09508268888701,8.854530138041,8.16728613927271,,7.72487849359373,8.99339784072184,,8.44046304019495,7.67350078903723,,8.70359331084352,9.07900408410922,8.1494445569499,7.79077038753417,7.6216200492545,8.07370775137669,7.76532398266574,8.87481646777984,9.32366256305098,,8.88547560663738,8.95114457568981,8.74955374159491,8.34058326835901,8.91481536106988,7.99347906217744
ABHD10,8.89083468330493,9.57665303457494,8.4938814331944,8.00610347600748,9.92664779637039,7.88453225569372,9.95624449709885,9.67836315119711,6.99562922606243,8.43088468951659,8.47171200459239,9.75325873429141,9.27616701062922,9.63269226647877,8.7019059914042,9.04293648867288,8.89647390309248,9.40480837786289,8.23188055583649,9.01284722341414,9.42725188439938,7.60090505875017,8.83302572682217,8.98250826273307,9.22325063264761,9.16562018966386,8.63126792409625,9.41153403583161,9.01852854696628,8.38198541099306,7.79971545896488,9.31913487203516,6.92743202046641,8.928776071642,8.55658292162354,6.9199013984754,9.37006618832379,9.45937296094335,8.31823118685506,7.89214094123294,7.83395973448843,8.53690152699226,8.75809160222433,9.50786185945615,10.0136627445949,6.46692870822519,10.0236876194193,9.44424011490973,9.40851590349788,8.71221666383387,9.08486937184614,8.81197201890809
ABHD11,9.14738860297264,9.32093820237232,8.77680060054852,8.72960760036264,9.22559158145636,8.56836120813218,9.47579001401525,9.33746674353779,7.24361752369146,8.35762405162182,8.51568363970567,8.92850826589717,8.85443876067772,9.54901576625227,9.14470139966245,8.96522284840089,9.10037525673723,9.74715140524356,8.60505009658014,9.52627858016643,8.91228362950302,9.29437946445998,8.99070884759481,9.26626955927846,9.00341231907539,9.16397714834006,8.51874004920697,8.97621194235527,8.5981145265319,8.43811121168766,8.04928983178375,9.62457896768118,8.1488832530494,9.06565656220964,8.59772560050508,,8.98713158307367,9.37484771763479,8.69413823927834,,8.34150304617939,8.98936688769268,8.65270749769247,9.61400231863223,9.67340917090344,,9.46610219401076,9.42588735434183,9.24320550125978,8.8155915631894,9.34416042444221,8.82356252779449
ABHD12,8.03045640430133,8.70914176014195,8.00066242663284,8.17260960145842,8.85457210923558,7.89490885426978,9.48924682660495,8.60219940758602,7.34095856419192,7.95508534757155,7.79546885060944,8.98477040366468,8.28464239941711,9.05275840205721,8.60737762406013,9.13789673520787,8.79346591727521,9.84777832360111,9.32384989029263,9.64148117353222,8.35352488244377,8.9765328781598,8.70838972773949,8.92538367110425,8.83802797107134,8.48472416006631,8.40609060484481,8.66011287625643,8.56754906460042,8.33286290402246,7.69963399508033,9.54253491925174,7.5767806659177,8.57664211044455,8.54057852022419,8.09087892789295,8.82084911173719,9.29645518258123,8.60456377210426,7.13688143687967,8.53146962783258,9.01196710653926,8.63907526688036,9.31844704178627,9.29389137031092,6.74696241295963,8.91491594989423,10.0868500939767,9.0904959215485,9.30294451106257,9.84047843834241,8.26811823514201
ABHD14B,10.1212696408031,10.7917271093851,10.4456941704657,10.7423643490908,11.190687263371,10.3502525501891,10.623783606916,11.4337005061932,8.77018790624182,9.89520190729944,10.6080322327698,10.8902533274336,10.0070629128676,10.7660761594761,10.3678215136197,11.1487849415793,10.8589932196546,9.93751038428835,9.14067495910505,10.5844661298935,10.3996169682231,8.78350760720825,10.0391522657931,10.6866219195879,10.9037733535797,10.584658928195,10.0736176029134,11.9841699737674,10.1887794590997,8.97082844226441,9.83735570205459,10.2662594971526,8.52343111079062,11.4192799897994,9.55312005046874,8.60189175036081,10.1779804121134,10.7206121856193,8.87608263336126,9.66607183034978,9.52102614778081,10.1552969628163,10.4657337216029,10.3484362612369,11.3910665273165,9.01377589484226,11.4407693592927,11.2723727567495,10.7435661557601,10.7749633698442,10.5419523110778,10.7177387615407
ABHD16A,8.8335983798915,9.13522088840384,8.4607359202461,8.08663419044964,9.28693945056421,8.43517193713331,9.80132515071967,9.23795358141068,7.523347421121,8.27198699926414,8.11514476109594,8.93417059503513,9.08379605701715,9.21577673930886,8.49884660540063,9.15066541119205,9.03368389539003,9.52020072453821,8.83924420116795,9.17754602646917,9.00378419131789,8.35922625532843,8.99816102884968,8.90404153415247,9.16537423272889,8.562799043451,8.05251818634243,8.90971896648422,8.96289797137106,7.82321750968837,8.27262290988005,9.51428173212298,8.42644641149809,8.60627635604469,9.0881296205242,7.86848668062686,8.49184767312627,9.29949054135096,8.74263065638119,8.18881360262449,8.5591354856627,9.0308437540676,8.49562732642603,9.08040110191632,9.6516084839277,6.57493494680928,8.49109757529827,9.70807320487077,9.48211465886267,8.97793481902996,9.4191431544143,8.2266356500863
ABHD4,,7.74141982630625,7.23291280068649,,7.1522307763145,,7.54226787777583,8.27306297738263,,,7.40514598538187,7.63930626295351,7.36684286940152,7.64724798374143,7.43520511982895,,8.06228472549136,6.96685014293707,,8.19593136928735,7.08972993449777,,5.94693220951196,,7.55424873820665,,6.92441980052241,8.15073015960815,,,,7.69989858884909,,7.58809847663363,,,,7.80966990507048,,,,7.29179491157463,7.47917435903041,7.75617755219984,7.88375307128666,,7.99295601009894,7.84847178266883,8.00560120542781,7.59338604311291,8.72036835869652,
ABHD5,10.36669385809,10.8161811800471,9.11649947428972,,,7.20226572570324,,,,9.39644897309461,10.0042735855938,7.64730211283473,,10.8963324980468,6.7123195691319,8.23025499408434,7.69207570599903,7.58160672313178,,8.80521338524629,,,8.55269681701473,,8.13813165287249,10.0935794441196,9.08442587418928,8.83621820138029,9.04276571166202,8.54113133490827,7.8063300323455,8.70121825781817,,8.00426012936325,,,,7.73219686821896,7.43190401988325,7.13120031546492,,9.44166295305843,,8.94772450888253,8.46666041032485,,9.81665469048163,8.64854242872197,7.44873339064802,7.22403418859248,8.28690395153911,10.9566182704512
ABHD6,7.97043907849094,9.0239280410233,7.71894389652663,,8.03975407385407,,8.85021005270598,8.19236491628238,,7.8372549513049,,8.50473813328919,7.71233943808526,8.65888969301563,7.81894244289093,8.30434662574401,8.28639128613151,8.57931942950559,8.47499712076469,8.91157420834229,8.10396052556757,,8.04005089290674,8.10524008551862,8.18290875542344,7.99465416949917,,8.43063389049946,8.08516046958899,7.97180896471476,,8.8484418938743,,7.80693438804931,7.51752673220147,6.35449888757644,8.51100146124738,8.54096228959451,8.23084942378344,,,8.21141177924732,,8.86941942517092,8.59651387565371,,7.9309538889938,9.3861674852452,8.50908420102945,8.41481940760407,8.95639541101972,7.86658326863858
ABI1,8.65635600901282,9.02877508063098,8.51001801790844,8.77184856712722,9.29520712014807,9.02376500783047,9.6671873835427,9.39724587940292,7.77912695840427,7.97613348773375,8.20855711122721,8.86032786214748,9.09735055913075,9.21629511031981,8.99163108355353,9.37493524237816,9.24927494464702,9.12129000889838,8.64542737972283,9.19991682043986,8.58936713603601,7.81642594724934,8.72374330198977,8.68323183393828,9.0460120946509,8.58616413358282,7.9645902195416,9.53362586705767,8.87524613885043,8.41729155652787,8.05176164998133,9.43859173650387,8.01908314963963,9.13133745346866,8.47520315290399,7.44503476332618,8.81033859146749,9.24681431215538,8.25388665488294,8.04309275831477,8.25700797508673,8.75885941917253,8.84654554427954,9.04676719531568,9.40431489626389,6.91966142779477,8.94618352649718,9.91211439393907,9.33069521340145,9.0769315572358,9.46035843267538,8.24966906853131
ABI2,7.9128672725544,8.79686914073718,8.5630262720649,,8.91381744216865,,8.98932424026195,9.29694759488354,,,8.93729480323095,8.87899181056043,9.06371512184742,9.00296841399228,8.82658432932918,8.66894205759094,9.08861653047837,8.59636838928801,,8.75531687537794,,,8.31554227740415,8.61091408128133,8.50178374541699,,,9.37294442675036,8.45903188210084,8.49788563000252,6.56137903279757,8.3637512904818,,8.72127236353557,,,8.24144931819693,8.73981844677692,,,,,8.77607930882163,,8.70263542297862,,8.90978842118003,8.85108293205436,9.00519891799335,8.69124213239526,8.69704656431992,
ABI3,8.67845041859525,9.52753312590329,7.99442081090457,8.31546944097013,9.33450797501031,8.26566297739934,10.1571088610133,8.35237934456386,7.54464741839957,8.31363875804527,8.30300032514555,9.28298028226585,8.35298805831709,9.20426410478931,9.21677932241682,9.20950869551991,8.66506709495031,9.86479635514971,8.27625998242153,9.57547090647253,9.29204436779875,9.4063772544867,9.11269695719315,8.79986857595016,9.46307028075973,8.76569630280463,8.68320550322376,9.15005729426766,8.81323875871541,8.19455567558263,7.71568427897838,9.85080820175133,,8.88191680962072,8.50276489445698,,9.39724159315935,9.68856453546618,8.96653793916888,7.8401904597103,7.72834591227916,8.7828726904232,8.59619544203193,9.47913668053687,9.84185036401352,,8.89289811904569,10.261701816542,9.50244699931573,8.94239916516778,9.6703548179183,8.78245102031642
ABI3BP,8.66305592576891,9.72808216531883,8.81470581639735,7.26594226428628,10.2359458132747,10.4907298452766,10.9153652542465,11.0909649150005,8.41316492011898,8.90375153465026,9.84294295625699,10.5666688712483,10.5869299683923,11.1447828987948,10.1559677743848,11.0810506994726,9.4739047412971,7.81455136150435,7.53522515186122,9.93564215668968,9.76444742873791,8.5879370251298,10.3199298467526,8.70356546223987,9.87013797646855,9.92056491355761,9.08193991292835,11.0965581655132,10.2241282962146,9.13038389834303,9.4018184530098,9.46121517550671,7.92116319620652,9.97357361641428,9.77341204274675,6.16392322245257,9.09044894776225,10.9715430671469,7.49799008659821,10.0017645616787,6.15574312173882,9.46280894559933,9.87067211476309,9.71191808379988,9.50148246516292,7.50544203211884,10.4066500157917,9.6989637064499,11.2544708502041,9.51094806716029,11.1908668773908,9.74005871947456
ABLIM1,9.07477410977826,10.0199646580826,8.43403788135698,6.38835083932199,9.19800392491705,8.42551450224627,9.3235660352613,8.12055232071546,,8.6262230313733,9.17199059763778,9.66337432998676,7.72162396378195,10.1559297123342,8.51630843984169,9.00603396680587,7.38966782696641,7.3680209249581,7.75645302424621,8.02555899210725,9.22073704480327,8.48145983341206,8.43095938876747,8.14424335246371,8.99521276527522,9.10226606435654,8.60259187329284,9.04674273449497,8.89579691090045,8.33679886357998,8.32976320181058,9.01127477549261,7.0812122925622,8.73559228897412,7.84030566416657,5.41433056264302,8.2998447666138,8.73262095122054,9.33762294990708,8.33550145599844,,8.19953689425308,7.81615016709438,8.17694425686192,8.53888259455873,,9.00250941872237,7.91771121099225,8.89947632279232,7.85812167151743,8.00038443129533,8.69964935842031
ABLIM2,7.51277122510773,8.17140961425499,7.65010368610158,,8.04494632113009,7.62338073585562,8.00453858129693,8.52032104952501,,7.34761286593046,7.38294620448134,8.6994688316678,8.01853980297533,8.74230939952002,7.8116801340643,7.77009484216304,8.24990436332268,7.50057573154686,,7.8547600592428,8.10338509247801,7.8797924576273,7.59261937827599,,7.40979134891474,7.72560620336977,7.44220518475495,8.73217213913667,7.94184994880328,8.25438897468823,7.4436161960138,8.14954804888722,,7.81260626714047,,,7.47267455293536,7.63340580145329,,6.58174301761019,,7.46810621688095,8.07122357385372,7.67099468574206,7.77540812806206,,7.26601003312259,8.15389819653601,7.88605451193966,7.68870179997195,7.8139839279154,7.64949659156134
ABLIM3,7.99956205080025,8.42331265922799,7.71590520447152,,7.8025576001861,7.70338520649918,8.19061115961856,8.41791033660718,,7.87222473673881,8.70439887207435,8.09489193888651,8.03776855853395,8.5055502706959,8.54630139336984,7.75350438011058,7.98724432518779,7.43698900283074,,,7.76967037495639,,7.21975638797453,8.14704440270639,7.9974836869593,8.01970053442849,7.02027470416374,8.35128495782826,7.93202533883982,8.44840331222668,7.57717397474869,7.59140596071531,,7.62297764357026,6.74764054941068,,,7.74912026841246,8.13801628350962,,6.15361015965093,7.56560967363033,8.15842377816644,,6.83375560435652,,8.0303485387496,7.79483644405661,8.03982925893241,7.29293766831303,8.07347352684056,7.98109862009201
ABR,8.13023548338263,8.91140087390197,8.66325762951093,8.42625384412027,9.17585744060647,7.54065150562859,9.54244048315088,10.225150359968,7.12473317622075,7.82753138998514,8.11225510771696,8.96147611295827,9.78412102339779,9.41491320320987,8.98702300193846,9.27121361576266,10.1072637549431,9.43581129237828,7.83952091744029,9.46999163084931,8.3957106571607,8.02516388006981,8.57320487825606,8.89120781843835,8.97876189860797,8.64634887902572,7.92456190290232,10.6417104565536,8.88751771565152,8.5496684436954,7.53330628991805,9.33661230793426,6.58703967540997,9.10675786319725,8.33285131491352,7.44262512953611,8.67441408678962,9.35599842638594,8.1299704662941,7.96208996997441,7.66981342180385,8.50065782674514,9.55836494063024,8.89458406191411,9.43628011120472,6.60533067697532,8.96999896922806,10.1754526701098,9.42752275444185,9.4364869486825,9.44555080404046,8.23629919524528
ABRACL,7.44609818157579,6.65043096839152,,,7.05798318386487,6.91814742815847,6.8950708692878,6.26742010676587,6.40459713885122,,6.95202018010136,6.77251932018277,,6.91471874326139,,6.25986076516926,6.46437732069321,7.01133395811759,7.43027502821913,,7.24741153307316,6.54858737775156,6.21028597933974,,6.16754088262118,,6.44702357541032,7.1203947066902,,,,7.1054745194009,,7.755547584443,6.09146049134193,,6.97025410601446,6.1436293497018,7.23489323326087,,6.96832640604096,7.15327137119147,,6.89581084372173,7.69095952632244,,7.06972739127057,7.01118033915719,,,6.8671374118551,
ABRAXAS2,8.67035487695103,9.32523516558728,8.68069197418102,8.20073709475018,9.12225358452687,8.69681408641589,9.63084936656883,9.43676160338011,7.70066693148043,8.50614722045763,8.4272242936988,9.4980052866738,9.10642800956982,9.27715078047608,8.93666248373263,9.1242832621489,8.99985984022577,9.14658895605111,8.26358503761077,9.31450277394667,8.84669035486609,8.33345786820364,8.70657019141164,8.81195922628806,9.17908231137644,9.00286498450427,8.64965892664301,9.3968055559098,8.91465753247615,8.67450952229924,8.07618058694971,9.34458718829131,8.40253249301114,9.08640054822021,8.32494878582516,6.65699769996674,9.17324627692139,9.21729820873754,8.25366719552103,8.30484694314158,7.59322047650367,8.8910931487906,8.94029792210671,9.0509669270886,9.60305674046027,7.49179668625426,9.47978933250704,9.50952840274655,9.24280934437947,8.92459459521431,9.13074658337147,8.90627001566805
ACAA1,8.50899631930866,8.97929801872553,8.02153530369298,8.52361891534892,9.0666305375783,7.71261435377028,9.68053419768555,8.92564617007002,7.49018847913738,8.02103085501025,8.44356887227736,8.75571950847545,8.24619784945798,9.31132778381436,8.90522356548005,8.99838048972122,9.19868517528867,9.27741342125724,8.77413688120251,9.45736318378154,8.65681475113611,8.42348380830141,8.63103389446371,8.71300729200264,8.84987933313618,8.17151748682344,8.06737922326774,8.98797805525552,8.90993304627108,8.06163739655317,7.80294608827718,9.40277754686445,7.47105858921472,8.20851094049364,8.7190030500316,6.06136727582636,8.30668935278734,9.38748000808083,8.57858755687904,7.57310193930183,8.15197626464431,8.9389528202581,9.10229455149865,9.35821437288171,9.75448408207646,6.50603595405124,9.01867723195086,10.0019737724125,9.28084212265859,9.05070214775182,9.33093466067956,8.83853353712751
ACAA2,10.3605834150956,10.6736951724553,9.22169553520897,8.8431381284056,9.84967252877965,8.62175852865157,10.0633756925906,9.87308365039324,8.06798579104176,9.49138355279458,9.77466184255543,9.55529030280228,9.47227491145373,10.7998199251439,9.32582827009968,9.63772229063875,9.47456378520882,10.2039987341519,9.76661232123305,10.0083159229775,9.65840866322984,8.82940372289255,9.43173578582881,9.14318442937373,9.62619833065755,9.98916647550631,9.71905937375496,9.72553609954543,9.59331557869502,9.03147487742201,8.59924971821568,10.6520499700017,7.73844422252205,9.13987607121308,8.85468299615161,7.53200534636658,9.66967960431731,9.8386347331649,8.89916715744157,8.51557081412371,8.12647693335047,9.60555272023116,8.96534888665697,10.1414405864487,10.8945311577519,7.09817586597996,9.68644352982859,10.2369593301647,9.57482127445103,9.88110180561797,9.84789740436057,10.274166293835
ACACA,9.50970692706507,10.0655033420957,9.06089607082041,7.52790115848883,8.29862921553203,7.31029931883313,8.23956958503692,8.36350858371667,,8.62262995532306,9.23033740223032,8.77148024545291,8.36639346552487,9.66815833008132,7.7731322789533,8.2738255612654,8.23822024072875,8.23309639841271,,8.19508669011855,8.00917782155907,8.0710945581751,8.99301908284678,7.79163755052086,8.69594934286308,9.78922317041165,8.98652996858547,8.84309527284603,8.62652740841875,8.24751730201884,8.56729391141982,9.16925506865256,,,7.36885585295949,,8.34014446099668,8.42459890350471,8.26763856302932,7.91811987722155,,9.16926287132248,7.98725911088638,8.56013232971601,8.86435597471175,,9.11793441085573,8.4961473613832,8.17513708210331,7.88855413348704,8.31886667076726,9.25953863344035
ACACB,9.86139738734798,11.299701108052,9.35939404785327,,,8.05128846341899,8.71624049292797,,7.61310426781277,8.64224741474903,9.8776857237753,8.17140023185036,,10.1197508595727,,8.44395344194846,,,,,,,9.07388779551296,,8.35055036370391,10.071237963404,9.19769256801522,8.6663136454272,8.72086200873519,8.25864460392423,8.31002259530719,9.36193287627059,,,,,,,8.53123397835303,8.49250964571294,,9.74794394835,,8.74882943455595,8.50745109056878,,9.12961140613743,8.20166785891636,,,,10.1093875426947
ACAD11,8.57025222422884,9.55748395173172,7.78020301396656,,8.6066428835689,,8.25350269106794,8.45718074234106,,7.65937608474388,8.74317411807691,8.26790622586202,8.43127323241146,9.12563237051201,8.83830898987165,8.3527893179768,8.14596755270372,8.55919091370806,,8.51640952844308,,,7.95922125110916,8.11095699164833,7.93708103219621,8.29940448541408,,8.60433443625765,8.12657872281737,,,8.26480590287236,,7.54197402488533,,,8.04562684585206,8.21193982867435,,,,7.98723768745132,8.5091828868184,8.45850066675448,8.15374579590199,,8.35626697599839,8.57566533597106,8.52511856043762,,8.64234321870267,8.76412508660345
ACAD8,8.99079053359519,9.38488222737744,8.46154282848095,8.16868270934685,9.15595979919264,8.23976693525439,9.59637425532076,9.48805318076527,,8.1831731592604,8.75357821886576,9.16462812158297,8.96785412970281,9.58172860273866,8.63965999330026,8.88912552179001,9.1134582147656,9.48736361939764,8.69436386456712,9.12120480693102,8.90368170514554,8.96956129762365,8.94983607778988,8.98069953819295,9.16236027324487,9.1437413049971,8.7620631696343,9.2472506983246,8.95114960174476,8.7984932019147,8.44812592666726,9.10825744490781,,8.91900679690951,8.56421788366908,,8.82090086515244,9.31080604200206,8.56606054578096,8.2844996987296,,8.82981248326744,8.52350231280871,9.57764254047465,9.31592607017792,,9.30825785458261,9.44462319592738,8.99692364739225,8.82019567558087,8.93150976237093,8.64224069390857
ACAD9,9.312510470283,9.9086460843529,8.51892329799765,8.42467963923001,9.06214809678378,8.73437626197842,9.49136749690538,9.59364420012657,6.30847529989988,8.64841298268461,8.88879654894172,9.29780907561879,9.03526654402119,9.7730934849497,8.81154997406443,9.01186678846873,9.140879480249,9.50393483733522,8.0577992718739,9.07127622609726,9.25908949456878,8.21240563859573,8.8504259798452,8.46423015835387,9.01013667794652,9.15919149137269,8.32787321158186,9.43579128225132,9.00103363725225,8.22991737932648,8.15824534923232,9.60882742183466,,8.77752623756877,8.46682649485429,7.30159556359856,8.90221172559936,9.3512857191813,8.56227885541803,8.10239160814962,7.51820251189235,8.63059605438267,8.70553743196457,9.31557862602784,9.61154969029936,,9.32375461727177,9.44439717733508,9.24518589107414,8.9365452817841,9.3754945602988,9.15294039441986
ACADL,9.11631127999342,9.52357816385735,8.5175867205238,,,8.32548268255841,,9.90719982317691,,8.36586735635126,8.58949511544115,,8.81830849168824,9.55831929812788,,8.37276693770139,,8.13787231968986,,,8.0364816271552,,,7.87832910548495,8.56930640948015,8.54534978407514,8.3159445785609,7.96442234688304,8.33702560602531,8.17411710900092,7.74341408799972,8.63006826830975,,8.42181355303329,,,7.79169419425143,7.93840737731639,,9.32276346637835,,8.38270581132526,,8.06393706405365,,,8.76605246737505,8.05206776530752,,,,
ACADM,9.61395824047404,9.25728988945166,8.82575912195356,8.37724834577354,9.943145444863699,8.7287026874833,10.3781904306376,9.66194878418575,6.73804262787848,9.04955902969665,9.11934673188396,9.66808826489541,9.02197532431186,10.2885454221492,9.03817703651465,9.07962742421385,9.12613642338892,10.0531429379575,9.0367631418087,9.72092159640714,9.48112227750824,8.36800326043809,9.40611734441286,9.16813213111315,9.79096978584798,9.95571462286839,9.25934303083398,9.58374404624727,9.20856854010729,8.81754130679534,8.27580534002069,9.69282034189667,7.17144616261158,9.43503329523809,8.88981615808661,7.2437204167081,9.81917688340148,9.80184059404979,8.9383034136077,7.93394485667632,7.62991805615676,9.00467499610168,9.14314140664757,10.4145883566921,10.2339658675061,6.69506881166046,9.94045921619325,9.74101655198498,9.56113403883456,9.15608278036859,9.23408352321462,9.57992605311457
