Genes,Sample 1,Sample 2,Sample 3,Sample 4,Sample 5,Sample 60,Sample 6,Sample 7,Sample 8,Sample 9,Sample 62,Sample 10,Sample 11,Sample 21,Sample 12,Sample 13,Sample 63,Sample 14,Sample 15,Sample 23,Sample 16,Sample 17,Sample 64,Sample 18,Sample 19,Sample 26,Sample 20,Sample 22,Sample 24,Sample 25,Sample 30,Sample 53,Sample 32,Sample 33,Sample 34,Sample 36,Sample 38,Sample 39,Sample 41,Sample 69,Sample 43,Sample 91,Sample 45,Sample 70,Sample 47,Sample 92,Sample 48,Sample 49,Sample 93,Sample 54,Sample 55,Sample 94,Sample 73,Sample 74,Sample 80,Sample 81,Sample 96,Sample 75,Sample 85,Sample 86,Sample 88,Sample 89,Sample 72,Sample 82,Sample 78,Sample 77,Sample 95,Sample 29,Sample 37,Sample 79,Sample 61,Sample 66,Sample 76,Sample 83,Sample 87
F12,7.45326528863134,8.01875623664052,7.9350582556719,8.10231868773297,8.11094859432124,8.8135664988273,7.46848091775348,8.18798037148811,8.38663355239236,7.32542052095651,8.59437961201702,8.25818192859538,8.61254474510684,8.60350003587954,7.84776183412029,8.51148798266425,8.63918570600822,8.64438550370635,7.76808423364641,8.92357518695981,8.10986212714143,8.50943786968739,6.59921448667337,8.55515197271004,7.76732581352828,8.08213633807046,8.13302785592289,7.97503754111051,8.62850549698769,8.61174035887957,8.33931405051386,8.20159117691461,7.66883198082989,7.77956517759812,6.80909676019518,7.83196241050454,7.18805065758783,8.01901810395337,7.89125920727449,7.95523089683245,8.01915345731253,7.75518439841158,8.49916375572163,9.00479790199294,7.27747405633534,7.77502486306751,8.5070598359656,8.18433932715075,8.47098297164801,7.62470906088205,8.83864453584169,8.16065970452518,7.78883909492727,8.64201395396315,8.35719661007658,8.52480455182987,8.27063580104241,8.56756766258839,8.0864438537241,7.69300262719843,8.2175228468308,8.37324758842525,8.53231870074975,7.8639302741294,7.94580692682735,8.69331874128145,8.84388055377537,7.7609210728798,8.15711722863479,7.96219901646518,7.8091039238652,7.44515020825297,7.28590320181341,8.4497120269911,8.31361630226572
CLEC3B,7.67104840007133,7.87597854069249,8.17995891962844,8.15480225675254,8.10637798253929,8.76376927471229,8.74663250830965,8.53797638228555,8.27159112361564,7.7777505763961,8.85030449405729,8.46926136456149,8.87834279785347,8.49487632742523,7.97882889862396,8.26210266802825,8.73938136135194,8.65092838145769,8.25306214059743,8.83401970962784,8.44403297579501,8.16712149090115,8.21260326468445,8.48259574097031,8.39197922798906,8.40434313898693,8.5538976837458,8.31647096048346,8.82976632443169,8.30134531369998,8.14310482922508,7.99505991751378,7.97579187439533,8.32704759051163,8.44052701237684,8.12926442815315,7.91446268120239,8.14135714955303,7.65227763708994,7.8763464078935,8.37208870059073,8.43295059941193,7.8478109402861,10.1520144353264,8.62524606505931,8.33641822376603,8.6445224054068,7.27587529768444,8.96858510173346,7.99084647517631,9.26370816786907,8.517687785152,8.27939834664463,9.21162951185032,8.55421108922773,8.73780723874547,8.44627268738594,8.85095367003161,7.98407997161729,7.63919873527346,8.79369797958026,9.06159049360929,8.79148061279239,8.17197695490076,8.42586080177688,8.59407204625223,8.18208197835748,8.33079050264402,8.74250799554067,8.73550653769548,8.52155333539045,8.61911954110032,7.86852452464493,8.29433924296001,8.55767154621917
CFHR4,11.3800915476331,11.093284364852,9.41313482418167,11.1146340926348,10.8087069078529,9.54701621635393,9.56851925216176,10.1525275452935,8.48468492896954,9.97633255162438,11.0823443679026,9.29677411522362,10.5661068229769,11.0321474736933,11.1135826681324,9.21207470812172,10.3915665237028,9.36810189463296,11.2314123978113,10.9592726020574,10.5434262675089,10.8042071097395,9.61201008658829,11.1228387267552,10.6775575824086,10.4646644638768,10.1726052688996,10.2920484192123,10.7489758661879,10.2258224360533,12.5875571148094,10.8376008582835,11.6192231782941,10.8602176999678,10.2489596383581,10.991491677167,10.8865220874703,11.0928287478299,10.2494140565147,10.2014509922175,10.6701134651774,10.7013790384846,11.0240695886562,8.23619678728683,10.0547913691449,10.1090156354609,11.2022331328733,9.5973118071179,10.9028014183958,9.11729392187532,9.92560706409011,10.5675193403514,10.266175925359,10.2561401668035,10.6932195014614,10.7273298322785,10.3916867717381,9.42207505322092,10.0687627146866,10.0946450695241,9.21738374877266,9.07620619450928,10.0747781279323,10.2221216915076,10.9137587015562,11.3620292744393,10.6493120363691,11.5361968507484,10.1198047034583,10.791285394654,10.2025301213029,11.4600377123588,10.2552379711548,9.89688724790671,9.2962503261702
FBLN5,10.5165621986413,9.415702561028,10.3361623940535,9.97915534632156,10.3689591803094,10.3864639868783,10.1929268295774,9.10134197884621,10.1636546896369,8.85800418978238,10.0256976678905,9.71391703759685,9.07892361880237,9.76368225574004,10.0188550334411,10.2723430485004,9.66708850088899,10.1737007870949,10.6555710619244,10.0203280964843,9.72075135868401,10.5648622908778,10.2650584443353,10.038435183312,11.1354143575986,10.680395478841,10.3349288901592,9.25151415770759,9.89325055047369,9.96603904049065,10.3251545128014,10.9115813290444,10.7941371200824,10.22447822837,10.4564424824491,10.8233126772044,9.96168217702526,10.3925862565483,10.160170184221,9.32227297711937,9.88916568172649,9.84578966991025,9.39247564708691,8.30145137748638,10.1719535412023,9.9947602988576,9.54732052238058,9.59375808021661,9.894859088669,10.2722945234048,10.1230515125801,9.70315796206037,9.30127416046183,9.04106834232847,9.64890004948198,10.2473321535604,9.96886256296985,9.21443734373409,10.2402023856536,10.4924522814774,10.0365337382938,10.0509328657578,9.93083155142068,10.1208895259812,10.3235408083184,10.2298327748459,8.28154392784054,10.3196921616592,10.1360295846161,9.37931966305183,10.3208508570356,10.4333324335542,10.6663832987199,10.4077570048551,10.2178174882115
SELENOP,10.2926418373097,9.88226751226603,10.5034918099008,10.1066706102515,10.3975111782843,10.1531312982958,9.83855010344066,10.3790345640148,10.7129208666255,9.69241807631569,10.2987123536496,10.2880900963537,9.88246876722646,10.5044251139378,9.8612402846336,10.0457905476685,10.7845711555004,10.2477318842891,10.0132505341623,9.77672667981529,9.76657611226534,10.3300642040026,10.4556498940877,10.2770693314538,10.199464188657,10.2870256257192,10.6091660530688,10.8696926999555,9.85965665404885,10.4769327681974,10.5758469376704,10.347991643791,9.82413353165289,10.2994673550772,10.83613283011,9.84284125216073,9.73726035395658,9.92073520267867,10.0278413931818,9.92442794811131,9.62692192921689,10.7341894558391,9.80837743403286,10.2050856877017,10.2429703908213,10.5657866448076,9.36579677113214,8.43101962898127,10.068849007856,10.2000940377422,9.72700268068576,10.5534657977633,10.1779985042813,10.4662632266134,10.1566574537034,10.4629623941665,9.93267059119241,9.8006973321175,9.99059884654913,10.0509271131864,10.3104537552828,9.7362967393892,10.3537454093319,10.1882417932233,10.0796813194759,10.1125715581771,10.784123711779,10.1290487035896,10.194287698102,9.78324981519406,10.160957434595,10.549102911845,10.212414744334,10.1073379930468,10.1794817067456
CALR,10.0966882173315,10.9799219052138,12.2417928935968,10.7764293198493,11.847749682477,10.4351323759723,11.1210230116119,11.0510102635588,11.6610460107877,10.9795834513133,10.5992462163892,11.3598344502035,11.5483015525124,11.7696227208445,11.8947994846336,11.8760322856947,11.4711833596682,11.3564951975229,11.8375759974686,11.4274051391392,11.4992726975077,11.4613964700334,9.78458857504522,11.5123851026428,10.8294105562163,11.0482346223004,11.4944654775968,11.1584630986025,11.8154960909514,11.9014826879639,10.2705729534406,10.5959160010797,10.3791056866076,9.8044542903607,10.3273630136033,9.47466772713973,9.76725360922637,9.92538419902165,10.1783051264645,9.6288321101442,11.1064461866595,11.486802581433,11.3704232218743,9.03784717984646,10.9704011642545,11.717920239659,10.1201923785089,12.0522744226104,11.6688357506113,9.90823774613723,10.0717694754143,11.5903536080215,9.60292661513283,10.2788155365912,9.63636732294263,9.49752169027737,10.0827881141416,11.1532401760483,10.7033967299528,11.9126612982775,10.1199409914397,9.68862373235786,10.135683643855,10.4128231076397,9.84067951365085,10.0721059437396,8.5879225440237,9.64436312068175,9.7040782833764,9.20187426545527,9.5120099240322,9.7736559614235,10.5096686287831,9.30570884507949,10.0594708423083
CFHR2,8.33215928907633,8.50232204020448,8.49490945684192,8.99205953068465,8.5587429724643,8.83218248621219,8.10654341706877,8.57091068125457,8.92829889862103,8.80057604077658,9.67175621229944,9.26394305366705,9.28668752936551,9.10183049486253,8.44160001942369,9.00010979624012,8.72076260600059,9.09116811472812,9.54586056943723,9.49600706763834,8.96258931533658,9.44012682801368,8.27806403098427,9.72894357435204,9.03210689251013,9.35002234809721,9.64144532011799,8.46794837615953,9.22967761639645,8.82779568244199,9.58263178303199,8.48877830592095,8.40387487896659,8.06049433871125,8.06393099692275,8.34770434358841,7.84452324725743,8.74104888718308,8.45560943253009,8.39099676649775,9.24584369584904,9.00742259293802,8.53636290486015,9.28485953190168,8.47231045015075,8.23743149966695,9.2816920075449,7.91128512663222,9.61916842657373,7.82894427748114,8.84281857295341,9.22174324384866,8.69283485398502,8.80832930092941,8.46069077008078,8.41594563180089,8.11440105474992,9.4321836882675,8.19643739429664,8.482463485813,8.58914385120254,7.84636012236663,8.72015534066865,8.9175787903926,8.14804005859096,7.85144125554688,8.15988211177599,9.29144828174472,8.44660293725019,8.58825267956871,7.88530561119177,8.42978635630286,8.02111305845931,7.93125177842208,8.38510675161499
KLKB1,8.66923078124662,8.60869768262593,9.25801648988579,8.60882772847447,8.17724662772983,9.23517121984258,8.30652649256147,8.62517044774705,9.1120035991621,8.21128126873677,10.1388184023155,9.04815270472679,9.73741873155441,9.09548446905267,8.79165165238764,8.87418791268858,9.71888803351039,9.02123229022815,8.6737811178387,9.37376331726081,9.07102851846662,9.44814792235772,9.07846021342261,9.43752922825458,8.52817455068227,9.49067707246199,9.18595898734961,8.97687818806945,9.40388210857795,9.22998258971687,9.18691970331395,8.56334476982223,8.59362379550834,8.523245702128,8.68723820750629,8.43618321441211,7.83014840084218,8.63920135773246,8.61212580694059,8.3787004481634,8.25032736663056,9.25986442098393,9.35912487146157,11.1071077872976,8.80932082395637,8.64168367429019,9.01989902640184,8.69794806870494,9.02482685799452,8.44735186858804,9.29585245020476,9.50601582471564,8.68689723490264,10.2241092673885,8.80181127184166,8.70473065718319,8.8901336650483,9.02133736378388,8.60474352555649,8.32858506707861,9.10171632224515,8.74825095572954,9.62776583773503,9.19140177591693,8.58114759891885,8.62699376600952,9.99960386871138,8.96161716223335,8.63286985890738,9.40751275145778,8.52588324521577,8.60233954134,8.49552196234585,9.61723135772229,8.53270250874539
ADGRG6,8.06102704080234,7.86887761796819,8.19083629294509,7.83949552001044,8.40633115082162,8.44124320397254,8.62397684832018,7.60853990865799,7.62948801942564,7.66129672492764,8.0075716938847,7.80786352332735,7.62936589218937,8.13844484111371,7.35034053289081,7.22174430432058,8.42988430113787,7.59715803252725,7.74182108325934,6.98678578925762,7.73446640892994,8.08037165655419,8.18737199748784,7.75857281797282,,7.67430788827996,7.75855549745117,7.70723035066847,7.91814636014346,8.31277261765189,8.29335177128241,7.41415849367744,7.9785581859217,7.89539079960322,8.08467446843835,7.86131466618881,8.27011069124348,8.25051253349634,7.93030775664927,7.12716040668863,7.01296458196486,7.39796981066718,7.04823713923197,8.43896062881483,7.94149714469041,8.24108621849379,8.42447979612059,8.19909302734617,7.69881122484871,,8.27682785584102,8.22764367743611,8.09459324824026,7.82389588414691,8.3122265781949,8.57377421353136,8.51082022363405,7.74913639627113,8.3462393330741,8.31929690798694,8.11480051646095,9.17117023756571,7.32240727365206,8.16862715615361,8.15742519024518,8.59536017220721,8.50401019094249,8.20926646617375,7.90603224377911,8.1858495952,8.13419042105192,7.65530977849854,7.66566390041671,8.66037607030965,8.29323578471453
C1R,11.437198500431,11.4861306925129,11.7580130428915,10.9611268098677,11.2278553587787,12.145764701077,12.0237828068282,10.8769353609424,11.3438954565986,10.8961140776576,11.0141074579393,11.7914313510393,11.1635299724982,12.1228792850554,11.5892650037204,11.4301270742709,11.9629256992655,11.3973807549078,11.471065110425,10.7087936218,11.426648956944,11.5804464922275,12.0916989721258,11.380532104437,11.8543074998706,11.176730755506,11.2000541100324,11.153400985145,11.8667790660171,11.6559796070893,11.8573502341808,11.8337586623653,11.5201609410378,11.7404664909734,11.8204774240911,11.875298243811,11.5846363168619,10.9774267190137,11.2499868489848,10.4730216317084,10.7700849525026,12.0757109999332,11.313850379705,12.0672616015689,11.8064377049895,12.1675084806969,11.1399046877979,11.6338985030515,11.6834959935787,11.3893021857482,11.7744796713025,11.7999990125841,11.0964424120314,11.482642179543,12.4059234931244,12.471777265554,12.2334402588118,11.1513649951912,12.324601620183,11.5362957007887,12.3060899271695,11.5650087579445,11.9824640746639,12.4189275173835,12.2350850154859,12.6281230588703,10.9968868943043,12.1416084245954,12.2694325466126,12.0254932302357,11.5094035271661,12.4770820042263,11.7005587739199,12.547108686408,12.1812569467397
TXN,8.80287125305114,10.7425619317806,10.2567126525512,10.1285754539524,10.0255677763856,9.88149696898474,10.5834337308375,11.4863100792831,9.801029363049,9.35669250000593,9.17079775321073,10.2420995236636,10.0703403058271,10.5757513194891,10.6573663383682,9.6380045112157,10.272982220869,9.76261170220075,10.2341057594097,9.89085412780551,9.87260496415515,9.91032525449693,9.12139996028602,9.38006593145317,8.58340764170713,8.4396479987657,9.52090790341684,9.48695712112194,9.97319149029248,10.2105318121619,10.5811955014198,10.075605731858,8.93609594435681,8.88023147848567,8.82079557676908,8.57163661149288,9.60688320241457,8.18459073973065,9.27067309069313,8.77796495066475,11.3665713354421,9.68369261163702,11.0438227481079,10.9018027286093,10.4616069459692,9.85733949754347,9.26775176721763,10.7991750027226,9.91004639509332,9.12792096796832,8.90967018577665,10.06538299461,9.55940179709735,9.14372545657479,8.48435481044564,9.27706970540997,9.32659742234106,10.7221140827884,8.50575933944144,10.0609199005984,8.74419577223563,9.37220234762061,8.65746237908823,8.60600860406359,9.26995828192182,8.67841269941115,11.6022977302916,8.84161086709155,8.82623794529394,8.64651837155045,8.71005390731124,9.06184958894969,8.76301457456282,9.32278858187871,7.72140176832391
SRGN,10.9161145245256,10.6835012358887,12.8016156172616,10.8450850141654,12.4504547076488,11.4579631600765,12.2937187360569,11.9781693876148,12.1275154468345,10.4391931286277,11.0210056224979,11.5932803045742,11.696420204876,11.8317589120874,12.3017384437441,11.5184107438618,11.7493046568536,11.2120013866188,11.2519829668389,11.0411425147568,11.678105961391,11.310344515087,10.5928758081377,11.3757620343651,10.400772982098,11.2549178628166,11.4614336335157,11.3448736498506,11.6588796161153,11.3720131323132,11.0684048731345,11.3397334320759,10.0980475330954,9.5695348151369,11.1740409976858,10.842353587151,10.5592727007063,8.67648749002203,10.1159954303408,8.85912505713103,11.2713835283082,11.5144296895313,11.1186310372563,11.5155015690801,10.7698852985408,11.5083299979448,11.2316872755577,11.0971954075731,11.7807618891975,9.81728977078047,10.7585729195859,11.248723102537,8.96779113145447,11.3437365964565,9.63375196979278,11.7031472749694,10.3552459348182,10.7893171529029,11.1101057855955,11.3016744497456,10.7683692376597,10.8374327312709,9.51555444415238,11.1617552368862,10.0588075104935,9.95834030801155,9.18527123009915,11.4059106550698,10.8838612397494,9.49478041849022,11.0574465398819,9.782320892199,8.73224806308276,10.6014842272036,9.24744579615878
APOD,11.5618946372812,10.3424107571324,10.1784380696871,10.4112146138224,10.6702834294049,9.72223337065904,11.3108637665972,9.97693931594206,10.6531809501484,10.4236864242224,10.6282638059644,10.9434354193662,10.2594547090796,10.6296174036368,10.0627662368367,9.46281602362617,11.113549376542,9.80885191758732,10.6537138933267,10.2021424647628,10.4755791015895,10.0520379112375,10.6285929771583,10.4268877437792,10.5499766643382,10.9060221452557,10.1667172789129,10.6664154556198,11.11431999524,10.6448488181266,10.4604428144518,11.483703860345,10.1226052882107,10.3779919775689,10.3623105149601,10.0136584163909,10.4454629555693,10.1084221795625,10.3844942944892,9.66739598569525,10.3754719296403,10.7176538134149,11.1017447410982,9.98847669842867,10.9504960884785,10.6860139183547,10.4879122347495,10.3853417088296,10.0078199710391,10.4343856466475,9.7403692734394,9.9962225501029,9.98930425498924,10.7196263716159,10.0939389427543,11.2473139675515,10.6902990725878,9.96798622437898,11.3402893622657,10.5855775747329,11.0464448239868,9.72367235410557,10.6547608953668,10.4892202053888,10.7307584430345,10.8567390599301,10.9361265375354,10.8415925239678,10.31586451804,10.4750954695265,10.6689783480501,10.9358606373724,11.2008931443891,10.4149412563394,10.7100476356622
PCYOX1,8.51285844657035,8.28555526870878,9.3415329280789,8.37453806819947,9.11585148089245,8.61608840733742,9.0181470034534,8.35325613812899,8.57385111207687,7.88683681767582,8.57001998759715,8.60529509077098,8.50599834020255,8.84384750269763,8.55517137598222,8.47676969068402,8.84759313208471,8.26355667841441,8.75462747459108,8.25013951154049,8.81137336153421,8.43916723989644,8.83505931416296,8.5170630137632,8.43019916563087,8.67126381265064,8.2443457255295,8.16444854155272,9.38667253508489,8.72628771875066,8.58797978047413,8.78635192835246,8.27359301806397,8.33530472932763,8.37518917824287,8.56863412594655,8.53133627702576,8.03866717379274,8.63589839270798,7.99102616630579,8.36738314010361,8.48576834074091,8.95859929852602,10.4264097662576,8.66168059589513,8.83195476808643,8.51798716702421,8.47090897460764,8.6454904913287,8.53536544532533,8.67048987716985,9.27460482750156,8.05897207566508,8.81953654192509,9.19750195156252,8.70141840716763,8.75681186942759,8.57953757066796,9.01755626559718,8.70237638036438,9.17117393539691,8.84850589042427,8.20631169697225,8.79395449371129,9.06956003496144,8.86269926503246,9.09482061290282,8.86740208239833,8.91547079936604,8.65371644047374,8.26299134039854,8.79545951607853,8.28435375562758,9.34604006804242,8.57986124619487
