Genes,Sample 2,Sample 3,Sample 4,Sample 5,Sample 60,Sample 6,Sample 7,Sample 8,Sample 9,Sample 62,Sample 10,Sample 11,Sample 21,Sample 12,Sample 13,Sample 63,Sample 14,Sample 15,Sample 23,Sample 16,Sample 17,Sample 18,Sample 19,Sample 26,Sample 20,Sample 22,Sample 24,Sample 25,Sample 30,Sample 53,Sample 32,Sample 34,Sample 41,Sample 43,Sample 91,Sample 45,Sample 70,Sample 47,Sample 92,Sample 48,Sample 49,Sample 93,Sample 54,Sample 55,Sample 94,Sample 74,Sample 96,Sample 75,Sample 85,Sample 86,Sample 88,Sample 89,Sample 72,Sample 82
FLG,8.66012594506611,8.72897237069498,,,8.86323946067234,7.91094403325392,,8.40433512563289,8.51888313380294,9.16868782534699,,8.63414959879373,8.15730749674604,9.38482434779784,7.80488530338383,8.56243492159791,,7.68299886959342,8.67456521050459,8.08573380365217,8.65553342964859,,,8.53988693814106,8.63862414282895,8.92457938639529,9.17017427053393,9.3242569813814,8.73198004299823,,8.28505916871005,,8.45331486981339,,9.62242123629937,8.22111266144592,8.54933700279517,8.61456722899176,8.4944279244676,,8.93415357392901,9.02122873556169,9.03807265770637,9.31220218953466,9.50026096783441,8.44793175474416,8.94432111381122,,8.31376788312056,7.95967889043202,8.09116926144555,,8.58437072386828,8.98647508044098
ARCN1,8.9312193411393,10.5667650861301,8.37233019505359,10.033299124032,8.71434143811122,9.65549316069311,9.63717584475497,10.1742437550146,8.89240977316353,8.47885569993235,9.22962225407272,9.48772931761989,9.5111535045653,10.2105978551196,10.22516011735,9.43475588895008,9.68750477457192,9.66501652864004,9.05262343991935,9.06565527708331,9.29789755845686,9.37168075750345,8.56111001101275,8.66572989615996,9.6541557563951,8.82414317552083,9.19877394882506,9.62187614421224,7.89863288698741,8.02100605288664,7.61248893238708,7.24253110162379,7.87909220404561,9.24156754265335,9.60275245011004,8.79315434536441,7.30545265133033,9.07538883792814,10.416798321868,8.29653933533562,9.21283697167217,9.76123021691096,7.87839462353005,7.95621191823657,10.1127087254536,9.11803662499198,8.75686249181949,9.66796507408162,8.71283591677536,10.0701228318073,8.15631395524395,9.30526176689934,7.91798019259326,8.31035676400179
B4GAT1,8.88177515598236,8.97705648809267,9.01557358875922,9.05879446167218,9.52832475296301,9.15331601404313,8.77180237275366,8.93393226474445,8.70316421445811,9.25639187634682,8.71900906043636,8.64798370934291,8.8913735657663,8.83442459434791,8.85677108909441,9.22635925366399,9.13912770285698,8.74094235829381,8.73622996696407,9.1092745434297,9.1570856044416,9.07856239155099,9.35947122845399,9.24292277173072,9.06660539541272,8.59961306451348,8.74639510658612,8.92730595955035,9.281130028793,9.18677843024085,9.52279188311565,9.67098585227978,8.63166961495186,8.21494195007454,9.10362915372388,8.63784498081259,8.83541676336335,9.17431398222201,8.91098757671769,8.70677381398569,8.41528292461147,8.29448159766542,8.97503586337441,9.35117528498033,8.80164170530153,9.18627161828844,9.37087630119883,8.57466742413468,9.2824986110892,8.93112730379846,9.33489312485038,9.09252215145152,9.1897362686736,9.57575325103315
TIMP1,9.97751924308593,9.3851634150522,9.24263596032219,9.01012335015722,9.42283284679714,9.04866431092924,10.7336455131632,9.37273290010474,8.42248319031301,8.83901949991104,9.74870119549598,9.78136666211373,9.48196683807823,9.03528304269394,9.69101365539509,9.20741904172584,9.4794909584542,9.31849468220811,9.32544532739304,9.68812409059504,9.42529392845764,9.13840169232668,8.58892287158022,8.75010598084078,8.86585094577057,8.72927335337974,9.56955317934515,9.60009828839425,9.73054258700831,9.36310351769548,8.10855735112759,8.69935534847649,7.9293200297054,11.1082809067486,8.69830183077705,9.49303164372906,8.76299348212661,9.45499598957023,8.83179333666993,8.7301599167048,9.14594132375957,9.44746484629922,8.26395411256361,8.65023142627544,9.20426855205432,8.48066831055844,8.68953203023821,10.1949299517035,8.49343505464508,9.62486933598982,8.30619218587854,8.65835883877218,8.22354905894532,8.32270282145973
APMAP,9.2613102240589,9.29821104117918,8.97274250045061,9.75913680818408,9.09582276307723,9.89041881021474,9.7597012708662,9.36489212657118,9.22502215661306,9.18456530142048,9.31496604329223,9.2565993604645,10.0958329488418,8.87280904861352,9.34107668041281,9.4834835897997,9.22191526588431,10.1434808289456,9.40910537951029,9.35871861276334,9.56063625005954,9.29306461395645,9.29037150677531,9.34307835671985,9.25888496500442,9.20962402323507,10.237655634743,9.73776899581066,10.0212250862404,9.28571170058903,9.6131168305889,9.17904317388503,9.51769263268292,9.47942269200088,9.70389040285474,10.8742976429736,11.212716692855,9.61189465870228,9.87459869818867,9.24454693161855,9.99782735236639,9.89829980490861,9.29279299741176,9.1441558037726,10.1066471404203,8.92682156440074,9.61031472955084,10.3661570943023,9.44442157709782,10.5633217087365,9.64050893615268,9.76996369891249,9.53798289000768,9.44443406430881
CCDC126,,7.22828053267905,7.89284762435621,7.67917082217,7.05195776937555,8.30832029382965,6.42566156016249,7.19147162942355,,6.85719934518924,6.35765995283435,7.30053011448936,7.92150967020658,7.80958665741213,7.03047960208846,7.48903591148497,6.98699739051947,,7.48857270371158,6.96357564082497,7.26823681711369,7.50296542891213,8.02361343433765,7.37547929013713,7.84875792096062,8.1117273796818,7.11705152476262,,6.09863340313837,,6.81654252516859,7.14937088403672,,,7.38286291982292,7.2554595653785,6.79763626868004,7.62524762392913,7.46653817495178,,,,7.77776233779746,6.5843927281979,7.21995360223885,7.61064231626838,8.86340121998127,7.59330856456409,7.87233446407754,7.81433862130466,8.15877065470873,9.23747829533679,6.96382301899446,8.20337263944172
PTPN12,8.74054996997123,9.25529463483931,8.37786462803724,8.8143189692992,8.78731943636546,8.83563047810583,9.00432822273431,8.99723056437824,8.74869665109886,8.566002489145,9.03301960258599,8.90423547947926,8.33954930851967,8.81360281161796,9.1622328952977,8.70673174774421,8.93845097993015,8.59242200666242,8.77710640896557,8.75074873249515,8.76680974228114,8.68747318897316,8.12158781021102,8.16989931453025,8.88609467150014,8.39200307245074,8.30953541086343,9.01223303569506,6.78230501696641,7.28123505746533,,7.22381963386302,7.48294027939242,9.16961418435538,8.95000068742091,8.14140996353244,,8.26337318183423,8.604002348617,8.073761223718,8.11617739969373,8.58572057440751,,7.74452977670004,8.55084916406003,8.26385185931335,7.96030049440552,8.50038808229866,7.79985086691748,8.01632475603058,6.99594652161163,7.65356345495882,7.57361919097589,
ORM1,9.79641133897402,9.86797061051615,9.83448924268449,10.0162838455827,10.9594075981527,11.9924568471883,10.8070434142852,10.2596716117545,9.07043149151577,10.0773177872367,10.3948994411059,11.5275071287859,11.3113510778333,11.3529499027569,11.2544741904823,10.286375422703,10.2549109223701,11.5570059354964,11.7554877253362,9.88436811712842,12.2711056872283,10.3441291730185,10.5561259966309,10.014432389033,10.89241056377,9.90295740756629,12.3449297210516,10.5359707316938,11.5652294965164,10.3036641203272,12.3564295994657,8.10710342367284,9.14748398547436,10.4782420330291,10.4811272480568,10.1552810732111,9.63356023019198,10.5855361797071,11.0689845290241,11.9687768193232,9.96700570968857,11.967471464616,8.96592394663774,10.7705798735829,10.7845132160198,11.7128320714772,10.5206339876507,11.9110732587508,9.51790176141967,11.4279949233726,10.9885990614284,11.8370930383475,10.3865483222749,10.9106167345968
SEC31A,8.45784209870152,8.6439621233724,7.38294130479466,8.83682448483638,8.15668183513962,8.49875068146463,8.47972191647903,8.47270837585213,7.58161970481296,7.5636472982478,8.71720050462803,8.44201836486716,8.11027342760748,8.03956178142309,8.75157932395758,8.22477394634309,8.65302176118618,8.87421479972185,8.35959840849343,8.13265310037896,8.8445204983018,8.23936483493214,7.74418720835308,7.97122429009091,8.04546191964125,7.47285005221415,7.97164285367687,8.60030233642423,6.89110342421732,,,,,9.14077536327362,8.12251333033742,8.14158636853054,7.49726379067211,8.53316703972563,8.10478339917021,8.36966059376798,7.6961019653658,8.14836316390568,,7.7124274345865,8.03106956119206,7.9422045164845,8.0935129427304,8.64152185343658,,8.30037242169357,,8.52508901700593,6.78350451606672,7.65398850544145
CTSB,8.78180583877712,9.03736047723392,8.6061509717666,9.00356423112719,8.98441775188174,8.84843804853818,9.04038295778947,8.92585930200084,8.85634436848652,9.06041793254098,8.80293224622703,8.6622397946467,8.95511462876784,9.09500604990239,9.22154405698245,8.72799608423102,8.88115498072713,9.6195771186454,9.13504330018169,9.13659400419584,8.94822177159237,8.75623680638613,8.53810229624599,8.91051229342522,8.80680000273327,8.74276896483497,9.57132980514636,9.10888406429898,9.42033088488891,9.13848541576489,8.75901589795661,8.74850971361379,8.55748709115097,8.87536624187202,8.77425632187182,8.52462781338331,8.62745763015805,8.52863261921001,9.14787624254638,8.95817910769487,8.61954044488459,8.58124977804836,8.68218940068212,8.55797685977851,9.37054935216906,8.77752708204355,8.72453327021159,9.29667543672777,9.12551778798533,8.77398168126114,8.93589493241641,9.21669450355218,8.18402703716417,8.77646228974801
CDH6,9.1225947187775,9.31485196104176,9.32383073387523,9.13412534209557,8.96641249023466,9.70007499713435,8.88422238515372,8.79470915635351,8.78289502345252,8.99266797748748,9.15363187333916,9.11360389906423,8.9011348628397,9.36467020045426,8.59979641020562,9.53089171052565,9.45658954856454,8.86303147931502,8.32414544030759,9.20431095803216,9.20205683442309,9.00287946086814,8.91443519555818,9.07185202115838,9.07345622449552,8.85590827922313,9.00950216976318,9.4739816029863,9.04863923222963,9.23766380293466,8.98507328507926,9.53275723660818,9.4117585679275,8.70689106799913,8.95238400504242,8.41706637618046,8.39447267030296,9.34222298437119,9.69493996897868,9.54869429415324,8.75101570477122,8.78780333500011,9.18839316077104,9.5227069980896,9.19856768990697,9.04929059457761,9.19941569680724,8.50837644799229,9.14004155899709,8.56029910415302,9.63566120720299,8.91183571606376,9.50775229332805,9.48987851742407
MPP1,8.61718515817357,8.81132394302774,8.16568345433406,8.49587437709662,8.23828216862575,8.78658254382593,9.01390799603428,8.14051365965906,8.21512906531922,7.87834993286508,8.87417007935036,8.63111304520523,8.38958860562582,8.00609016804541,8.56798043467858,8.4307465227475,8.42823837118103,8.52301766508988,8.46620163274081,8.01892539592536,8.19086989811243,7.82425804182158,7.25262476585837,7.33042079850903,8.17963160706476,7.76867992102924,8.18554632074892,8.65061147015053,6.57344407495105,7.13337407063314,7.24496852863911,7.54325244439302,7.16821670700518,9.41300580008766,7.80387973209189,8.50992912851417,7.73692493071058,8.1275922271736,8.0914535958915,7.86284500234922,8.39286578143835,7.98360692150679,7.4052923866443,7.29979778903393,7.82460428673065,7.29724169293599,7.3518884899795,8.07392762798323,7.35975423892695,7.8594069353622,,7.57959231285044,7.03830306450394,
FGFR1OP2,8.74316173910822,8.98476183821767,8.32509563018783,8.46522114630258,8.2088152972828,8.9463165878479,9.29320552928885,8.77941616362278,7.79838241759384,8.41339862037547,9.11441803272107,9.13002561707289,8.58027672528003,8.97549780712007,8.98157004558009,9.101616092102,9.28673349844554,9.0857933146518,8.26508525653137,9.12279173848509,8.45404984473303,8.98968822860228,8.22134945740241,8.70305417420233,9.12105920696333,9.01468804324116,8.44889704932133,9.01210320025316,,6.48199343570151,,7.40926218430638,7.05774412381167,9.30627569602285,8.96075634145031,8.16478228304469,,8.56791667116522,9.43529958514889,8.04789901614891,7.18754762510795,9.27123560777158,6.39567071235522,,9.30422607487638,7.94768299585923,7.5813175834226,9.28199379967635,8.22347760581845,9.35689877486252,7.99457415316458,,7.59734821265339,7.0367994234904
COL14A1,7.15025039838107,7.53915125227638,7.81504831411077,8.5765863408658,7.2953950416343,7.69903812157274,7.13914047510896,7.43103152846617,,,,,,,6.8536118316007,7.78601810412509,7.11440456009189,7.05937058136753,,,,,,7.43879554085311,6.93248880117744,,7.81208628493909,6.74247278220188,7.29304530898219,8.1823851424117,7.85925612489832,7.66460370925398,7.48629406443089,6.81078968849947,7.5987007138651,,8.09594638337901,7.56692234478158,,,7.08441091416933,6.88216808699275,8.1237404520227,,7.22921062141441,,7.52536539462059,,7.7187950961437,,7.85950491342572,,7.72319619143287,
VASN,8.63734886084707,8.9696206601863,8.70776098138856,9.03659727839227,9.05085527834715,9.18674247693289,8.50479372901694,8.76718913038413,8.36186670443309,8.91574020958072,8.7868685589962,9.00289935881454,8.77467611327766,8.37998530760771,8.2082238464606,9.26355580181094,9.00006753244615,8.6888982413627,8.61798606772213,8.7720339483753,8.67334720439711,8.60144483936296,8.53478802372281,9.03002776131397,9.05494081464812,8.54821749869716,8.45218654338992,8.62958643991651,8.64896732589634,8.26869666176175,8.4736330175087,9.04551888701478,8.15038887051105,8.26625217021683,8.16009120846351,8.19417096247167,8.37598990232591,8.53651454561442,8.557890823813,8.98074488952569,8.08070241267458,8.3625597447285,8.56445294126373,9.33636230320424,8.37195985995459,9.2376102935413,8.83140331066631,8.90710758071074,9.11397516071242,8.3053334065619,9.34069493874809,9.27848487780577,9.22828572483195,9.30630447443982
ASAH1,8.30441802493188,8.66929848943566,8.5523145422723,8.87232919717939,8.37047541302377,8.63054949957458,9.43840493091981,8.11205033049159,8.23593416800277,8.5943554655915,8.62739645960152,8.45172632191856,8.21777698880961,8.76101948635568,8.36813857151037,8.64684659213848,8.51674868799014,8.82379784461579,8.47283227136956,8.25390588591847,8.17348550177441,7.88657481193891,,8.22567710743037,8.28776488199175,8.47611127295464,8.57574367027498,8.88061897524785,8.03792769915204,7.72369667117202,8.1881633223361,,8.27861218937189,9.17402769705031,8.28577831456371,8.931646813462,,8.45758338532211,8.10680834563856,7.97030147731774,8.27734576604297,8.72482431764023,8.86077994728737,8.11445309027055,8.55661143795707,8.13482439025706,,9.23273757118337,8.504801505985,8.41235383390552,7.80471308961143,9.54997395363754,8.11739509287619,7.56463739822979
APOC2,11.3017532689342,11.8648427777862,10.5850863470205,10.5815547810395,11.3366820983238,10.6164127549776,10.0875277855623,11.8693070956468,11.2748770707841,10.8500508705723,11.4620164933507,11.2685345986331,10.5022198210956,11.4406256176694,9.98676736470249,9.95024737979091,10.3045931838879,10.6044677719175,11.2676838870591,11.6822515570049,11.1864696550477,10.799302485323,11.3863947893036,10.712630933649,10.9307905521615,11.2001018457048,11.3850606918187,10.6112315880201,10.643319483951,11.7533828656166,11.8159277405377,11.3375074011225,11.4832822638479,9.57635470233658,11.5194298138218,11.1772090912716,10.9646372269146,11.2696072549971,11.7455745000001,10.5391577016348,11.2486693269427,10.0308058232043,11.483941883085,10.9132219140463,12.2585155400255,11.2957825486179,10.9178974360766,10.4483480142341,9.90588588638892,9.74864622474189,11.3062380950927,9.70449307291699,10.5231798434502,11.6238516376456
SH3BGRL2,8.60626346877356,8.50662497876423,7.98954171430845,7.7181463605428,7.09442930333058,8.90514490308271,9.80964215348933,8.51033562585361,7.57346589102426,7.27936413671331,8.37146766865053,8.86098614172245,7.92543278721248,8.10589477475942,9.22518821734194,8.23329265613216,8.54242233727559,8.94286272285729,8.48895589592158,7.32373048373754,8.56499089213104,7.88567500728054,7.10111901524687,6.87181958659803,8.43364943335661,7.79215288436179,7.20409804608341,7.78166448472056,,,,,6.01596208347218,9.13411248613835,7.15421892565491,6.84425972377709,7.061015522782,7.61129737046881,8.05987190432098,7.57365790379811,6.69445465045177,8.76541693555586,,7.51438378340578,7.44876134856395,7.31359261721599,7.69332282806175,9.16769904376178,7.24693645416778,7.88279218769367,,7.42275353729141,6.4901729333297,
HOOK3,7.94545988210623,8.49632895846205,7.84587924169979,8.2234826148697,7.66687305987677,8.18463585823754,7.9802286611537,8.18892216127287,8.61088167988072,7.88374882200463,8.20096309067864,7.81545134517482,7.95622653719887,7.7690638777943,8.04059596489953,7.98049245918681,7.93038639489121,8.0085968114543,8.24177614462788,7.89781815165125,7.70896199864749,7.57136833869532,7.10161028478,7.40224169389673,7.94876496472394,7.83262500069276,8.05696466552747,8.51485742628806,,7.61656588269724,,,,7.99773142507412,7.55911886694903,7.95646191149061,,7.44304682473099,8.20379064956153,7.33768130783409,8.11973860626419,7.78777205743632,,,7.79403945123059,7.2708649464211,,7.27710311400635,7.82671931673134,7.96520186156637,,,,
PRNP,8.26916260905941,8.53468559136068,7.56245469124804,8.09561920969512,7.68835230036126,8.24417574464304,8.81056323421196,8.5053580408871,8.26242423280249,8.18842148787597,8.38200504942172,9.05177042278686,8.44471501569869,7.83212976372478,9.25452820615989,9.17151463462154,8.75860544813675,8.82800764007066,8.41862179016799,8.30092486150954,8.25108528824564,8.47560020727293,8.16842008172616,8.59958719249908,9.03769036566024,8.04293708981858,7.26480315734077,7.9375945454118,8.35815098814092,,7.32268471524646,,7.40512852682761,8.82992946815707,8.48173456002303,8.92902914184178,7.76190572868464,8.35839935820036,8.8610535481348,7.3022429530107,7.86211676616412,9.101061677705,7.38028528526704,7.55388982972284,8.66798689472502,8.32894757049606,7.87951177175527,8.37527682885277,7.85042474151289,8.14618848401059,7.43184666026621,8.66857693970924,7.69191875207954,6.72182024004869
TNPO1,8.11638409694001,9.08050050874374,7.60582090991778,9.11919674450239,7.63066422516559,8.45979024226218,8.6606442281232,8.45926365238511,8.76696177991197,7.43149748624566,8.55588637979789,8.42790547719346,8.6229799930601,8.77173589583807,8.80615687058361,8.46048358099089,8.05865218049188,8.55483990100534,8.86966769214549,8.6039932402994,8.31103272811865,8.51041617017353,7.41042637335977,7.17030209571647,8.2961183472118,8.43666651726215,8.07771092989427,8.15986350139899,7.0954184638425,7.88110638840581,,7.45001810920094,7.26188482715204,8.6409611345438,8.49435254459436,8.82543103581718,6.89656709585998,8.25414355929609,8.6731377344081,7.7042392467919,9.16103056592616,8.54609026528463,7.09517555260572,7.48249008451777,8.58981548761993,7.49249343938731,7.40204357830825,7.83774598422392,7.40058257553777,8.44673722384029,,6.15239558346829,7.83536945245056,7.24629768976759
LCP2,10.0778020481061,11.5305779136201,9.63117007477694,11.0183864233804,9.58917829654827,10.4151431725094,10.3400016676349,10.9560553845331,10.1406904102719,9.36421817273593,10.3462651170367,10.5770014117083,10.4637525617173,10.769510285688,10.6830637133606,10.6431911488942,10.4835451854079,10.4516455991323,10.2906957731207,10.5568793445203,10.1840190654013,10.6874991699728,8.79685470093392,9.33418540100243,10.2062844423416,10.3287460853171,10.2228792210507,10.6453445437715,9.65698066387844,8.80746073167772,8.67847487640593,8.45792927762814,8.75979105810784,9.84323625351717,10.3153819735763,9.60499906744598,8.29796857513577,9.79996820261704,10.9033000877243,9.33487482695936,9.88662838783558,10.6386877706776,8.67200315739368,8.75943011107325,10.367272038745,9.92350366477374,9.03152442989824,10.2881014884486,9.55892562044953,10.597484896825,9.48896487322307,9.62210457372573,9.17908263878383,9.51678682277209
TSPAN2,7.96128057346754,6.99145424924308,7.5197320694453,7.909731599987,6.5631801697168,7.10722214254215,8.02215107801533,,8.42939880078782,7.00469098261958,8.57177137382916,8.20081628348046,7.49937421629349,8.05896862636572,8.38471545063713,7.81762025582122,7.40201015599993,7.12481200842435,7.58920392142947,8.04818191281507,7.71254427089295,7.58859413664066,6.89004759597927,7.58018792229275,7.60448193795324,8.24961228556216,7.05446540917078,7.24743139617967,7.31651483672404,,,7.82812412601637,,7.35312962775922,6.24076028898965,7.2893877617883,,6.98398344366799,6.64688066861425,,6.53073843014544,6.69402004237782,,,6.81637237117023,6.73233908028847,,6.42373873907043,6.75538096999786,7.07902416895194,5.53580310712514,,,6.64635595481376
ANGPT1,7.37534944006335,8.0273318446771,7.55200519051383,7.5372894078851,6.88115410917293,7.44600315536728,7.74950822952359,7.5363707217683,7.60325475833619,7.77691234840211,7.99227893058991,7.53059540539254,7.67481714993223,7.85239858023237,8.14913655872026,7.89655665342441,7.85986219360206,7.47796136853704,7.29606027764603,7.88237193291969,7.52959058576961,7.68644369354631,7.39875123046565,8.35200857038213,7.76488628537247,8.14267423268574,7.52811363888734,8.05539739402038,7.36851016174326,,,,,7.80932180133513,7.41651151421994,8.06815092933458,6.68282879770894,6.77504615339439,7.8692147297675,7.62850829679713,6.84096422717046,7.43992039070968,,,7.72367739001084,7.64509360977151,,6.94026337450522,7.64020536902077,7.70941386977265,,8.11993565930022,,6.98360601098195
SEC13,8.11825339784439,8.53572915529433,7.30885989887938,8.76852014823387,7.71688994802657,8.086708239299,8.72990971023899,8.08652483223157,,6.61725308417598,8.20090187468436,8.2377653548949,7.76347111458566,7.78161914094202,8.08802984934166,7.68293110696821,8.5335507498233,8.18352931843889,8.12474969095822,8.10250708574464,8.22639145455079,7.65378565959211,7.60098535595071,7.66930693827414,7.81486809357487,7.61569780130429,7.67478924339358,7.89784455657341,,6.93878874291223,,5.40387879474253,7.03788320024185,8.59489025365683,7.55572197611163,7.60728495331959,6.51990013261436,7.97669557445825,7.7291890586896,,7.91441239043532,8.10284662200461,7.94266774769854,7.51850787547962,7.94552123718328,6.95551741361213,8.40934668231083,8.6549551858121,,8.22181201342626,6.92423224978217,,7.29341657057832,
PSMC1,6.84064488886051,8.8198459161577,8.05448952664055,8.69774990997601,7.60025692770135,9.18221608295729,8.26194805601484,8.52211214049888,7.25190497148279,7.18092797469338,7.19068822363098,7.42416403350794,8.24305850800897,8.64874657675797,8.74693569251372,8.88697097262956,8.03392727166212,8.70369304519401,7.47861523669521,7.71413051230689,8.05708250851667,7.84783578922067,7.93312127383724,7.17735416675914,8.10777265355412,7.375736552916,7.63703774014353,8.07014919413572,,6.8852183029604,,6.27847733512679,,7.97823777799968,7.5786318185553,7.21735500703512,,7.64207472216866,8.10910546019329,,7.60663416913079,8.25021444569009,,5.86961067108033,7.74788814350012,8.61466265962416,8.15846253722505,8.45346112391295,8.63320156998858,9.3560426096437,8.10765856060589,8.56612619355314,7.38314778914875,7.79084404446893
GET3,9.35551172735794,11.4779792029848,9.54064114745272,11.0824310599796,10.0554272654288,10.976465504815,10.3415172642556,10.7422385577573,9.55041628686772,9.20511916518073,10.0625928865658,10.4829245179049,10.7723351495734,10.6373232729011,10.4558275127278,11.3291235541454,10.6523049498793,10.7425613129232,9.62150201583137,10.4673837382207,10.2777032954923,10.1543579112548,9.33578986943807,9.32436018828287,10.4339925073072,9.99018541384169,10.1151651977167,10.6263982949337,9.95011797295048,9.44541246742248,8.72991756679756,8.48890968911622,8.48992992904177,9.74333008778717,10.6325333753351,10.1456556812624,9.09203713817176,9.97851163891821,10.9121932396251,9.17917961749867,10.4100653407662,10.5377877465985,9.07768051175505,8.92689501846177,10.5153253714836,10.2313249778055,9.23822827260049,10.5029081722815,9.78794542268441,10.7982840822601,9.68213554597718,9.81970812623032,9.02424265406742,9.4932567923387
ABI3BP,8.73859028477677,8.62530431040643,9.03356667563671,8.53826138973483,8.72543442133534,8.84933185470328,8.3261800305252,8.64875914498165,7.75802674186203,8.9239055458151,8.82051329239255,8.69453228501149,8.63746267612582,8.52393422802465,7.90925409001976,9.08512576221382,8.66998137675228,8.38050020983176,8.25963020926059,8.58832440015478,8.27900193338731,8.08596654777232,8.69053819084733,8.90269339156459,8.72182014777161,8.58329146463027,8.20033983446513,8.27311760526689,8.56824622136968,8.47515753912216,8.60089523551725,9.21276732395513,8.44315087006689,8.14407509235089,8.31056864104885,8.50798421427496,9.24817750866262,8.5699428566625,8.56609699068676,8.18566616651206,8.25727975674385,8.08880932900676,8.77904075487212,8.70474399669091,8.39452472515634,8.90163436842637,8.77378415076802,8.50510902614243,8.99042246473386,8.24808591131649,9.18292399914591,8.58894355878466,9.31420521946325,9.16736421485394
EIF3J,8.13061443966256,10.059299843543,8.20046316128425,9.5956051229618,8.29055222415909,9.12148605057871,8.72311799072521,9.49558509523112,9.18074210671549,8.22498137305439,8.82643547721328,9.00034988147858,8.94150403076373,9.32222002313806,9.15088017798688,9.14236586959588,8.75845292728559,9.34604789888381,8.71718839678094,8.74287856314086,8.76602672351186,8.65907977478039,7.74572724049816,7.74944987499785,8.86307392902072,8.91076016367322,8.83550624931746,9.28292812867606,8.70813147970798,8.45213809967665,8.10573693906221,7.27115154900015,,8.30926204312667,8.74668043621389,7.97016564444045,10.0515272680932,8.23620072267169,9.27339484441532,7.86225148780723,9.21023054908225,9.09242031660574,8.44983650499509,8.05391962678,9.52896427835321,8.30844496818734,7.77572041190856,8.88459474736295,8.28999750064696,9.45525628728945,8.05573165297574,8.33104295640142,8.05560177574989,8.11438649877804
AP3S1,8.79881040898017,9.5421707313446,8.11839481654417,9.23206921582132,7.85121409195009,8.53455103710976,8.88848908962333,9.05968511963333,9.00640901135462,8.41750318083163,8.81552277861512,8.90740534347986,8.60762411311065,9.22573193686582,9.01501865933327,8.96665789444902,8.86894818658969,8.59080907210956,8.8947590345148,8.8972379104646,8.7467291421537,8.60673111852048,8.13065713597783,8.08744160568524,8.87650159919888,8.91619099993206,8.71797772263488,9.03419473507943,7.66971499837109,7.64163613383029,7.94800494693971,,8.16526656633058,8.57575190044225,8.48330239083205,7.97096490326059,,8.40307484539891,9.32058801540486,8.71693923789932,8.46675591387301,8.83661641335995,7.45126438391609,8.94835857247606,8.66990794791833,8.64152260811683,8.22614813209929,8.68926257168329,8.0000892436351,8.75096819034171,7.89648404329669,8.28176679436038,8.08983449172048,7.99866801769975
PFDN6,9.13284018135886,10.2512699050714,8.48381025095246,10.3151368869453,8.8388345404663,9.59311736578657,9.79886111416416,9.40018682083585,7.91906609404687,8.27445713880588,9.03909363468862,9.14403860802115,9.16872848062212,9.16569195180799,9.15274957880279,9.24257267555735,9.10360182832765,9.32966764476151,9.13816663678204,9.27347094407331,9.15215349789358,8.80426229277359,8.04671655518975,8.31170662092078,9.14414934570471,8.77192712851173,8.74608734322211,9.44046283324869,8.13069621256217,8.26868419205971,,,7.73783755626111,9.64860382625126,8.99418245757585,8.88570488858319,8.72140785060289,9.12144286188769,9.57684331298745,8.70234997750478,9.02117227907851,9.44743278479937,8.97005562246691,8.3360297554138,9.25101466011511,8.41433844446575,7.83782177226616,9.42293136925762,8.21901867596143,9.52683420804763,,8.45363203861851,7.96324052130327,
PDGFRB,8.70275500463823,7.79989944391227,8.74503835275319,8.65298327605254,8.85162404288517,8.91674085705028,7.96281657794297,8.46510276876306,7.43801294447617,8.66017855746541,8.59261125793387,8.60359334611794,8.75984821853889,7.82121140602313,8.20627851587404,8.71279959712276,7.8755609684437,7.71235232934137,7.30227750071105,8.42542218987353,7.90321003217278,8.5260704756915,8.59034524479186,8.60499321857623,8.26631700640072,8.34137553721009,8.5407570980967,8.20014976963986,7.98622127337695,8.16547920676678,8.4910785428836,8.83441808698365,7.73143341895144,8.00840665361221,8.50699070387659,7.74660366585767,7.28495936926765,8.11362384553711,8.56109972375544,8.3624885432771,8.05788869398522,8.00844018525259,8.93068201525259,9.1771422073288,8.70870240187215,8.63711955433862,8.61754990380842,8.41808140731929,8.803663757986,8.3577796718844,9.05009119260641,8.11909659722374,9.24404014601887,8.42966791894139
RHOA,10.5809764823474,10.3104602273554,9.55687787353153,9.42611923797202,8.83261280142305,9.75008934569979,10.9100982733244,9.71973873181935,9.67288392786545,9.11254733713213,10.3605731173954,10.1935625720625,10.5162569930189,9.96696383698302,9.91954244923069,9.86354656132886,9.91969673722796,9.9876138434607,10.1388747383952,10.0953400482532,9.78513270581057,9.36154923261835,8.32303033835788,8.70877650151384,9.26589285778208,9.32196000896275,10.0210325563666,10.0159902639682,9.66192894509262,9.83792185618753,8.22369328763489,8.61113455328245,8.90099427676389,11.4931402164301,9.7748831044486,11.2760772011721,11.0006476499658,10.0457125109434,9.71486698632818,9.27062408593866,10.3481874381634,10.0092685342722,8.43280810375185,9.13256985938498,9.84310646047729,8.35991386194799,9.04869962998963,10.1486518158526,8.42689365927054,9.8643227245856,8.33354387516891,8.90779151427693,8.59570388410866,7.73045067680316
